# Program:featureCounts v1.6.2; Command:"featureCounts" "-t" "exon" "-O" "-f" "--primary" "-a" "./databases/sacCer3.gtf" "-o" "/athena/elementolab/scratch/toy2005/angsd/hw6/counts_overlap_primary/SNF2_5_Aligned_counts.txt" "./databases/alignment/SNF2_5_Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	./databases/alignment/SNF2_5_Aligned.sortedByCoord.out.bam
YOL008W	chrXV	310312	310935	+	624	191
YOL007C	chrXV	311342	312367	-	1026	430
YOL006C	chrXV	313078	315387	-	2310	567
YOL005C	chrXV	315813	316175	-	363	994
YOL004W	chrXV	316938	321548	+	4611	1969
YOL003C	chrXV	321858	322994	-	1137	344
YOL002C	chrXV	323411	324364	-	954	403
YOL001W	chrXV	325249	326130	+	882	216
YOR001W	chrXV	326832	329033	+	2202	301
YOR002W	chrXV	329417	331051	+	1635	1103
YOR003W	chrXV	331455	332891	+	1437	393
YOR004W	chrXV	333592	334356	+	765	117
YOR005C	chrXV	334509	337343	-	2835	382
YOR006C	chrXV	337680	338621	-	942	369
YOR007C	chrXV	338938	339978	-	1041	3665
YOR008C	chrXV	341278	342414	-	1137	1593
YOR008C-A	chrXV	342857	343081	-	225	4
YOR008W-B	chrXV	343929	344030	+	102	4
YOR009W	chrXV	344335	345798	+	1464	234
YOR010C	chrXV	346195	346950	-	756	192
YOR011W	chrXV	349679	353863	+	4185	406
YOR011W-A	chrXV	355652	355858	+	207	1
YOR012W	chrXV	356543	356956	+	414	92
YOR013W	chrXV	356751	357221	+	471	104
YOR014W	chrXV	357674	359947	+	2274	1390
YOR015W	chrXV	359993	360352	+	360	508
YOR016C	chrXV	360461	361084	-	624	439
YOR017W	chrXV	361412	363814	+	2403	268
YOR018W	chrXV	364369	366882	+	2514	882
YOR019W	chrXV	368127	370319	+	2193	450
YOR020C	chrXV	370524	370844	-	321	1591
YOR020W-A	chrXV	371685	371957	+	273	568
YOR021C	chrXV	372798	373439	-	642	873
YOR022C	chrXV	373710	375857	-	2148	223
YOR023C	chrXV	376012	377712	-	1701	822
YOR024W	chrXV	377847	378170	+	324	6
YOR025W	chrXV	378219	379562	+	1344	334
YOR026W	chrXV	379781	380806	+	1026	244
YOR027W	chrXV	381053	382822	+	1770	2762
YOR028C	chrXV	383533	384420	-	888	201
YOR029W	chrXV	384600	384935	+	336	28
YOR030W	chrXV	386825	388684	+	1860	264
YOR031W	chrXV	389213	389422	+	210	261
YOR032C	chrXV	389771	391075	-	1305	93
YOR032W-A	chrXV	392176	392376	+	201	11
YOR034C	chrXV	394837	397086	-	2250	421
YOR034C-A	chrXV	397426	397668	-	243	60
YOR035C	chrXV	397735	400104	-	2370	664
YOR036W	chrXV	400348	401214	+	867	837
YOR037W	chrXV	401555	402655	+	1101	238
YOR038C	chrXV	402761	405388	-	2628	346
YOR039W	chrXV	405768	406544	+	777	632
YOR040W	chrXV	407064	407921	+	858	261
YOR041C	chrXV	408358	408789	-	432	310
YOR042W	chrXV	408425	409660	+	1236	2038
YOR043W	chrXV	410870	412330	+	1461	1306
YOR044W	chrXV	413007	413480	+	474	248
YOR045W	chrXV	413852	414037	+	186	1059
YOR046C	chrXV	414459	415907	-	1449	1092
YOR047C	chrXV	416347	417681	-	1335	592
YOR048C	chrXV	418630	421650	-	3021	818
YOR049C	chrXV	422668	423732	-	1065	247
YOR050C	chrXV	424270	424617	-	348	291
YOR051C	chrXV	424846	426084	-	1239	907
YOR052C	chrXV	426772	427224	-	453	701
YOR053W	chrXV	427817	428158	+	342	583
YOR054C	chrXV	427833	429857	-	2025	1182
YOR055W	chrXV	429478	429912	+	435	73
YOR056C	chrXV	430247	431626	-	1380	346
YOR057W	chrXV	432186	433373	+	1188	363
YOR058C	chrXV	433688	436345	-	2658	296
YOR059C	chrXV	438906	440258	-	1353	716
YOR060C	chrXV	440390	441163	-	774	171
YOR061W	chrXV	441534	442553	+	1020	1406
YOR062C	chrXV	442725	443531	-	807	576
YOR063W	chrXV	444686	445849	+	1164	30733
YOR064C	chrXV	446079	446738	-	660	213
YOR065W	chrXV	447439	448368	+	930	431
YOR066W	chrXV	449436	451325	+	1890	359
YOR067C	chrXV	451729	453462	-	1734	696
YOR069W	chrXV	453768	455795	+	2028	543
YOR068C	chrXV	453869	454213	-	345	69
YOR070C	chrXV	455907	457820	-	1914	603
YOR071C	chrXV	459480	461276	-	1797	336
YOR072W	chrXV	461502	461816	+	315	10
YOR072W-A	chrXV	461791	462039	+	249	22
YOR072W-B	chrXV	464469	464630	+	162	0
YOR073W	chrXV	464771	466543	+	1773	202
YOR074C	chrXV	466675	467589	-	915	475
YOR073W-A	chrXV	467390	467623	+	234	82
YOR075W	chrXV	468212	469252	+	1041	283
YOR076C	chrXV	469377	471620	-	2244	324
YOR077W	chrXV	471899	472597	+	699	203
YOR078W	chrXV	472725	473369	+	645	328
YOR079C	chrXV	473475	474416	-	942	606
YOR080W	chrXV	474594	476792	+	2199	277
YOR081C	chrXV	476939	479188	-	2250	457
YOR082C	chrXV	479296	479637	-	342	31
YOR083W	chrXV	479533	480420	+	888	166
YOR084W	chrXV	480587	481750	+	1164	605
YOR085W	chrXV	482033	483085	+	1053	1135
YOR086C	chrXV	483219	486779	-	3561	2656
YOR087W	chrXV	487707	489734	+	2028	740
YOR089C	chrXV	490196	490828	-	633	1384
YOR090C	chrXV	491123	492841	-	1719	652
YOR091W	chrXV	493433	494470	+	1038	326
YOR092W	chrXV	495127	496968	+	1842	314
YOR093C	chrXV	497506	502452	-	4947	339
YOR094W	chrXV	502795	503346	+	552	164
YOR095C	chrXV	503552	504328	-	777	363
YOR096W	chrXV	505794	505937	+	144	1652
YOR096W	chrXV	506339	506767	+	429	5068
YOR097C	chrXV	506978	507505	-	528	394
YOR098C	chrXV	507948	511178	-	3231	657
YOR099W	chrXV	511825	513006	+	1182	2381
YOR100C	chrXV	513295	514278	-	984	126
YOR101W	chrXV	515244	516173	+	930	424
YOR102W	chrXV	516423	516773	+	351	434
YOR103C	chrXV	516449	516841	-	393	506
YOR104W	chrXV	517642	518490	+	849	388
YOR105W	chrXV	518195	518521	+	327	196
YOR106W	chrXV	519121	519972	+	852	428
YOR107W	chrXV	521353	522282	+	930	88
YOR108C-A	chrXV	524605	524814	-	210	186
YOR109W	chrXV	525278	528601	+	3324	802
YOR110W	chrXV	528941	530248	+	1308	566
YOR111W	chrXV	530429	531127	+	699	185
YOR112W	chrXV	531508	533793	+	2286	428
YOR113W	chrXV	534075	536819	+	2745	498
YOR114W	chrXV	537570	538454	+	885	158
YOR115C	chrXV	538659	539465	-	807	415
YOR116C	chrXV	539763	544145	-	4383	672
YOR117W	chrXV	545029	546333	+	1305	2420
YOR118W	chrXV	546857	548560	+	1704	452
YOR119C	chrXV	548792	550246	-	1455	161
YOR120W	chrXV	551114	552052	+	939	420
YOR121C	chrXV	551798	552103	-	306	201
YOR122C	chrXV	552298	552665	-	368	4371
YOR122C	chrXV	552875	552887	-	13	315
YOR123C	chrXV	553176	554570	-	1395	1419
YOR124C	chrXV	554824	558642	-	3819	1349
YOR125C	chrXV	559030	559731	-	702	458
YOR126C	chrXV	559961	560677	-	717	315
YOR127W	chrXV	561170	564193	+	3024	1063
YOR128C	chrXV	564476	566191	-	1716	1309
YOR129C	chrXV	566877	569558	-	2682	196
YOR130C	chrXV	569929	570807	-	879	551
YOR131C	chrXV	572182	572838	-	657	610
YOR132W	chrXV	573175	574830	+	1656	1407
YOR133W	chrXV	575098	577626	+	2529	1602
YOR134W	chrXV	578564	579793	+	1230	237
YOR135C	chrXV	580159	580500	-	342	332
YOR136W	chrXV	580250	581359	+	1110	3547
YOR137C	chrXV	581813	583681	-	1869	446
YOR138C	chrXV	584309	586324	-	2016	913
YOR139C	chrXV	586950	587342	-	393	28
YOR140W	chrXV	586981	589281	+	2301	385
YOR141C	chrXV	589942	592587	-	2646	705
YOR142W	chrXV	593057	594046	+	990	1994
YOR142W-B	chrXV	595112	596416	+	1305	0
YOR142W-B	chrXV	596418	600380	+	3963	0
YOR142W-A	chrXV	595112	596434	+	1323	0
YOR143C	chrXV	601383	602342	-	960	191
YOR144C	chrXV	602717	605092	-	2376	151
YOR145C	chrXV	605347	606171	-	825	372
YOR146W	chrXV	605873	606178	+	306	158
YOR147W	chrXV	606607	608475	+	1869	377
YOR148C	chrXV	608640	609197	-	558	246
YOR149C	chrXV	609838	611388	-	1551	211
YOR150W	chrXV	611999	612490	+	492	420
YOR151C	chrXV	612997	616671	-	3675	2761
YOR152C	chrXV	617518	618288	-	771	102
YOR153W	chrXV	619840	624375	+	4536	1719
YOR154W	chrXV	624729	626492	+	1764	229
YOR155C	chrXV	626628	627980	-	1353	1006
YOR156C	chrXV	628360	630540	-	2181	194
YOR157C	chrXV	630966	631751	-	786	1886
YOR158W	chrXV	632164	633120	+	957	443
YOR159C	chrXV	633282	633566	-	285	394
YOR160W	chrXV	633839	636757	+	2919	372
YOR161C	chrXV	636939	638558	-	1620	774
YOR161W-A	chrXV	637574	637654	+	81	70
YOR161W-B	chrXV	637975	638235	+	261	152
YOR161C-C	chrXV	639121	639267	-	147	20
YOR162C	chrXV	639560	641992	-	2433	439
YOR163W	chrXV	642741	643307	+	567	652
YOR164C	chrXV	643394	644332	-	939	587
YOR165W	chrXV	644566	646896	+	2331	977
YOR166C	chrXV	647126	648502	-	1377	255
YOR167C	chrXV	648804	649007	-	204	5403
YOR168W	chrXV	649303	651732	+	2430	1306
YOR169C	chrXV	651376	651840	-	465	479
YOR170W	chrXV	651858	652163	+	306	130
YOR171C	chrXV	652010	653884	-	1875	536
YOR173W	chrXV	657264	658325	+	1062	378
YOR174W	chrXV	658747	659601	+	855	391
YOR175C	chrXV	659815	661674	-	1860	981
YOR176W	chrXV	662401	663582	+	1182	929
YOR177C	chrXV	665785	667179	-	1395	45
YOR178C	chrXV	667860	670241	-	2382	307
YOR179C	chrXV	671845	672411	-	567	244
YOR180C	chrXV	674352	675167	-	816	141
YOR181W	chrXV	675939	677840	+	1902	1408
YOR182C	chrXV	678191	678379	-	189	2596
YOR182C	chrXV	678791	678793	-	3	80
YOR183W	chrXV	678872	679261	+	390	1
YOR184W	chrXV	679357	680544	+	1188	1714
YOR185C	chrXV	681444	682106	-	663	534
YOR186W	chrXV	683111	683545	+	435	27
YOR186C-A	chrXV	683329	683538	-	210	13
YOR187W	chrXV	684030	685343	+	1314	2059
YOR188W	chrXV	685767	689180	+	3414	299
YOR189W	chrXV	689624	689974	+	351	399
YOR190W	chrXV	690695	692032	+	1338	99
YOR191W	chrXV	692475	697334	+	4860	619
YOR192C	chrXV	698768	700567	-	1800	44
YOR192C-C	chrXV	703988	704224	-	237	2
YOR192C-B	chrXV	704419	708438	-	4020	11
YOR192C-B	chrXV	708440	709732	-	1293	11
YOR192C-A	chrXV	708416	709732	-	1317	11
YOR193W	chrXV	710446	711576	+	1131	186
YOR194C	chrXV	711683	712543	-	861	1055
YOR195W	chrXV	712866	715331	+	2466	254
YOR196C	chrXV	715593	716837	-	1245	660
YOR197W	chrXV	717086	718384	+	1299	1903
YOR198C	chrXV	718653	720065	-	1413	2205
YOR199W	chrXV	720181	720510	+	330	80
YOR200W	chrXV	720417	720815	+	399	332
YOR201C	chrXV	720470	721708	-	1239	751
YOR202W	chrXV	721946	722608	+	663	1276
YOR203W	chrXV	722565	722918	+	354	242
YOR204W	chrXV	722911	724725	+	1815	528
YOR205C	chrXV	725564	727234	-	1671	202
YOR206W	chrXV	727512	729644	+	2133	268
YOR207C	chrXV	730008	733457	-	3450	859
YOR208W	chrXV	733925	736177	+	2253	822
YOR209C	chrXV	736437	737726	-	1290	2053
YOR210W	chrXV	738320	738532	+	213	511
YOR211C	chrXV	738924	741569	-	2646	447
YOR212W	chrXV	742910	744181	+	1272	869
YOR213C	chrXV	744535	745281	-	747	226
YOR214C	chrXV	745593	746303	-	711	13
YOR215C	chrXV	746725	747282	-	558	912
YOR216C	chrXV	747525	748979	-	1455	572
YOR217W	chrXV	749301	751886	+	2586	763
YOR218C	chrXV	751476	751895	-	420	366
YOR219C	chrXV	752214	755009	-	2796	871
YOR220W	chrXV	755328	756125	+	798	1252
YOR221C	chrXV	756476	757558	-	1083	436
YOR222W	chrXV	758330	759253	+	924	1898
YOR223W	chrXV	759782	760660	+	879	599
YOR224C	chrXV	760825	761265	-	441	911
YOR225W	chrXV	761392	761721	+	330	237
YOR226C	chrXV	761614	762084	-	471	781
YOR227W	chrXV	762825	766565	+	3741	1690
YOR228C	chrXV	766869	767777	-	909	283
YOR229W	chrXV	768409	769812	+	1404	347
YOR230W	chrXV	770800	772113	+	1314	2937
YOR231W	chrXV	772601	774127	+	1527	565
YOR231C-A	chrXV	773163	773363	-	201	52
YOR232W	chrXV	774573	775259	+	687	904
YOR233W	chrXV	775846	778248	+	2403	361
YOR234C	chrXV	778555	778859	-	305	2469
YOR234C	chrXV	779387	779405	-	19	263
YOR235W	chrXV	779870	780184	+	315	1
YOR236W	chrXV	780906	781541	+	636	259
YOR237W	chrXV	781994	783298	+	1305	151
YOR238W	chrXV	783677	784588	+	912	276
YOR241W	chrXV	786995	788641	+	1647	711
YOR242C	chrXV	788742	789857	-	1116	20
YOR243C	chrXV	790211	792241	-	2031	729
YOR244W	chrXV	792531	793868	+	1338	371
YOR245C	chrXV	794076	795332	-	1257	561
YOR246C	chrXV	795801	796793	-	993	1397
YOR247W	chrXV	797676	798308	+	633	5734
YOR248W	chrXV	798013	798315	+	303	3963
YOR249C	chrXV	798674	800731	-	2058	275
YOR250C	chrXV	800970	802307	-	1338	349
YOR251C	chrXV	802550	803464	-	915	759
YOR252W	chrXV	803667	804203	+	537	208
YOR253W	chrXV	804377	804907	+	531	478
YOR254C	chrXV	805032	807023	-	1992	1616
YOR255W	chrXV	807271	808107	+	837	3
YOR256C	chrXV	808254	810683	-	2430	836
YOR257W	chrXV	811008	811493	+	486	427
YOR258W	chrXV	811671	812324	+	654	97
YOR259C	chrXV	812395	813708	-	1314	2132
YOR260W	chrXV	813984	815720	+	1737	864
YOR261C	chrXV	815915	816931	-	1017	1675
YOR262W	chrXV	817292	818335	+	1044	459
YOR263C	chrXV	818757	819164	-	408	81
YOR264W	chrXV	818866	820158	+	1293	516
YOR265W	chrXV	820454	820774	+	321	298
YOR266W	chrXV	821023	822294	+	1272	216
YOR267C	chrXV	822588	824867	-	2280	1837
YOR268C	chrXV	825534	825932	-	399	5
YOR269W	chrXV	826385	827869	+	1485	200
YOR270C	chrXV	828052	830574	-	2523	4375
YOR271C	chrXV	831059	832042	-	984	2337
YOR272W	chrXV	832813	834195	+	1383	277
YOR273C	chrXV	834452	836431	-	1980	704
YOR274W	chrXV	837674	838960	+	1287	335
YOR275C	chrXV	839084	841069	-	1986	573
YOR276W	chrXV	841333	841818	+	486	1768
YOR277C	chrXV	841515	841823	-	309	1384
YOR278W	chrXV	842817	843644	+	828	213
YOR279C	chrXV	843698	844630	-	933	204
YOR280C	chrXV	844992	845792	-	801	288
YOR281C	chrXV	846269	847129	-	861	817
YOR282W	chrXV	847000	847320	+	321	141
YOR283W	chrXV	847453	848145	+	693	432
YOR284W	chrXV	848478	849209	+	732	156
YOR285W	chrXV	849635	850054	+	420	2313
YOR286W	chrXV	850280	850729	+	450	488
YOR287C	chrXV	850937	851839	-	903	43
YOR288C	chrXV	852121	853077	-	957	324
YOR289W	chrXV	853357	854112	+	756	463
YOR290C	chrXV	855147	860258	-	5112	13
YOR291W	chrXV	861175	865593	+	4419	780
YOR292C	chrXV	865653	866582	-	930	413
YOR293W	chrXV	867098	867149	+	52	1845
YOR293W	chrXV	867587	867852	+	266	6116
YOR293C-A	chrXV	867998	868147	-	150	2
YOR294W	chrXV	868340	868951	+	612	362
YOR295W	chrXV	869208	869894	+	687	80
YOR296W	chrXV	870202	874071	+	3870	205
YOR297C	chrXV	874743	875321	-	579	175
YOR298W	chrXV	875599	877038	+	1440	57
YOR298C-A	chrXV	877230	877685	-	456	2243
YOR299W	chrXV	878435	880675	+	2241	905
YOR300W	chrXV	880575	880883	+	309	114
YOR301W	chrXV	880965	882272	+	1308	409
YOR302W	chrXV	882765	882842	+	78	18
YOR303W	chrXV	882899	884134	+	1236	1174
YOR304W	chrXV	884514	887876	+	3363	616
YOR304C-A	chrXV	888520	888750	-	231	121
YOR305W	chrXV	889022	889750	+	729	277
YOR306C	chrXV	889867	891432	-	1566	450
YOR307C	chrXV	892731	894092	-	1362	264
YOR308C	chrXV	894624	896387	-	1764	94
YOR309C	chrXV	896698	897078	-	381	355
YOR310C	chrXV	896825	898360	-	1536	1463
YOR311C	chrXV	899056	899928	-	873	765
YOR312C	chrXV	900250	900767	-	518	6485
YOR312C	chrXV	901194	901194	-	1	319
YOR313C	chrXV	901858	902874	-	1017	13
YOR314W	chrXV	903043	903372	+	330	3
YOR314W-A	chrXV	904458	904568	+	111	5
YOR315W	chrXV	904760	905800	+	1041	86
YOR316C	chrXV	906236	907555	-	1320	1231
YOR316C-A	chrXV	907726	907935	-	210	3
YOR317W	chrXV	909343	911445	+	2103	1562
YOR318C	chrXV	911784	912085	-	302	85
YOR318C	chrXV	912433	912436	-	4	2
YOR319W	chrXV	912822	913463	+	642	156
YOR320C	chrXV	913619	915094	-	1476	669
YOR322C	chrXV	918606	921062	-	2457	1038
YOR323C	chrXV	921535	922905	-	1371	1882
YOR324C	chrXV	923232	925040	-	1809	350
YOR325W	chrXV	924577	925050	+	474	33
YOR326W	chrXV	925721	930445	+	4725	2078
YOR327C	chrXV	930734	931081	-	348	2166
YOR328W	chrXV	931803	936497	+	4695	533
YOR329C	chrXV	936731	939349	-	2619	1054
YOR329W-A	chrXV	939348	939557	+	210	10
YOR330C	chrXV	939621	943385	-	3765	746
YOR331C	chrXV	943565	944122	-	558	4051
YOR332W	chrXV	943656	944357	+	702	6213
YOR333C	chrXV	944541	944957	-	417	35
YOR334W	chrXV	944596	946008	+	1413	146
YOR335C	chrXV	946233	949109	-	2877	2785
YOR335W-A	chrXV	946568	946648	+	81	302
YOR336W	chrXV	949773	953870	+	4098	482
YOR337W	chrXV	954344	956623	+	2280	205
YOR338W	chrXV	956898	957989	+	1092	60
YOR339C	chrXV	958362	958832	-	471	25
YOR340C	chrXV	959202	960182	-	981	190
YOR341W	chrXV	960987	965981	+	4995	1251
YOR342C	chrXV	966666	967625	-	960	355
YOR343C	chrXV	968148	968474	-	327	38
YOR343W-B	chrXV	970578	971871	+	1294	34
YOR343W-B	chrXV	971873	975891	+	4019	11
YOR343W-A	chrXV	970578	971894	+	1317	34
YOR344C	chrXV	977194	978069	-	876	303
YOR345C	chrXV	981812	982162	-	351	10
YOR346W	chrXV	981828	984785	+	2958	473
YOR347C	chrXV	984942	986462	-	1521	1065
YOR348C	chrXV	986899	988782	-	1884	355
YOR349W	chrXV	989789	992833	+	3045	277
YOR350C	chrXV	992864	994855	-	1992	169
YOR351C	chrXV	995018	996511	-	1494	34
YOR352W	chrXV	997213	998244	+	1032	360
YOR353C	chrXV	998453	1000828	-	2376	646
YOR354C	chrXV	1001147	1003225	-	2079	548
YOR355W	chrXV	1005137	1006705	+	1569	664
YOR356W	chrXV	1007221	1009116	+	1896	1088
YOR357C	chrXV	1009224	1009712	-	489	272
YOR358W	chrXV	1010161	1010889	+	729	563
YOR359W	chrXV	1011189	1012760	+	1572	118
YOR360C	chrXV	1013241	1014821	-	1581	313
YOR361C	chrXV	1015361	1017652	-	2292	1706
YOR362C	chrXV	1017880	1018746	-	867	3791
YOR363C	chrXV	1020222	1023212	-	2991	331
YOR364W	chrXV	1023371	1023739	+	369	15
YOR365C	chrXV	1023461	1025572	-	2112	102
YOR366W	chrXV	1025256	1025609	+	354	25
YOR367W	chrXV	1026007	1026609	+	603	371
YOR368W	chrXV	1026843	1028048	+	1206	212
YOR369C	chrXV	1028194	1028625	-	432	22048
YOR370C	chrXV	1029183	1030994	-	1812	1289
YOR371C	chrXV	1031489	1034182	-	2694	129
YOR372C	chrXV	1034807	1036471	-	1665	281
YOR373W	chrXV	1036834	1039389	+	2556	358
YOR374W	chrXV	1039840	1041399	+	1560	9672
YOR375C	chrXV	1041678	1043042	-	1365	7160
YOR376W	chrXV	1043191	1043559	+	369	66
YOR376W-A	chrXV	1045196	1045351	+	156	26
YOR377W	chrXV	1046226	1047803	+	1578	645
YOR378W	chrXV	1049511	1051058	+	1548	40
YOR379C	chrXV	1050726	1051064	-	339	9
YOR380W	chrXV	1051290	1052930	+	1641	375
YOR381W	chrXV	1055545	1057680	+	2136	324
YOR381W-A	chrXV	1058423	1058590	+	168	6
YOR382W	chrXV	1059531	1059992	+	462	7324
YOR383C	chrXV	1060441	1061055	-	615	34232
YOR384W	chrXV	1061564	1063648	+	2085	514
YOR385W	chrXV	1065043	1065915	+	873	104
YOR386W	chrXV	1066839	1068536	+	1698	275
YOR387C	chrXV	1069621	1070241	-	621	64
YOR388C	chrXV	1071793	1072923	-	1131	4
YOR389W	chrXV	1074213	1076087	+	1875	85
YOR390W	chrXV	1076784	1077911	+	1128	25
YOR391C	chrXV	1078545	1079258	-	714	0
YOR392W	chrXV	1079282	1079725	+	444	1
YOR393W	chrXV	1080276	1081589	+	1314	0
YOR394W	chrXV	1082718	1083212	+	495	0
YOR394C-A	chrXV	1084202	1084369	-	168	8
YOR396W	chrXV	1085473	1090863	+	5391	0
YOR396C-A	chrXV	1090015	1090497	-	483	0
YCR009C	chrIII	130745	131542	-	798	1444
YCR084C	chrIII	260311	262452	-	2142	1452
YCL076W	chrIII	1392	2135	+	744	0
YCL073C	chrIII	6479	8326	-	1848	0
YCL069W	chrIII	9706	11082	+	1377	1
YCL068C	chrIII	11503	12285	-	783	0
YCL067C	chrIII	12386	13018	-	633	0
YCL066W	chrIII	13282	13809	+	528	0
YCL065W	chrIII	13751	14119	+	369	0
YCL064C	chrIII	15798	16880	-	1083	1499
YCL063W	chrIII	17290	18561	+	1272	543
YCL061C	chrIII	18816	22106	-	3291	322
YCL059C	chrIII	22429	23379	-	951	802
YCL058C	chrIII	23523	23981	-	459	87
YCL058W-A	chrIII	23584	23925	+	342	75
YCL057C-A	chrIII	24032	24325	-	294	1526
YCL057W	chrIII	24768	26906	+	2139	1928
YCL056C	chrIII	26925	27359	-	435	331
YCL055W	chrIII	27929	28936	+	1008	331
YCL054W	chrIII	31449	33974	+	2526	311
YCL052C	chrIII	34143	35393	-	1251	729
YCL051W	chrIII	35865	37616	+	1752	1281
YCL050C	chrIII	37836	38801	-	966	1915
YCL049C	chrIII	39786	40724	-	939	1146
YCL048W-A	chrIII	41488	41727	+	240	23
YCL048W	chrIII	42165	43556	+	1392	59
YCL047C	chrIII	43661	44437	-	777	204
YCL045C	chrIII	44623	46905	-	2283	1922
YCL046W	chrIII	46640	46963	+	324	62
YCL044C	chrIII	47111	48364	-	1254	489
YCL043C	chrIII	48653	50221	-	1569	12509
YCL041C	chrIII	50133	50627	-	495	345
YCL042W	chrIII	50584	50943	+	360	957
YCL040W	chrIII	50838	52340	+	1503	18712
YCL039W	chrIII	52645	54882	+	2238	1028
YCL038C	chrIII	54941	56527	-	1587	533
YCL037C	chrIII	57374	58678	-	1305	10
YCL036W	chrIII	59026	60726	+	1701	31
YCL035C	chrIII	60841	61173	-	333	1598
YCL034W	chrIII	61658	62722	+	1065	1726
YCL033C	chrIII	62776	63282	-	507	797
YCL032W	chrIII	63441	64481	+	1041	635
YCL031C	chrIII	64675	65568	-	894	649
YCL030C	chrIII	65934	68333	-	2400	1305
YCL029C	chrIII	68599	69921	-	1323	443
YCL028W	chrIII	70150	71367	+	1218	1515
YCL027W	chrIII	71803	73341	+	1539	177
YCL026C-B	chrIII	73405	73986	-	582	297
YCL026C-A	chrIII	74704	75285	-	582	27
YCL025C	chrIII	76018	77919	-	1902	558
YCL023C	chrIII	78949	79296	-	348	15
YCL024W	chrIII	79162	82275	+	3114	260
YCL022C	chrIII	81570	82085	-	516	79
YCL021W-A	chrIII	83620	83997	+	378	34
YCL019W	chrIII	85102	86391	+	1290	0
YCL019W	chrIII	86393	90415	+	4023	0
YCL020W	chrIII	85102	86418	+	1317	0
YCL018W	chrIII	91324	92418	+	1095	0
YCL017C	chrIII	92777	94270	-	1494	1014
YCL016C	chrIII	94621	95763	-	1143	269
YCL014W	chrIII	96281	101191	+	4911	249
YCL012C	chrIII	101317	101633	-	317	125
YCL012C	chrIII	101701	101788	-	88	41
YCL011C	chrIII	102075	103358	-	1284	2407
YCL010C	chrIII	103571	104350	-	780	413
YCL009C	chrIII	104619	105548	-	930	4374
YCL008C	chrIII	105696	106853	-	1158	961
YCL007C	chrIII	106974	107366	-	393	1176
YCL005W-A	chrIII	107023	107033	+	11	144
YCL005W-A	chrIII	107111	107191	+	81	594
YCL005W-A	chrIII	107288	107417	+	130	1081
YCL005W	chrIII	108021	108791	+	771	503
YCL004W	chrIII	109105	110670	+	1566	183
YCL002C	chrIII	110808	111557	-	750	317
YCL002C	chrIII	111634	111675	-	42	10
YCL001W	chrIII	111916	112482	+	567	801
YCL001W-A	chrIII	113080	113541	+	462	11
YCL001W-B	chrIII	113770	114024	+	255	30
YCR001W	chrIII	115685	115999	+	315	27
YCR002C	chrIII	117380	118348	-	969	1143
YCR003W	chrIII	118620	119171	+	552	276
YCR004C	chrIII	119575	120318	-	744	2517
YCR005C	chrIII	120946	122328	-	1383	1926
YCR006C	chrIII	122530	123003	-	474	42
YCR007C	chrIII	126011	126730	-	720	171
YCR008W	chrIII	128470	130281	+	1812	922
YCR010C	chrIII	132273	133124	-	852	166
YCR011C	chrIII	133724	136873	-	3150	1380
YCR012W	chrIII	137746	138996	+	1251	101880
YCR013C	chrIII	138402	139049	-	648	69438
YCR014C	chrIII	139185	140933	-	1749	190
YCR015C	chrIII	141217	142170	-	954	98
YCR016W	chrIII	143634	144506	+	873	267
YCR017C	chrIII	144773	147634	-	2862	2525
YCR018C	chrIII	148238	148903	-	666	81
YCR018C-A	chrIII	151608	151862	-	255	13
YCR019W	chrIII	152837	153928	+	1092	254
YCR020C	chrIII	154012	154659	-	648	41
YCR020C-A	chrIII	154830	155096	-	267	227
YCR020W-B	chrIII	155320	155556	+	237	58
YCR021C	chrIII	156109	157107	-	999	199
YCR022C	chrIII	157421	157765	-	345	23
YCR023C	chrIII	158538	160373	-	1836	469
YCR024C	chrIII	160744	162222	-	1479	329
YCR024C-B	chrIII	162599	162865	-	267	2229
YCR024C-A	chrIII	162945	163067	-	123	792
YCR025C	chrIII	163446	163856	-	411	153
YCR026C	chrIII	164111	166339	-	2229	865
YCR027C	chrIII	167370	167999	-	630	209
YCR028C	chrIII	170886	172424	-	1539	339
YCR028C-A	chrIII	172950	173115	-	166	527
YCR028C-A	chrIII	173199	173440	-	242	697
YCR030C	chrIII	173826	176438	-	2613	986
YCR031C	chrIII	177500	177906	-	407	13178
YCR031C	chrIII	178214	178220	-	7	1100
YCR032W	chrIII	179520	186023	+	6504	439
YCR033W	chrIII	186489	190169	+	3681	917
YCR034W	chrIII	190592	191635	+	1044	992
YCR035C	chrIII	191834	193018	-	1185	522
YCR036W	chrIII	193297	194298	+	1002	719
YCR037C	chrIII	194414	197185	-	2772	639
YCR038C	chrIII	197621	199549	-	1929	237
YCR038W-A	chrIII	199293	199418	+	126	7
YCR039C	chrIII	199546	200178	-	633	0
YCR040W	chrIII	200442	200969	+	528	0
YCR041W	chrIII	200911	201243	+	333	98
YCR042C	chrIII	201174	205397	-	4224	979
YCR043C	chrIII	206261	206644	-	384	366
YCR044C	chrIII	206877	207950	-	1074	854
YCR045C	chrIII	208135	209610	-	1476	285
YCR045W-A	chrIII	208751	209101	+	351	74
YCR046C	chrIII	209914	210423	-	510	701
YCR047C	chrIII	210718	211545	-	828	365
