# Program:featureCounts v1.6.2; Command:"featureCounts" "-t" "exon" "-O" "-f" "-a" "./databases/sacCer3.gtf" "-o" "/athena/elementolab/scratch/toy2005/angsd/hw6/counts_overlap/WT_3_Aligned_counts.txt" "./databases/alignment/WT_3_Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	./databases/alignment/WT_3_Aligned.sortedByCoord.out.bam
YOR105W	chrXV	518195	518521	+	327	153
YOR106W	chrXV	519121	519972	+	852	296
YOR107W	chrXV	521353	522282	+	930	113
YOR108C-A	chrXV	524605	524814	-	210	269
YOR109W	chrXV	525278	528601	+	3324	815
YOR110W	chrXV	528941	530248	+	1308	515
YOR111W	chrXV	530429	531127	+	699	156
YOR112W	chrXV	531508	533793	+	2286	365
YOR113W	chrXV	534075	536819	+	2745	371
YOR114W	chrXV	537570	538454	+	885	67
YOR115C	chrXV	538659	539465	-	807	371
YOR116C	chrXV	539763	544145	-	4383	796
YOR117W	chrXV	545029	546333	+	1305	1991
YOR118W	chrXV	546857	548560	+	1704	520
YOR119C	chrXV	548792	550246	-	1455	263
YOR120W	chrXV	551114	552052	+	939	635
YOR121C	chrXV	551798	552103	-	306	305
YOR122C	chrXV	552298	552665	-	368	2925
YOR122C	chrXV	552875	552887	-	13	219
YOR123C	chrXV	553176	554570	-	1395	1187
YOR124C	chrXV	554824	558642	-	3819	1026
YOR125C	chrXV	559030	559731	-	702	429
YOR126C	chrXV	559961	560677	-	717	179
YOR127W	chrXV	561170	564193	+	3024	682
YOR128C	chrXV	564476	566191	-	1716	1580
YOR129C	chrXV	566877	569558	-	2682	145
YOR130C	chrXV	569929	570807	-	879	322
YOR131C	chrXV	572182	572838	-	657	508
YOR132W	chrXV	573175	574830	+	1656	1017
YOR133W	chrXV	575098	577626	+	2529	1387
YOR134W	chrXV	578564	579793	+	1230	204
YOR135C	chrXV	580159	580500	-	342	461
YOR136W	chrXV	580250	581359	+	1110	3426
YOR137C	chrXV	581813	583681	-	1869	408
YOR138C	chrXV	584309	586324	-	2016	787
YOR139C	chrXV	586950	587342	-	393	41
YOR140W	chrXV	586981	589281	+	2301	298
YOR141C	chrXV	589942	592587	-	2646	516
YOR142W	chrXV	593057	594046	+	990	1779
YOR142W-B	chrXV	595112	596416	+	1305	0
YOR142W-B	chrXV	596418	600380	+	3963	0
YOR142W-A	chrXV	595112	596434	+	1323	0
YOR143C	chrXV	601383	602342	-	960	154
YOR144C	chrXV	602717	605092	-	2376	102
YOR145C	chrXV	605347	606171	-	825	568
YOR146W	chrXV	605873	606178	+	306	268
YOR147W	chrXV	606607	608475	+	1869	299
YOR148C	chrXV	608640	609197	-	558	247
YOR149C	chrXV	609838	611388	-	1551	227
YOR150W	chrXV	611999	612490	+	492	381
YOR151C	chrXV	612997	616671	-	3675	2428
YOR152C	chrXV	617518	618288	-	771	96
YOR153W	chrXV	619840	624375	+	4536	8963
YOR154W	chrXV	624729	626492	+	1764	184
YOR155C	chrXV	626628	627980	-	1353	882
YOR156C	chrXV	628360	630540	-	2181	186
YOR157C	chrXV	630966	631751	-	786	1403
YOR158W	chrXV	632164	633120	+	957	501
YOR159C	chrXV	633282	633566	-	285	332
YOR160W	chrXV	633839	636757	+	2919	391
YOR161C	chrXV	636939	638558	-	1620	1439
YOR161W-A	chrXV	637574	637654	+	81	145
YOR161W-B	chrXV	637975	638235	+	261	267
YOR161C-C	chrXV	639121	639267	-	147	7
YOR162C	chrXV	639560	641992	-	2433	338
YOR163W	chrXV	642741	643307	+	567	563
YOR164C	chrXV	643394	644332	-	939	530
YOR165W	chrXV	644566	646896	+	2331	884
YOR166C	chrXV	647126	648502	-	1377	202
YOR167C	chrXV	648804	649007	-	204	4922
YOR168W	chrXV	649303	651732	+	2430	1695
YOR169C	chrXV	651376	651840	-	465	587
YOR170W	chrXV	651858	652163	+	306	106
YOR171C	chrXV	652010	653884	-	1875	510
YOR173W	chrXV	657264	658325	+	1062	438
YOR174W	chrXV	658747	659601	+	855	307
YOR175C	chrXV	659815	661674	-	1860	1149
YOR176W	chrXV	662401	663582	+	1182	946
YOR177C	chrXV	665785	667179	-	1395	41
YOR178C	chrXV	667860	670241	-	2382	1003
YOR179C	chrXV	671845	672411	-	567	246
YOR180C	chrXV	674352	675167	-	816	144
YOR181W	chrXV	675939	677840	+	1902	1209
YOR182C	chrXV	678191	678379	-	189	2705
YOR182C	chrXV	678791	678793	-	3	85
YOR183W	chrXV	678872	679261	+	390	5
YOR184W	chrXV	679357	680544	+	1188	1284
YOR185C	chrXV	681444	682106	-	663	523
YOR186W	chrXV	683111	683545	+	435	20
YOR186C-A	chrXV	683329	683538	-	210	11
YOR187W	chrXV	684030	685343	+	1314	2196
YOR188W	chrXV	685767	689180	+	3414	244
YOR189W	chrXV	689624	689974	+	351	334
YOR190W	chrXV	690695	692032	+	1338	81
YOR191W	chrXV	692475	697334	+	4860	563
YOR192C	chrXV	698768	700567	-	1800	59
YOR192C-C	chrXV	703988	704224	-	237	9
YOR192C-B	chrXV	704419	708438	-	4020	17
YOR192C-B	chrXV	708440	709732	-	1293	5
YOR192C-A	chrXV	708416	709732	-	1317	5
YOR193W	chrXV	710446	711576	+	1131	195
YOR194C	chrXV	711683	712543	-	861	757
YOR195W	chrXV	712866	715331	+	2466	293
YOR196C	chrXV	715593	716837	-	1245	528
YOR197W	chrXV	717086	718384	+	1299	1462
YOR198C	chrXV	718653	720065	-	1413	1985
YOR199W	chrXV	720181	720510	+	330	73
YOR200W	chrXV	720417	720815	+	399	266
YOR201C	chrXV	720470	721708	-	1239	580
YOR202W	chrXV	721946	722608	+	663	788
YOR203W	chrXV	722565	722918	+	354	167
YOR204W	chrXV	722911	724725	+	1815	911
YOR205C	chrXV	725564	727234	-	1671	204
YOR206W	chrXV	727512	729644	+	2133	466
YOR207C	chrXV	730008	733457	-	3450	988
YOR208W	chrXV	733925	736177	+	2253	770
YOR209C	chrXV	736437	737726	-	1290	1680
YOR210W	chrXV	738320	738532	+	213	498
YOR211C	chrXV	738924	741569	-	2646	500
YOR212W	chrXV	742910	744181	+	1272	1213
YOR213C	chrXV	744535	745281	-	747	221
YOR214C	chrXV	745593	746303	-	711	5
YOR215C	chrXV	746725	747282	-	558	741
YOR216C	chrXV	747525	748979	-	1455	455
YOR217W	chrXV	749301	751886	+	2586	697
YOR218C	chrXV	751476	751895	-	420	293
YOR219C	chrXV	752214	755009	-	2796	676
YOR220W	chrXV	755328	756125	+	798	894
YOR221C	chrXV	756476	757558	-	1083	555
YOR222W	chrXV	758330	759253	+	924	801
YOR223W	chrXV	759782	760660	+	879	370
YOR224C	chrXV	760825	761265	-	441	787
YOR225W	chrXV	761392	761721	+	330	122
YOR226C	chrXV	761614	762084	-	471	365
YOR227W	chrXV	762825	766565	+	3741	918
YOR228C	chrXV	766869	767777	-	909	233
YOR229W	chrXV	768409	769812	+	1404	204
YOR230W	chrXV	770800	772113	+	1314	3600
YOR231W	chrXV	772601	774127	+	1527	422
YOR231C-A	chrXV	773163	773363	-	201	42
YOR232W	chrXV	774573	775259	+	687	1261
YOR233W	chrXV	775846	778248	+	2403	304
YOR234C	chrXV	778555	778859	-	305	2367
YOR234C	chrXV	779387	779405	-	19	274
YOR235W	chrXV	779870	780184	+	315	2
YOR236W	chrXV	780906	781541	+	636	221
YOR237W	chrXV	781994	783298	+	1305	96
YOR238W	chrXV	783677	784588	+	912	238
YOR241W	chrXV	786995	788641	+	1647	612
YOR242C	chrXV	788742	789857	-	1116	29
YOR243C	chrXV	790211	792241	-	2031	915
YOR244W	chrXV	792531	793868	+	1338	267
YOR245C	chrXV	794076	795332	-	1257	398
YOR246C	chrXV	795801	796793	-	993	1108
YOR247W	chrXV	797676	798308	+	633	4705
YOR248W	chrXV	798013	798315	+	303	2972
YOR249C	chrXV	798674	800731	-	2058	256
YOR250C	chrXV	800970	802307	-	1338	258
YOR251C	chrXV	802550	803464	-	915	577
YOR252W	chrXV	803667	804203	+	537	277
YOR253W	chrXV	804377	804907	+	531	374
YOR254C	chrXV	805032	807023	-	1992	1364
YOR255W	chrXV	807271	808107	+	837	1
YOR256C	chrXV	808254	810683	-	2430	651
YOR257W	chrXV	811008	811493	+	486	368
YOR258W	chrXV	811671	812324	+	654	79
YOR259C	chrXV	812395	813708	-	1314	1972
YOR260W	chrXV	813984	815720	+	1737	935
YOR261C	chrXV	815915	816931	-	1017	1626
YOR262W	chrXV	817292	818335	+	1044	383
YOR263C	chrXV	818757	819164	-	408	94
YOR264W	chrXV	818866	820158	+	1293	600
YOR265W	chrXV	820454	820774	+	321	247
YOR266W	chrXV	821023	822294	+	1272	177
YOR267C	chrXV	822588	824867	-	2280	1514
YOR268C	chrXV	825534	825932	-	399	6
YOR269W	chrXV	826385	827869	+	1485	146
YOR270C	chrXV	828052	830574	-	2523	3307
YOR271C	chrXV	831059	832042	-	984	1321
YOR272W	chrXV	832813	834195	+	1383	371
YOR273C	chrXV	834452	836431	-	1980	2459
YOR274W	chrXV	837674	838960	+	1287	241
YOR275C	chrXV	839084	841069	-	1986	489
YOR276W	chrXV	841333	841818	+	486	1433
YOR277C	chrXV	841515	841823	-	309	1076
YOR278W	chrXV	842817	843644	+	828	190
YOR279C	chrXV	843698	844630	-	933	155
YOR280C	chrXV	844992	845792	-	801	215
YOR281C	chrXV	846269	847129	-	861	759
YOR282W	chrXV	847000	847320	+	321	136
YOR283W	chrXV	847453	848145	+	693	468
YOR284W	chrXV	848478	849209	+	732	125
YOR285W	chrXV	849635	850054	+	420	1606
YOR286W	chrXV	850280	850729	+	450	558
YOR287C	chrXV	850937	851839	-	903	76
YOR288C	chrXV	852121	853077	-	957	194
YOR289W	chrXV	853357	854112	+	756	271
YOR290C	chrXV	855147	860258	-	5112	1126
YOR291W	chrXV	861175	865593	+	4419	665
YOR292C	chrXV	865653	866582	-	930	404
YOR293W	chrXV	867098	867149	+	52	1747
YOR293W	chrXV	867587	867852	+	266	5869
YOR293C-A	chrXV	867998	868147	-	150	6
YOR294W	chrXV	868340	868951	+	612	438
YOR295W	chrXV	869208	869894	+	687	83
YOR296W	chrXV	870202	874071	+	3870	190
YOR297C	chrXV	874743	875321	-	579	168
YOR298W	chrXV	875599	877038	+	1440	124
YOR298C-A	chrXV	877230	877685	-	456	2888
YOR299W	chrXV	878435	880675	+	2241	749
YOR300W	chrXV	880575	880883	+	309	79
YOR301W	chrXV	880965	882272	+	1308	268
YOR302W	chrXV	882765	882842	+	78	35
YOR303W	chrXV	882899	884134	+	1236	1208
YOR304W	chrXV	884514	887876	+	3363	573
YOR304C-A	chrXV	888520	888750	-	231	100
YOR305W	chrXV	889022	889750	+	729	253
YOR306C	chrXV	889867	891432	-	1566	1062
YOR307C	chrXV	892731	894092	-	1362	302
YOR308C	chrXV	894624	896387	-	1764	100
YOR309C	chrXV	896698	897078	-	381	462
YOR310C	chrXV	896825	898360	-	1536	1990
YOR311C	chrXV	899056	899928	-	873	557
YOR312C	chrXV	900250	900767	-	518	6112
YOR312C	chrXV	901194	901194	-	1	333
YOR313C	chrXV	901858	902874	-	1017	17
YOR314W	chrXV	903043	903372	+	330	2
YOR314W-A	chrXV	904458	904568	+	111	0
YOR315W	chrXV	904760	905800	+	1041	155
YOR316C	chrXV	906236	907555	-	1320	793
YOR316C-A	chrXV	907726	907935	-	210	7
YOR317W	chrXV	909343	911445	+	2103	1689
YOR318C	chrXV	911784	912085	-	302	37
YOR318C	chrXV	912433	912436	-	4	0
YOR319W	chrXV	912822	913463	+	642	150
YOR320C	chrXV	913619	915094	-	1476	490
YOR322C	chrXV	918606	921062	-	2457	773
YOR323C	chrXV	921535	922905	-	1371	1473
YOR324C	chrXV	923232	925040	-	1809	278
YOR325W	chrXV	924577	925050	+	474	45
YOR326W	chrXV	925721	930445	+	4725	1520
YOR327C	chrXV	930734	931081	-	348	1237
YOR328W	chrXV	931803	936497	+	4695	254
YOR329C	chrXV	936731	939349	-	2619	961
YOR329W-A	chrXV	939348	939557	+	210	12
YOR330C	chrXV	939621	943385	-	3765	625
YOR331C	chrXV	943565	944122	-	558	2604
YOR332W	chrXV	943656	944357	+	702	3823
YOR333C	chrXV	944541	944957	-	417	34
YOR334W	chrXV	944596	946008	+	1413	151
YOR335C	chrXV	946233	949109	-	2877	2719
YOR335W-A	chrXV	946568	946648	+	81	259
YOR336W	chrXV	949773	953870	+	4098	428
YOR337W	chrXV	954344	956623	+	2280	121
YOR338W	chrXV	956898	957989	+	1092	43
YOR339C	chrXV	958362	958832	-	471	13
YOR340C	chrXV	959202	960182	-	981	386
YOR341W	chrXV	960987	965981	+	4995	1653
YOR342C	chrXV	966666	967625	-	960	664
YOR343C	chrXV	968148	968474	-	327	34
YOR343W-B	chrXV	970578	971871	+	1294	32
YOR343W-B	chrXV	971873	975891	+	4019	31
YOR343W-A	chrXV	970578	971894	+	1317	32
YOR344C	chrXV	977194	978069	-	876	526
YOR345C	chrXV	981812	982162	-	351	18
YOR346W	chrXV	981828	984785	+	2958	462
YOR347C	chrXV	984942	986462	-	1521	1046
YOR348C	chrXV	986899	988782	-	1884	50
YOR349W	chrXV	989789	992833	+	3045	205
YOR350C	chrXV	992864	994855	-	1992	167
YOR351C	chrXV	995018	996511	-	1494	35
YOR352W	chrXV	997213	998244	+	1032	259
YOR353C	chrXV	998453	1000828	-	2376	494
YOR354C	chrXV	1001147	1003225	-	2079	524
YOR355W	chrXV	1005137	1006705	+	1569	630
YOR356W	chrXV	1007221	1009116	+	1896	810
YOR357C	chrXV	1009224	1009712	-	489	264
YOR358W	chrXV	1010161	1010889	+	729	371
YOR359W	chrXV	1011189	1012760	+	1572	132
YOR360C	chrXV	1013241	1014821	-	1581	305
YOR361C	chrXV	1015361	1017652	-	2292	2017
YOR362C	chrXV	1017880	1018746	-	867	2685
YOR363C	chrXV	1020222	1023212	-	2991	352
YOR364W	chrXV	1023371	1023739	+	369	13
YOR365C	chrXV	1023461	1025572	-	2112	114
YOR366W	chrXV	1025256	1025609	+	354	30
YOR367W	chrXV	1026007	1026609	+	603	220
YOR368W	chrXV	1026843	1028048	+	1206	175
YOR369C	chrXV	1028194	1028625	-	432	20957
YOR370C	chrXV	1029183	1030994	-	1812	1538
YOR371C	chrXV	1031489	1034182	-	2694	137
YOR372C	chrXV	1034807	1036471	-	1665	258
YOR373W	chrXV	1036834	1039389	+	2556	252
YOR374W	chrXV	1039840	1041399	+	1560	7890
YOR375C	chrXV	1041678	1043042	-	1365	3789
YOR376W	chrXV	1043191	1043559	+	369	4
YOR376W-A	chrXV	1045196	1045351	+	156	35
YOR377W	chrXV	1046226	1047803	+	1578	510
YOR378W	chrXV	1049511	1051058	+	1548	52
YOR379C	chrXV	1050726	1051064	-	339	13
YOR380W	chrXV	1051290	1052930	+	1641	236
YOR381W	chrXV	1055545	1057680	+	2136	278
YOR381W-A	chrXV	1058423	1058590	+	168	2
YOR382W	chrXV	1059531	1059992	+	462	4498
YOR383C	chrXV	1060441	1061055	-	615	10636
YOR384W	chrXV	1061564	1063648	+	2085	374
YOR385W	chrXV	1065043	1065915	+	873	120
YOR386W	chrXV	1066839	1068536	+	1698	346
YOR387C	chrXV	1069621	1070241	-	621	46
YOR388C	chrXV	1071793	1072923	-	1131	2
YOR389W	chrXV	1074213	1076087	+	1875	63
YOR390W	chrXV	1076784	1077911	+	1128	25
YOR391C	chrXV	1078545	1079258	-	714	1
YOR392W	chrXV	1079282	1079725	+	444	0
YOR393W	chrXV	1080276	1081589	+	1314	0
YOR394W	chrXV	1082718	1083212	+	495	0
YOR394C-A	chrXV	1084202	1084369	-	168	4
YOR396W	chrXV	1085473	1090863	+	5391	0
YOR396C-A	chrXV	1090015	1090497	-	483	0
YCR009C	chrIII	130745	131542	-	798	1206
YCR084C	chrIII	260311	262452	-	2142	1521
YCL076W	chrIII	1392	2135	+	744	0
YCL073C	chrIII	6479	8326	-	1848	0
YCL069W	chrIII	9706	11082	+	1377	0
YCL068C	chrIII	11503	12285	-	783	0
YCL067C	chrIII	12386	13018	-	633	0
YCL066W	chrIII	13282	13809	+	528	0
YCL065W	chrIII	13751	14119	+	369	0
YCL064C	chrIII	15798	16880	-	1083	3890
YCL063W	chrIII	17290	18561	+	1272	299
YCL061C	chrIII	18816	22106	-	3291	219
YCL059C	chrIII	22429	23379	-	951	926
YCL058C	chrIII	23523	23981	-	459	128
YCL058W-A	chrIII	23584	23925	+	342	91
YCL057C-A	chrIII	24032	24325	-	294	721
YCL057W	chrIII	24768	26906	+	2139	1239
YCL056C	chrIII	26925	27359	-	435	181
YCL055W	chrIII	27929	28936	+	1008	191
YCL054W	chrIII	31449	33974	+	2526	424
YCL052C	chrIII	34143	35393	-	1251	661
YCL051W	chrIII	35865	37616	+	1752	935
YCL050C	chrIII	37836	38801	-	966	1853
YCL049C	chrIII	39786	40724	-	939	668
YCL048W-A	chrIII	41488	41727	+	240	5
YCL048W	chrIII	42165	43556	+	1392	15
YCL047C	chrIII	43661	44437	-	777	173
YCL045C	chrIII	44623	46905	-	2283	1523
YCL046W	chrIII	46640	46963	+	324	77
YCL044C	chrIII	47111	48364	-	1254	304
YCL043C	chrIII	48653	50221	-	1569	6589
YCL041C	chrIII	50133	50627	-	495	205
YCL042W	chrIII	50584	50943	+	360	1333
YCL040W	chrIII	50838	52340	+	1503	19391
YCL039W	chrIII	52645	54882	+	2238	633
YCL038C	chrIII	54941	56527	-	1587	447
YCL037C	chrIII	57374	58678	-	1305	30
YCL036W	chrIII	59026	60726	+	1701	63
YCL035C	chrIII	60841	61173	-	333	1123
YCL034W	chrIII	61658	62722	+	1065	1165
YCL033C	chrIII	62776	63282	-	507	444
YCL032W	chrIII	63441	64481	+	1041	462
YCL031C	chrIII	64675	65568	-	894	618
YCL030C	chrIII	65934	68333	-	2400	2956
YCL029C	chrIII	68599	69921	-	1323	287
YCL028W	chrIII	70150	71367	+	1218	1109
YCL027W	chrIII	71803	73341	+	1539	69
YCL026C-B	chrIII	73405	73986	-	582	113
YCL026C-A	chrIII	74704	75285	-	582	20
YCL025C	chrIII	76018	77919	-	1902	1851
YCL023C	chrIII	78949	79296	-	348	2
YCL024W	chrIII	79162	82275	+	3114	138
YCL022C	chrIII	81570	82085	-	516	41
YCL021W-A	chrIII	83620	83997	+	378	50
YCL019W	chrIII	85102	86391	+	1290	0
YCL019W	chrIII	86393	90415	+	4023	0
YCL020W	chrIII	85102	86418	+	1317	0
YCL018W	chrIII	91324	92418	+	1095	0
YCL017C	chrIII	92777	94270	-	1494	735
YCL016C	chrIII	94621	95763	-	1143	172
YCL014W	chrIII	96281	101191	+	4911	227
YCL012C	chrIII	101317	101633	-	317	107
YCL012C	chrIII	101701	101788	-	88	38
YCL011C	chrIII	102075	103358	-	1284	2102
YCL010C	chrIII	103571	104350	-	780	346
YCL009C	chrIII	104619	105548	-	930	2608
YCL008C	chrIII	105696	106853	-	1158	579
YCL007C	chrIII	106974	107366	-	393	735
YCL005W-A	chrIII	107023	107033	+	11	107
YCL005W-A	chrIII	107111	107191	+	81	387
YCL005W-A	chrIII	107288	107417	+	130	675
YCL005W	chrIII	108021	108791	+	771	427
YCL004W	chrIII	109105	110670	+	1566	187
YCL002C	chrIII	110808	111557	-	750	255
YCL002C	chrIII	111634	111675	-	42	10
YCL001W	chrIII	111916	112482	+	567	678
YCL001W-A	chrIII	113080	113541	+	462	8
YCL001W-B	chrIII	113770	114024	+	255	16
YCR001W	chrIII	115685	115999	+	315	19
YCR002C	chrIII	117380	118348	-	969	890
YCR003W	chrIII	118620	119171	+	552	301
YCR004C	chrIII	119575	120318	-	744	1999
YCR005C	chrIII	120946	122328	-	1383	935
YCR006C	chrIII	122530	123003	-	474	24
YCR007C	chrIII	126011	126730	-	720	103
YCR008W	chrIII	128470	130281	+	1812	1016
YCR010C	chrIII	132273	133124	-	852	60
YCR011C	chrIII	133724	136873	-	3150	1283
YCR012W	chrIII	137746	138996	+	1251	72005
YCR013C	chrIII	138402	139049	-	648	45678
YCR014C	chrIII	139185	140933	-	1749	170
YCR015C	chrIII	141217	142170	-	954	97
YCR016W	chrIII	143634	144506	+	873	359
YCR017C	chrIII	144773	147634	-	2862	1789
YCR018C	chrIII	148238	148903	-	666	253
YCR018C-A	chrIII	151608	151862	-	255	7
YCR019W	chrIII	152837	153928	+	1092	154
YCR020C	chrIII	154012	154659	-	648	50
YCR020C-A	chrIII	154830	155096	-	267	145
YCR020W-B	chrIII	155320	155556	+	237	77
YCR021C	chrIII	156109	157107	-	999	375
YCR022C	chrIII	157421	157765	-	345	12
YCR023C	chrIII	158538	160373	-	1836	398
YCR024C	chrIII	160744	162222	-	1479	220
YCR024C-B	chrIII	162599	162865	-	267	3581
YCR024C-A	chrIII	162945	163067	-	123	1674
YCR025C	chrIII	163446	163856	-	411	31
YCR026C	chrIII	164111	166339	-	2229	448
YCR027C	chrIII	167370	167999	-	630	188
YCR028C	chrIII	170886	172424	-	1539	293
YCR028C-A	chrIII	172950	173115	-	166	481
YCR028C-A	chrIII	173199	173440	-	242	636
YCR030C	chrIII	173826	176438	-	2613	786
YCR031C	chrIII	177500	177906	-	407	10735
YCR031C	chrIII	178214	178220	-	7	920
YCR032W	chrIII	179520	186023	+	6504	358
YCR033W	chrIII	186489	190169	+	3681	783
YCR034W	chrIII	190592	191635	+	1044	1145
YCR035C	chrIII	191834	193018	-	1185	480
YCR036W	chrIII	193297	194298	+	1002	680
YCR037C	chrIII	194414	197185	-	2772	686
YCR038C	chrIII	197621	199549	-	1929	181
YCR038W-A	chrIII	199293	199418	+	126	4
YCR039C	chrIII	199546	200178	-	633	0
YCR040W	chrIII	200442	200969	+	528	0
YCR041W	chrIII	200911	201243	+	333	40
YCR042C	chrIII	201174	205397	-	4224	657
YCR043C	chrIII	206261	206644	-	384	352
YCR044C	chrIII	206877	207950	-	1074	598
YCR045C	chrIII	208135	209610	-	1476	299
YCR045W-A	chrIII	208751	209101	+	351	67
YCR046C	chrIII	209914	210423	-	510	630
YCR047C	chrIII	210718	211545	-	828	304
YCR047W-A	chrIII	211301	211507	+	207	74
YCR049C	chrIII	211871	212317	-	447	129
YCR048W	chrIII	211929	213761	+	1833	853
YCR050C	chrIII	213464	213772	-	309	260
YCR051W	chrIII	214071	214739	+	669	1200
YCR052W	chrIII	214994	216445	+	1452	858
YCR053W	chrIII	216697	218241	+	1545	2650
YCR054C	chrIII	218376	220067	-	1692	92
YCR057C	chrIII	220457	223228	-	2772	523
YCR059C	chrIII	223454	224230	-	777	581
YCR060W	chrIII	224399	224734	+	336	215
YCR061W	chrIII	225563	227458	+	1896	372
YCR064C	chrIII	228095	228505	-	411	19
YCR063W	chrIII	228318	228791	+	474	38
YCR065W	chrIII	229310	231004	+	1695	187
YCR066W	chrIII	231500	232963	+	1464	164
YCR067C	chrIII	233125	236322	-	3198	768
YCR068W	chrIII	237214	238776	+	1563	248
YCR069W	chrIII	239055	240011	+	957	1200
YCR071C	chrIII	240103	240543	-	441	302
YCR072C	chrIII	240805	242352	-	1548	123
YCR073C	chrIII	242588	246583	-	3996	662
YCR073W-A	chrIII	246963	247910	+	948	698
YCR075C	chrIII	248033	248815	-	783	276
YCR075W-A	chrIII	248975	249202	+	228	200
YCR076C	chrIII	249293	250045	-	753	302
YCR077C	chrIII	250238	252628	-	2391	1501
YCR079W	chrIII	252845	254173	+	1329	450
YCR081W	chrIII	254371	258654	+	4284	184
YCR081C-A	chrIII	258415	258651	-	237	43
YCR082W	chrIII	258883	259269	+	387	576
YCR083W	chrIII	259578	259961	+	384	234
YCR085W	chrIII	262916	263269	+	354	12
YCR086W	chrIII	263392	263964	+	573	128
YCR087W	chrIII	263976	264491	+	516	588
YCR087C-A	chrIII	264006	264467	-	462	582
YCR088W	chrIII	265068	266846	+	1779	1760
YCR089W	chrIII	267434	272263	+	4830	307
YCR090C	chrIII	272315	272863	-	549	469
YCR091W	chrIII	274404	276566	+	2163	503
YCR092C	chrIII	276764	279820	-	3057	310
YCR093W	chrIII	280117	286443	+	6327	1103
YCR094W	chrIII	286762	287937	+	1176	323
YCR095C	chrIII	288170	289258	-	1089	221
YCR095W-A	chrIII	289639	289797	+	159	4
YCR096C	chrIII	293179	293538	-	360	0
YCR097W	chrIII	293835	293939	+	105	63
YCR097W	chrIII	293994	294239	+	246	211
YCR097W	chrIII	294292	294321	+	30	28
YCR097W-A	chrIII	294439	294705	+	267	0
YCR098C	chrIII	297049	298605	-	1557	74
YCR099C	chrIII	300832	301299	-	468	99
YCR100C	chrIII	301271	302221	-	951	83
YCR101C	chrIII	302482	303030	-	549	12
YCR102C	chrIII	304361	305467	-	1107	93
YCR102W-A	chrIII	306735	306932	+	198	3
YCR104W	chrIII	307801	308175	+	375	12
YCR105W	chrIII	309070	310155	+	1086	102
YCR106W	chrIII	310958	313456	+	2499	92
YCR107W	chrIII	313890	314981	+	1092	113
YCR108C	chrIII	315997	316188	-	192	0
YGL196W	chrVII	129883	131169	+	1287	661
YGL131C	chrVII	261648	265859	-	4212	270
YGL059W	chrVII	392223	393698	+	1476	347
YGR017W	chrVII	523787	524680	+	894	1038
YGR088W	chrVII	654634	656322	+	1689	447
YGR147C	chrVII	786054	786920	-	867	681
YGR212W	chrVII	917040	918446	+	1407	128
YGL263W	chrVII	2790	3932	+	1143	68
YGL262W	chrVII	5312	5839	+	528	7
YGL261C	chrVII	6290	6652	-	363	5
YGL260W	chrVII	6860	7090	+	231	0
YGL259W	chrVII	8470	8967	+	498	20
YGL258W-A	chrVII	9162	9395	+	234	16
YGL258W	chrVII	11110	11730	+	621	20
YGL257C	chrVII	12481	14157	-	1677	478
YGL256W	chrVII	15159	16307	+	1149	551
YGL255W	chrVII	20978	22108	+	1131	879
YGL254W	chrVII	22304	23203	+	900	160
YGL253W	chrVII	23935	25395	+	1461	20037
YGL252C	chrVII	25718	27484	-	1767	1184
YGL251C	chrVII	27921	31426	-	3506	199
YGL251C	chrVII	31579	31636	-	58	0
YGL250W	chrVII	31910	32635	+	726	261
YGL249W	chrVII	33098	35212	+	2115	80
YGL248W	chrVII	35653	36762	+	1110	630
YGL247W	chrVII	36933	37526	+	594	188
YGL246C	chrVII	37617	38780	-	1164	446
YGL245W	chrVII	39023	41149	+	2127	4377
YGL244W	chrVII	41498	43174	+	1677	1102
YGL243W	chrVII	43307	44509	+	1203	186
YGL242C	chrVII	44652	45197	-	546	361
YGL241W	chrVII	45445	48459	+	3015	328
YGL240W	chrVII	48613	49365	+	753	49
YGL239C	chrVII	49431	49745	-	315	33
YGL238W	chrVII	49552	52434	+	2883	870
YGL237C	chrVII	52731	53528	-	798	295
YGL236C	chrVII	53787	55796	-	2010	259
YGL235W	chrVII	55279	55815	+	537	41
YGL234W	chrVII	56482	58890	+	2409	2727
YGL233W	chrVII	59122	61854	+	2733	527
YGL232W	chrVII	62075	62131	+	57	25
YGL232W	chrVII	62190	63002	+	813	389
YGL231C	chrVII	63048	63620	-	573	969
YGL230C	chrVII	63772	64215	-	444	17
YGL229C	chrVII	64503	66959	-	2457	235
YGL228W	chrVII	67598	69331	+	1734	1203
YGL227W	chrVII	69671	72547	+	2877	774
YGL226C-A	chrVII	72749	72988	-	240	537
YGL226C-A	chrVII	73138	73158	-	21	84
YGL226W	chrVII	73340	73711	+	372	213
YGL225W	chrVII	76894	77907	+	1014	1619
YGL224C	chrVII	78015	78857	-	843	585
YGL223C	chrVII	79112	80365	-	1254	301
YGL222C	chrVII	80659	81186	-	528	108
YGL221C	chrVII	81426	82292	-	867	834
YGL220W	chrVII	82374	82736	+	363	602
YGL219C	chrVII	82878	84257	-	1380	668
YGL218W	chrVII	83650	84300	+	651	195
YGL217C	chrVII	84839	85180	-	342	14
YGL216W	chrVII	84885	87302	+	2418	341
