# Program:featureCounts v1.6.2; Command:"featureCounts" "-t" "exon" "-f" "-a" "./databases/sacCer3.gtf" "-o" "/athena/elementolab/scratch/toy2005/angsd/hw6/counts/SNF2_4_Aligned_counts.txt" "./databases/alignment/SNF2_4_Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	./databases/alignment/SNF2_4_Aligned.sortedByCoord.out.bam
YOL088C	chrXV	153912	154745	-	834	975
YOL087C	chrXV	155287	158637	-	3351	3012
YOL086W-A	chrXV	159173	159445	+	273	694
YOL086C	chrXV	159548	160594	-	1047	155772
YOL085W-A	chrXV	161579	161791	+	213	18
YOL085C	chrXV	161673	162014	-	342	21
YOL084W	chrXV	162356	165331	+	2976	212
YOL083W	chrXV	165714	166952	+	1239	477
YOL083C-A	chrXV	166461	166601	-	141	0
YOL082W	chrXV	168727	169974	+	1248	2063
YOL081W	chrXV	171070	180309	+	9240	2193
YOL080C	chrXV	180558	181427	-	870	64
YOL079W	chrXV	181057	181455	+	399	0
YOL078W	chrXV	181682	185212	+	3531	392
YOL077W-A	chrXV	185438	185644	+	207	684
YOL077C	chrXV	185848	186723	-	876	796
YOL076W	chrXV	187024	189414	+	2391	316
YOL075C	chrXV	189658	193542	-	3885	463
YOL073C	chrXV	193832	194800	-	969	1123
YOL072W	chrXV	194970	196337	+	1368	451
YOL071W	chrXV	196507	196995	+	489	456
YOL070C	chrXV	197220	198725	-	1506	1694
YOL069W	chrXV	198942	200297	+	1356	450
YOL068C	chrXV	200368	201879	-	1512	1302
YOL067C	chrXV	201985	202518	-	534	252
YOL066C	chrXV	202696	204471	-	1776	512
YOL065C	chrXV	204731	205885	-	1155	558
YOL064C	chrXV	206103	207176	-	1074	1742
YOL063C	chrXV	207392	210265	-	2874	778
YOL062C	chrXV	210520	211995	-	1476	2025
YOL061W	chrXV	212244	213734	+	1491	1437
YOL060C	chrXV	214017	216137	-	2121	1858
YOL059W	chrXV	217126	218448	+	1323	3584
YOL058W	chrXV	219211	220473	+	1263	1044
YOL057W	chrXV	220767	222902	+	2136	1648
YOL056W	chrXV	223268	224179	+	912	576
YOL055C	chrXV	224420	226075	-	1656	548
YOL054W	chrXV	228614	229834	+	1221	653
YOL053W	chrXV	230085	231272	+	1188	883
YOL052C-A	chrXV	231570	231755	-	186	116
YOL052C	chrXV	232446	233636	-	1191	562
YOL051W	chrXV	234940	238185	+	3246	1709
YOL050C	chrXV	237882	238202	-	321	7
YOL049W	chrXV	238619	240094	+	1476	2086
YOL048C	chrXV	240204	240947	-	744	1139
YOL048C	chrXV	241026	241310	-	285	200
YOL047C	chrXV	241614	242441	-	828	302
YOL047C	chrXV	242505	242747	-	243	114
YOL046C	chrXV	243466	244140	-	675	2
YOL045W	chrXV	243497	246802	+	3306	1289
YOL044W	chrXV	247150	248301	+	1152	361
YOL043C	chrXV	248392	249534	-	1143	687
YOL042W	chrXV	249825	250916	+	1092	424
YOL041C	chrXV	251267	252646	-	1380	800
YOL040C	chrXV	253149	253577	-	429	13223
YOL039W	chrXV	254297	254617	+	321	10487
YOL038C-A	chrXV	254926	255021	-	96	51
YOL038W	chrXV	255337	256101	+	765	4751
YOL037C	chrXV	256666	257019	-	354	3
YOL036W	chrXV	256745	259030	+	2286	1038
YOL035C	chrXV	258803	259105	-	303	55
YOL033W	chrXV	263475	265085	+	1611	333
YOL032W	chrXV	265429	266169	+	741	473
YOL031C	chrXV	266264	267529	-	1266	941
YOL030W	chrXV	268187	269641	+	1455	4204
YOL029C	chrXV	269815	270420	-	606	839
YOL028C	chrXV	270633	271370	-	738	515
YOL027C	chrXV	272003	273724	-	1722	1415
YOL026C	chrXV	274012	274353	-	342	920
YOL025W	chrXV	274957	276939	+	1983	466
YOL024W	chrXV	277086	277604	+	519	13
YOL023W	chrXV	278056	280086	+	2031	540
YOL022C	chrXV	280272	281498	-	1227	846
YOL021C	chrXV	282421	285426	-	3006	1366
YOL020W	chrXV	286172	287950	+	1779	945
YOL019W-A	chrXV	288420	288572	+	153	2
YOL019W	chrXV	288898	290553	+	1656	823
YOL018C	chrXV	290881	292074	-	1194	1586
YOL017W	chrXV	292529	294673	+	2145	299
YOL016C	chrXV	294777	296120	-	1344	3084
YOL015W	chrXV	297078	298838	+	1761	239
YOL014W	chrXV	299693	300067	+	375	185
YOL013W-B	chrXV	300690	300980	+	291	3
YOL013W-A	chrXV	301047	301238	+	192	20
YOL013C	chrXV	301380	303035	-	1656	1434
YOL012C	chrXV	303579	303983	-	405	1279
YOL011W	chrXV	305349	307409	+	2061	507
YOL010W	chrXV	307938	309041	+	1104	138
YOL009C	chrXV	309324	310139	-	816	400
YOL008W	chrXV	310312	310935	+	624	310
YOL007C	chrXV	311342	312367	-	1026	572
YOL006C	chrXV	313078	315387	-	2310	1339
YOL005C	chrXV	315813	316175	-	363	1073
YOL004W	chrXV	316938	321548	+	4611	3785
YOL003C	chrXV	321858	322994	-	1137	571
YOL002C	chrXV	323411	324364	-	954	905
YOL001W	chrXV	325249	326130	+	882	400
YOR001W	chrXV	326832	329033	+	2202	493
YOR002W	chrXV	329417	331051	+	1635	1893
YOR003W	chrXV	331455	332891	+	1437	672
YOR004W	chrXV	333592	334356	+	765	263
YOR005C	chrXV	334509	337343	-	2835	693
YOR006C	chrXV	337680	338621	-	942	615
YOR007C	chrXV	338938	339978	-	1041	5431
YOR008C	chrXV	341278	342414	-	1137	2535
YOR008C-A	chrXV	342857	343081	-	225	5
YOR008W-B	chrXV	343929	344030	+	102	19
YOR009W	chrXV	344335	345798	+	1464	432
YOR010C	chrXV	346195	346950	-	756	315
YOR011W	chrXV	349679	353863	+	4185	780
YOR011W-A	chrXV	355652	355858	+	207	1
YOR012W	chrXV	356543	356956	+	414	38
YOR013W	chrXV	356751	357221	+	471	68
YOR014W	chrXV	357674	359947	+	2274	2825
YOR015W	chrXV	359993	360352	+	360	791
YOR016C	chrXV	360461	361084	-	624	729
YOR017W	chrXV	361412	363814	+	2403	549
YOR018W	chrXV	364369	366882	+	2514	1437
YOR019W	chrXV	368127	370319	+	2193	868
YOR020C	chrXV	370524	370844	-	321	2235
YOR020W-A	chrXV	371685	371957	+	273	885
YOR021C	chrXV	372798	373439	-	642	1553
YOR022C	chrXV	373710	375857	-	2148	450
YOR023C	chrXV	376012	377712	-	1701	1517
YOR024W	chrXV	377847	378170	+	324	7
YOR025W	chrXV	378219	379562	+	1344	627
YOR026W	chrXV	379781	380806	+	1026	372
YOR027W	chrXV	381053	382822	+	1770	4555
YOR028C	chrXV	383533	384420	-	888	498
YOR029W	chrXV	384600	384935	+	336	44
YOR030W	chrXV	386825	388684	+	1860	496
YOR031W	chrXV	389213	389422	+	210	368
YOR032C	chrXV	389771	391075	-	1305	149
YOR032W-A	chrXV	392176	392376	+	201	23
YOR034C	chrXV	394837	397086	-	2250	637
YOR034C-A	chrXV	397426	397668	-	243	107
YOR035C	chrXV	397735	400104	-	2370	1136
YOR036W	chrXV	400348	401214	+	867	1296
YOR037W	chrXV	401555	402655	+	1101	430
YOR038C	chrXV	402761	405388	-	2628	582
YOR039W	chrXV	405768	406544	+	777	973
YOR040W	chrXV	407064	407921	+	858	407
YOR041C	chrXV	408358	408789	-	432	2
YOR042W	chrXV	408425	409660	+	1236	2831
YOR043W	chrXV	410870	412330	+	1461	2216
YOR044W	chrXV	413007	413480	+	474	378
YOR045W	chrXV	413852	414037	+	186	1255
YOR046C	chrXV	414459	415907	-	1449	1901
YOR047C	chrXV	416347	417681	-	1335	1183
YOR048C	chrXV	418630	421650	-	3021	1792
YOR049C	chrXV	422668	423732	-	1065	367
YOR050C	chrXV	424270	424617	-	348	323
YOR051C	chrXV	424846	426084	-	1239	1697
YOR052C	chrXV	426772	427224	-	453	1381
YOR053W	chrXV	427817	428158	+	342	13
YOR054C	chrXV	427833	429857	-	2025	1032
YOR055W	chrXV	429478	429912	+	435	10
YOR056C	chrXV	430247	431626	-	1380	727
YOR057W	chrXV	432186	433373	+	1188	699
YOR058C	chrXV	433688	436345	-	2658	547
YOR059C	chrXV	438906	440258	-	1353	1176
YOR060C	chrXV	440390	441163	-	774	258
YOR061W	chrXV	441534	442553	+	1020	2591
YOR062C	chrXV	442725	443531	-	807	882
YOR063W	chrXV	444686	445849	+	1164	49040
YOR064C	chrXV	446079	446738	-	660	380
YOR065W	chrXV	447439	448368	+	930	857
YOR066W	chrXV	449436	451325	+	1890	633
YOR067C	chrXV	451729	453462	-	1734	1209
YOR069W	chrXV	453768	455795	+	2028	956
YOR068C	chrXV	453869	454213	-	345	0
YOR070C	chrXV	455907	457820	-	1914	1061
YOR071C	chrXV	459480	461276	-	1797	599
YOR072W	chrXV	461502	461816	+	315	18
YOR072W-A	chrXV	461791	462039	+	249	18
YOR072W-B	chrXV	464469	464630	+	162	0
YOR073W	chrXV	464771	466543	+	1773	386
YOR074C	chrXV	466675	467589	-	915	533
YOR073W-A	chrXV	467390	467623	+	234	1
YOR075W	chrXV	468212	469252	+	1041	518
YOR076C	chrXV	469377	471620	-	2244	506
YOR077W	chrXV	471899	472597	+	699	287
YOR078W	chrXV	472725	473369	+	645	606
YOR079C	chrXV	473475	474416	-	942	973
YOR080W	chrXV	474594	476792	+	2199	488
YOR081C	chrXV	476939	479188	-	2250	713
YOR082C	chrXV	479296	479637	-	342	6
YOR083W	chrXV	479533	480420	+	888	248
YOR084W	chrXV	480587	481750	+	1164	869
YOR085W	chrXV	482033	483085	+	1053	1529
YOR086C	chrXV	483219	486779	-	3561	4877
YOR087W	chrXV	487707	489734	+	2028	1295
YOR089C	chrXV	490196	490828	-	633	2464
YOR090C	chrXV	491123	492841	-	1719	1073
YOR091W	chrXV	493433	494470	+	1038	493
YOR092W	chrXV	495127	496968	+	1842	472
YOR093C	chrXV	497506	502452	-	4947	553
YOR094W	chrXV	502795	503346	+	552	294
YOR095C	chrXV	503552	504328	-	777	655
YOR096W	chrXV	505794	505937	+	144	1515
YOR096W	chrXV	506339	506767	+	429	6834
YOR097C	chrXV	506978	507505	-	528	622
YOR098C	chrXV	507948	511178	-	3231	1189
YOR099W	chrXV	511825	513006	+	1182	3741
YOR100C	chrXV	513295	514278	-	984	215
YOR101W	chrXV	515244	516173	+	930	657
YOR102W	chrXV	516423	516773	+	351	54
YOR103C	chrXV	516449	516841	-	393	93
YOR104W	chrXV	517642	518490	+	849	398
YOR105W	chrXV	518195	518521	+	327	26
YOR106W	chrXV	519121	519972	+	852	720
YOR107W	chrXV	521353	522282	+	930	124
YOR108C-A	chrXV	524605	524814	-	210	0
YOR109W	chrXV	525278	528601	+	3324	1482
YOR110W	chrXV	528941	530248	+	1308	978
YOR111W	chrXV	530429	531127	+	699	344
YOR112W	chrXV	531508	533793	+	2286	867
YOR113W	chrXV	534075	536819	+	2745	733
YOR114W	chrXV	537570	538454	+	885	292
YOR115C	chrXV	538659	539465	-	807	622
YOR116C	chrXV	539763	544145	-	4383	1205
YOR117W	chrXV	545029	546333	+	1305	3941
YOR118W	chrXV	546857	548560	+	1704	862
YOR119C	chrXV	548792	550246	-	1455	366
YOR120W	chrXV	551114	552052	+	939	362
YOR121C	chrXV	551798	552103	-	306	37
YOR122C	chrXV	552298	552665	-	368	5369
YOR122C	chrXV	552875	552887	-	13	18
YOR123C	chrXV	553176	554570	-	1395	2787
YOR124C	chrXV	554824	558642	-	3819	2442
YOR125C	chrXV	559030	559731	-	702	646
YOR126C	chrXV	559961	560677	-	717	514
YOR127W	chrXV	561170	564193	+	3024	2182
YOR128C	chrXV	564476	566191	-	1716	1415
YOR129C	chrXV	566877	569558	-	2682	284
YOR130C	chrXV	569929	570807	-	879	731
YOR131C	chrXV	572182	572838	-	657	980
YOR132W	chrXV	573175	574830	+	1656	2227
YOR133W	chrXV	575098	577626	+	2529	2339
YOR134W	chrXV	578564	579793	+	1230	424
YOR135C	chrXV	580159	580500	-	342	44
YOR136W	chrXV	580250	581359	+	1110	3756
YOR137C	chrXV	581813	583681	-	1869	757
YOR138C	chrXV	584309	586324	-	2016	1771
YOR139C	chrXV	586950	587342	-	393	0
YOR140W	chrXV	586981	589281	+	2301	519
YOR141C	chrXV	589942	592587	-	2646	1198
YOR142W	chrXV	593057	594046	+	990	3622
YOR142W-B	chrXV	595112	596416	+	1305	0
YOR142W-B	chrXV	596418	600380	+	3963	0
YOR142W-A	chrXV	595112	596434	+	1323	0
YOR143C	chrXV	601383	602342	-	960	257
YOR144C	chrXV	602717	605092	-	2376	264
YOR145C	chrXV	605347	606171	-	825	337
YOR146W	chrXV	605873	606178	+	306	0
YOR147W	chrXV	606607	608475	+	1869	652
YOR148C	chrXV	608640	609197	-	558	443
YOR149C	chrXV	609838	611388	-	1551	375
YOR150W	chrXV	611999	612490	+	492	622
YOR151C	chrXV	612997	616671	-	3675	4671
YOR152C	chrXV	617518	618288	-	771	168
YOR153W	chrXV	619840	624375	+	4536	2857
YOR154W	chrXV	624729	626492	+	1764	466
YOR155C	chrXV	626628	627980	-	1353	1606
YOR156C	chrXV	628360	630540	-	2181	339
YOR157C	chrXV	630966	631751	-	786	3046
YOR158W	chrXV	632164	633120	+	957	757
YOR159C	chrXV	633282	633566	-	285	567
YOR160W	chrXV	633839	636757	+	2919	660
YOR161C	chrXV	636939	638558	-	1620	1023
YOR161W-A	chrXV	637574	637654	+	81	0
YOR161W-B	chrXV	637975	638235	+	261	0
YOR161C-C	chrXV	639121	639267	-	147	33
YOR162C	chrXV	639560	641992	-	2433	671
YOR163W	chrXV	642741	643307	+	567	932
YOR164C	chrXV	643394	644332	-	939	988
YOR165W	chrXV	644566	646896	+	2331	1652
YOR166C	chrXV	647126	648502	-	1377	352
YOR167C	chrXV	648804	649007	-	204	7561
YOR168W	chrXV	649303	651732	+	2430	1613
YOR169C	chrXV	651376	651840	-	465	29
YOR170W	chrXV	651858	652163	+	306	30
YOR171C	chrXV	652010	653884	-	1875	852
YOR173W	chrXV	657264	658325	+	1062	737
YOR174W	chrXV	658747	659601	+	855	726
YOR175C	chrXV	659815	661674	-	1860	2103
YOR176W	chrXV	662401	663582	+	1182	1624
YOR177C	chrXV	665785	667179	-	1395	91
YOR178C	chrXV	667860	670241	-	2382	488
YOR179C	chrXV	671845	672411	-	567	387
YOR180C	chrXV	674352	675167	-	816	286
YOR181W	chrXV	675939	677840	+	1902	2597
YOR182C	chrXV	678191	678379	-	189	3590
YOR182C	chrXV	678791	678793	-	3	0
YOR183W	chrXV	678872	679261	+	390	7
YOR184W	chrXV	679357	680544	+	1188	2513
YOR185C	chrXV	681444	682106	-	663	893
YOR186W	chrXV	683111	683545	+	435	12
YOR186C-A	chrXV	683329	683538	-	210	0
YOR187W	chrXV	684030	685343	+	1314	3347
YOR188W	chrXV	685767	689180	+	3414	568
YOR189W	chrXV	689624	689974	+	351	582
YOR190W	chrXV	690695	692032	+	1338	176
YOR191W	chrXV	692475	697334	+	4860	1268
YOR192C	chrXV	698768	700567	-	1800	68
YOR192C-C	chrXV	703988	704224	-	237	5
YOR192C-B	chrXV	704419	708438	-	4020	5
YOR192C-B	chrXV	708440	709732	-	1293	0
YOR192C-A	chrXV	708416	709732	-	1317	0
YOR193W	chrXV	710446	711576	+	1131	353
YOR194C	chrXV	711683	712543	-	861	2004
YOR195W	chrXV	712866	715331	+	2466	649
YOR196C	chrXV	715593	716837	-	1245	1053
YOR197W	chrXV	717086	718384	+	1299	2740
YOR198C	chrXV	718653	720065	-	1413	3704
YOR199W	chrXV	720181	720510	+	330	40
YOR200W	chrXV	720417	720815	+	399	0
YOR201C	chrXV	720470	721708	-	1239	504
YOR202W	chrXV	721946	722608	+	663	1012
YOR203W	chrXV	722565	722918	+	354	43
YOR204W	chrXV	722911	724725	+	1815	825
YOR205C	chrXV	725564	727234	-	1671	280
YOR206W	chrXV	727512	729644	+	2133	556
YOR207C	chrXV	730008	733457	-	3450	1683
YOR208W	chrXV	733925	736177	+	2253	1588
YOR209C	chrXV	736437	737726	-	1290	2917
YOR210W	chrXV	738320	738532	+	213	677
YOR211C	chrXV	738924	741569	-	2646	970
YOR212W	chrXV	742910	744181	+	1272	1360
YOR213C	chrXV	744535	745281	-	747	416
YOR214C	chrXV	745593	746303	-	711	13
YOR215C	chrXV	746725	747282	-	558	1685
YOR216C	chrXV	747525	748979	-	1455	1104
YOR217W	chrXV	749301	751886	+	2586	754
YOR218C	chrXV	751476	751895	-	420	10
YOR219C	chrXV	752214	755009	-	2796	1454
YOR220W	chrXV	755328	756125	+	798	1914
YOR221C	chrXV	756476	757558	-	1083	632
YOR222W	chrXV	758330	759253	+	924	2525
YOR223W	chrXV	759782	760660	+	879	982
YOR224C	chrXV	760825	761265	-	441	1281
YOR225W	chrXV	761392	761721	+	330	52
YOR226C	chrXV	761614	762084	-	471	648
YOR227W	chrXV	762825	766565	+	3741	3059
YOR228C	chrXV	766869	767777	-	909	504
YOR229W	chrXV	768409	769812	+	1404	615
YOR230W	chrXV	770800	772113	+	1314	3928
YOR231W	chrXV	772601	774127	+	1527	885
YOR231C-A	chrXV	773163	773363	-	201	0
YOR232W	chrXV	774573	775259	+	687	1630
YOR233W	chrXV	775846	778248	+	2403	600
YOR234C	chrXV	778555	778859	-	305	2926
YOR234C	chrXV	779387	779405	-	19	17
YOR235W	chrXV	779870	780184	+	315	3
YOR236W	chrXV	780906	781541	+	636	400
YOR237W	chrXV	781994	783298	+	1305	324
YOR238W	chrXV	783677	784588	+	912	523
YOR241W	chrXV	786995	788641	+	1647	1102
YOR242C	chrXV	788742	789857	-	1116	42
YOR243C	chrXV	790211	792241	-	2031	1500
YOR244W	chrXV	792531	793868	+	1338	621
YOR245C	chrXV	794076	795332	-	1257	879
YOR246C	chrXV	795801	796793	-	993	2153
YOR247W	chrXV	797676	798308	+	633	2969
YOR248W	chrXV	798013	798315	+	303	31
YOR249C	chrXV	798674	800731	-	2058	525
YOR250C	chrXV	800970	802307	-	1338	706
YOR251C	chrXV	802550	803464	-	915	1093
YOR252W	chrXV	803667	804203	+	537	336
YOR253W	chrXV	804377	804907	+	531	616
YOR254C	chrXV	805032	807023	-	1992	2926
YOR255W	chrXV	807271	808107	+	837	10
YOR256C	chrXV	808254	810683	-	2430	1505
YOR257W	chrXV	811008	811493	+	486	804
YOR258W	chrXV	811671	812324	+	654	156
YOR259C	chrXV	812395	813708	-	1314	3237
YOR260W	chrXV	813984	815720	+	1737	1390
YOR261C	chrXV	815915	816931	-	1017	3098
YOR262W	chrXV	817292	818335	+	1044	868
YOR263C	chrXV	818757	819164	-	408	8
YOR264W	chrXV	818866	820158	+	1293	604
YOR265W	chrXV	820454	820774	+	321	515
YOR266W	chrXV	821023	822294	+	1272	315
YOR267C	chrXV	822588	824867	-	2280	2716
YOR268C	chrXV	825534	825932	-	399	11
YOR269W	chrXV	826385	827869	+	1485	274
YOR270C	chrXV	828052	830574	-	2523	6816
YOR271C	chrXV	831059	832042	-	984	3003
YOR272W	chrXV	832813	834195	+	1383	617
YOR273C	chrXV	834452	836431	-	1980	1244
YOR274W	chrXV	837674	838960	+	1287	489
YOR275C	chrXV	839084	841069	-	1986	1019
YOR276W	chrXV	841333	841818	+	486	526
YOR277C	chrXV	841515	841823	-	309	9
YOR278W	chrXV	842817	843644	+	828	362
YOR279C	chrXV	843698	844630	-	933	332
YOR280C	chrXV	844992	845792	-	801	395
YOR281C	chrXV	846269	847129	-	861	1191
YOR282W	chrXV	847000	847320	+	321	7
YOR283W	chrXV	847453	848145	+	693	741
YOR284W	chrXV	848478	849209	+	732	203
YOR285W	chrXV	849635	850054	+	420	3038
YOR286W	chrXV	850280	850729	+	450	798
YOR287C	chrXV	850937	851839	-	903	51
YOR288C	chrXV	852121	853077	-	957	478
YOR289W	chrXV	853357	854112	+	756	800
YOR290C	chrXV	855147	860258	-	5112	10
YOR291W	chrXV	861175	865593	+	4419	1581
YOR292C	chrXV	865653	866582	-	930	709
YOR293W	chrXV	867098	867149	+	52	1285
YOR293W	chrXV	867587	867852	+	266	7451
YOR293C-A	chrXV	867998	868147	-	150	9
YOR294W	chrXV	868340	868951	+	612	587
YOR295W	chrXV	869208	869894	+	687	160
YOR296W	chrXV	870202	874071	+	3870	343
YOR297C	chrXV	874743	875321	-	579	260
YOR298W	chrXV	875599	877038	+	1440	122
YOR298C-A	chrXV	877230	877685	-	456	4279
YOR299W	chrXV	878435	880675	+	2241	1260
YOR300W	chrXV	880575	880883	+	309	23
YOR301W	chrXV	880965	882272	+	1308	546
YOR302W	chrXV	882765	882842	+	78	45
YOR303W	chrXV	882899	884134	+	1236	1545
YOR304W	chrXV	884514	887876	+	3363	1175
YOR304C-A	chrXV	888520	888750	-	231	176
YOR305W	chrXV	889022	889750	+	729	425
YOR306C	chrXV	889867	891432	-	1566	725
YOR307C	chrXV	892731	894092	-	1362	444
YOR308C	chrXV	894624	896387	-	1764	187
YOR309C	chrXV	896698	897078	-	381	126
YOR310C	chrXV	896825	898360	-	1536	2463
YOR311C	chrXV	899056	899928	-	873	1118
YOR312C	chrXV	900250	900767	-	518	9528
YOR312C	chrXV	901194	901194	-	1	0
YOR313C	chrXV	901858	902874	-	1017	19
YOR314W	chrXV	903043	903372	+	330	2
YOR314W-A	chrXV	904458	904568	+	111	6
YOR315W	chrXV	904760	905800	+	1041	135
YOR316C	chrXV	906236	907555	-	1320	1840
YOR316C-A	chrXV	907726	907935	-	210	5
YOR317W	chrXV	909343	911445	+	2103	2824
YOR318C	chrXV	911784	912085	-	302	144
YOR318C	chrXV	912433	912436	-	4	4
YOR319W	chrXV	912822	913463	+	642	242
YOR320C	chrXV	913619	915094	-	1476	1187
YOR322C	chrXV	918606	921062	-	2457	1614
YOR323C	chrXV	921535	922905	-	1371	2579
YOR324C	chrXV	923232	925040	-	1809	627
YOR325W	chrXV	924577	925050	+	474	0
YOR326W	chrXV	925721	930445	+	4725	3759
YOR327C	chrXV	930734	931081	-	348	3133
YOR328W	chrXV	931803	936497	+	4695	886
YOR329C	chrXV	936731	939349	-	2619	1840
YOR329W-A	chrXV	939348	939557	+	210	15
YOR330C	chrXV	939621	943385	-	3765	1551
YOR331C	chrXV	943565	944122	-	558	0
YOR332W	chrXV	943656	944357	+	702	2839
YOR333C	chrXV	944541	944957	-	417	3
YOR334W	chrXV	944596	946008	+	1413	220
YOR335C	chrXV	946233	949109	-	2877	4232
YOR335W-A	chrXV	946568	946648	+	81	0
YOR336W	chrXV	949773	953870	+	4098	903
YOR337W	chrXV	954344	956623	+	2280	286
YOR338W	chrXV	956898	957989	+	1092	105
YOR339C	chrXV	958362	958832	-	471	49
YOR340C	chrXV	959202	960182	-	981	356
YOR341W	chrXV	960987	965981	+	4995	2219
YOR342C	chrXV	966666	967625	-	960	628
YOR343C	chrXV	968148	968474	-	327	55
YOR343W-B	chrXV	970578	971871	+	1294	0
YOR343W-B	chrXV	971873	975891	+	4019	35
YOR343W-A	chrXV	970578	971894	+	1317	0
YOR344C	chrXV	977194	978069	-	876	408
YOR345C	chrXV	981812	982162	-	351	1
YOR346W	chrXV	981828	984785	+	2958	986
YOR347C	chrXV	984942	986462	-	1521	1810
YOR348C	chrXV	986899	988782	-	1884	672
YOR349W	chrXV	989789	992833	+	3045	435
YOR350C	chrXV	992864	994855	-	1992	355
YOR351C	chrXV	995018	996511	-	1494	67
YOR352W	chrXV	997213	998244	+	1032	533
YOR353C	chrXV	998453	1000828	-	2376	1199
YOR354C	chrXV	1001147	1003225	-	2079	831
YOR355W	chrXV	1005137	1006705	+	1569	993
YOR356W	chrXV	1007221	1009116	+	1896	2018
YOR357C	chrXV	1009224	1009712	-	489	496
YOR358W	chrXV	1010161	1010889	+	729	743
YOR359W	chrXV	1011189	1012760	+	1572	139
YOR360C	chrXV	1013241	1014821	-	1581	562
YOR361C	chrXV	1015361	1017652	-	2292	3207
YOR362C	chrXV	1017880	1018746	-	867	5283
YOR363C	chrXV	1020222	1023212	-	2991	630
YOR364W	chrXV	1023371	1023739	+	369	1
YOR365C	chrXV	1023461	1025572	-	2112	129
YOR366W	chrXV	1025256	1025609	+	354	1
YOR367W	chrXV	1026007	1026609	+	603	599
YOR368W	chrXV	1026843	1028048	+	1206	361
YOR369C	chrXV	1028194	1028625	-	432	30722
YOR370C	chrXV	1029183	1030994	-	1812	2266
YOR371C	chrXV	1031489	1034182	-	2694	356
YOR372C	chrXV	1034807	1036471	-	1665	524
YOR373W	chrXV	1036834	1039389	+	2556	564
YOR374W	chrXV	1039840	1041399	+	1560	19498
YOR375C	chrXV	1041678	1043042	-	1365	12345
YOR376W	chrXV	1043191	1043559	+	369	156
YOR376W-A	chrXV	1045196	1045351	+	156	62
YOR377W	chrXV	1046226	1047803	+	1578	1177
YOR378W	chrXV	1049511	1051058	+	1548	79
YOR379C	chrXV	1050726	1051064	-	339	0
YOR380W	chrXV	1051290	1052930	+	1641	576
YOR381W	chrXV	1055545	1057680	+	2136	371
YOR381W-A	chrXV	1058423	1058590	+	168	10
YOR382W	chrXV	1059531	1059992	+	462	8759
YOR383C	chrXV	1060441	1061055	-	615	50771
YOR384W	chrXV	1061564	1063648	+	2085	858
YOR385W	chrXV	1065043	1065915	+	873	218
YOR386W	chrXV	1066839	1068536	+	1698	571
YOR387C	chrXV	1069621	1070241	-	621	90
YOR388C	chrXV	1071793	1072923	-	1131	4
YOR389W	chrXV	1074213	1076087	+	1875	159
YOR390W	chrXV	1076784	1077911	+	1128	55
YOR391C	chrXV	1078545	1079258	-	714	2
YOR392W	chrXV	1079282	1079725	+	444	1
YOR393W	chrXV	1080276	1081589	+	1314	0
YOR394W	chrXV	1082718	1083212	+	495	0
YOR394C-A	chrXV	1084202	1084369	-	168	5
YOR396W	chrXV	1085473	1090863	+	5391	0
YOR396C-A	chrXV	1090015	1090497	-	483	0
YCR009C	chrIII	130745	131542	-	798	2283
YCR084C	chrIII	260311	262452	-	2142	2544
YCL076W	chrIII	1392	2135	+	744	0
YCL073C	chrIII	6479	8326	-	1848	0
YCL069W	chrIII	9706	11082	+	1377	0
YCL068C	chrIII	11503	12285	-	783	0
YCL067C	chrIII	12386	13018	-	633	0
YCL066W	chrIII	13282	13809	+	528	0
YCL065W	chrIII	13751	14119	+	369	0
YCL064C	chrIII	15798	16880	-	1083	2401
YCL063W	chrIII	17290	18561	+	1272	888
YCL061C	chrIII	18816	22106	-	3291	668
YCL059C	chrIII	22429	23379	-	951	1846
YCL058C	chrIII	23523	23981	-	459	70
YCL058W-A	chrIII	23584	23925	+	342	0
YCL057C-A	chrIII	24032	24325	-	294	1885
YCL057W	chrIII	24768	26906	+	2139	3048
YCL056C	chrIII	26925	27359	-	435	459
YCL055W	chrIII	27929	28936	+	1008	528
YCL054W	chrIII	31449	33974	+	2526	602
YCL052C	chrIII	34143	35393	-	1251	1300
YCL051W	chrIII	35865	37616	+	1752	1979
YCL050C	chrIII	37836	38801	-	966	2883
YCL049C	chrIII	39786	40724	-	939	1779
YCL048W-A	chrIII	41488	41727	+	240	43
YCL048W	chrIII	42165	43556	+	1392	114
YCL047C	chrIII	43661	44437	-	777	344
YCL045C	chrIII	44623	46905	-	2283	3296
YCL046W	chrIII	46640	46963	+	324	5
YCL044C	chrIII	47111	48364	-	1254	955
YCL043C	chrIII	48653	50221	-	1569	16603
YCL041C	chrIII	50133	50627	-	495	16
YCL042W	chrIII	50584	50943	+	360	22
YCL040W	chrIII	50838	52340	+	1503	24290
YCL039W	chrIII	52645	54882	+	2238	1685
YCL038C	chrIII	54941	56527	-	1587	964
YCL037C	chrIII	57374	58678	-	1305	14
YCL036W	chrIII	59026	60726	+	1701	53
YCL035C	chrIII	60841	61173	-	333	1949
YCL034W	chrIII	61658	62722	+	1065	2688
YCL033C	chrIII	62776	63282	-	507	934
YCL032W	chrIII	63441	64481	+	1041	1177
