# Program:featureCounts v1.6.2; Command:"featureCounts" "-t" "exon" "-O" "-f" "--primary" "-a" "./databases/sacCer3.gtf" "-o" "/athena/elementolab/scratch/toy2005/angsd/hw6/counts_overlap_primary/WT_1_Aligned_counts.txt" "./databases/alignment/WT_1_Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	./databases/alignment/WT_1_Aligned.sortedByCoord.out.bam
YOR293W	chrXV	867098	867149	+	52	1667
YOR293W	chrXV	867587	867852	+	266	5176
YOR293C-A	chrXV	867998	868147	-	150	4
YOR294W	chrXV	868340	868951	+	612	307
YOR295W	chrXV	869208	869894	+	687	60
YOR296W	chrXV	870202	874071	+	3870	125
YOR297C	chrXV	874743	875321	-	579	104
YOR298W	chrXV	875599	877038	+	1440	45
YOR298C-A	chrXV	877230	877685	-	456	2905
YOR299W	chrXV	878435	880675	+	2241	621
YOR300W	chrXV	880575	880883	+	309	50
YOR301W	chrXV	880965	882272	+	1308	339
YOR302W	chrXV	882765	882842	+	78	26
YOR303W	chrXV	882899	884134	+	1236	1163
YOR304W	chrXV	884514	887876	+	3363	410
YOR304C-A	chrXV	888520	888750	-	231	79
YOR305W	chrXV	889022	889750	+	729	159
YOR306C	chrXV	889867	891432	-	1566	780
YOR307C	chrXV	892731	894092	-	1362	184
YOR308C	chrXV	894624	896387	-	1764	66
YOR309C	chrXV	896698	897078	-	381	238
YOR310C	chrXV	896825	898360	-	1536	1568
YOR311C	chrXV	899056	899928	-	873	471
YOR312C	chrXV	900250	900767	-	518	4402
YOR312C	chrXV	901194	901194	-	1	158
YOR313C	chrXV	901858	902874	-	1017	5
YOR314W	chrXV	903043	903372	+	330	1
YOR314W-A	chrXV	904458	904568	+	111	1
YOR315W	chrXV	904760	905800	+	1041	104
YOR316C	chrXV	906236	907555	-	1320	660
YOR316C-A	chrXV	907726	907935	-	210	2
YOR317W	chrXV	909343	911445	+	2103	1515
YOR318C	chrXV	911784	912085	-	302	12
YOR318C	chrXV	912433	912436	-	4	0
YOR319W	chrXV	912822	913463	+	642	95
YOR320C	chrXV	913619	915094	-	1476	345
YOR322C	chrXV	918606	921062	-	2457	712
YOR323C	chrXV	921535	922905	-	1371	1348
YOR324C	chrXV	923232	925040	-	1809	240
YOR325W	chrXV	924577	925050	+	474	46
YOR326W	chrXV	925721	930445	+	4725	1262
YOR327C	chrXV	930734	931081	-	348	1027
YOR328W	chrXV	931803	936497	+	4695	228
YOR329C	chrXV	936731	939349	-	2619	1138
YOR329W-A	chrXV	939348	939557	+	210	11
YOR330C	chrXV	939621	943385	-	3765	462
YOR331C	chrXV	943565	944122	-	558	2936
YOR332W	chrXV	943656	944357	+	702	4341
YOR333C	chrXV	944541	944957	-	417	31
YOR334W	chrXV	944596	946008	+	1413	103
YOR335C	chrXV	946233	949109	-	2877	2396
YOR335W-A	chrXV	946568	946648	+	81	150
YOR336W	chrXV	949773	953870	+	4098	317
YOR337W	chrXV	954344	956623	+	2280	90
YOR338W	chrXV	956898	957989	+	1092	25
YOR339C	chrXV	958362	958832	-	471	5
YOR340C	chrXV	959202	960182	-	981	311
YOR341W	chrXV	960987	965981	+	4995	1339
YOR342C	chrXV	966666	967625	-	960	343
YOR343C	chrXV	968148	968474	-	327	30
YOR343W-B	chrXV	970578	971871	+	1294	12
YOR343W-B	chrXV	971873	975891	+	4019	25
YOR343W-A	chrXV	970578	971894	+	1317	12
YOR344C	chrXV	977194	978069	-	876	327
YOR345C	chrXV	981812	982162	-	351	16
YOR346W	chrXV	981828	984785	+	2958	280
YOR347C	chrXV	984942	986462	-	1521	1046
YOR348C	chrXV	986899	988782	-	1884	60
YOR349W	chrXV	989789	992833	+	3045	125
YOR350C	chrXV	992864	994855	-	1992	97
YOR351C	chrXV	995018	996511	-	1494	21
YOR352W	chrXV	997213	998244	+	1032	188
YOR353C	chrXV	998453	1000828	-	2376	444
YOR354C	chrXV	1001147	1003225	-	2079	328
YOR355W	chrXV	1005137	1006705	+	1569	376
YOR356W	chrXV	1007221	1009116	+	1896	572
YOR357C	chrXV	1009224	1009712	-	489	132
YOR358W	chrXV	1010161	1010889	+	729	424
YOR359W	chrXV	1011189	1012760	+	1572	95
YOR360C	chrXV	1013241	1014821	-	1581	222
YOR361C	chrXV	1015361	1017652	-	2292	1498
YOR362C	chrXV	1017880	1018746	-	867	2710
YOR363C	chrXV	1020222	1023212	-	2991	252
YOR364W	chrXV	1023371	1023739	+	369	11
YOR365C	chrXV	1023461	1025572	-	2112	62
YOR366W	chrXV	1025256	1025609	+	354	6
YOR367W	chrXV	1026007	1026609	+	603	154
YOR368W	chrXV	1026843	1028048	+	1206	92
YOR369C	chrXV	1028194	1028625	-	432	18184
YOR370C	chrXV	1029183	1030994	-	1812	1148
YOR371C	chrXV	1031489	1034182	-	2694	179
YOR372C	chrXV	1034807	1036471	-	1665	222
YOR373W	chrXV	1036834	1039389	+	2556	194
YOR374W	chrXV	1039840	1041399	+	1560	6550
YOR375C	chrXV	1041678	1043042	-	1365	4631
YOR376W	chrXV	1043191	1043559	+	369	5
YOR376W-A	chrXV	1045196	1045351	+	156	29
YOR377W	chrXV	1046226	1047803	+	1578	337
YOR378W	chrXV	1049511	1051058	+	1548	68
YOR379C	chrXV	1050726	1051064	-	339	19
YOR380W	chrXV	1051290	1052930	+	1641	260
YOR381W	chrXV	1055545	1057680	+	2136	188
YOR381W-A	chrXV	1058423	1058590	+	168	2
YOR382W	chrXV	1059531	1059992	+	462	5041
YOR383C	chrXV	1060441	1061055	-	615	13036
YOR384W	chrXV	1061564	1063648	+	2085	359
YOR385W	chrXV	1065043	1065915	+	873	85
YOR386W	chrXV	1066839	1068536	+	1698	217
YOR387C	chrXV	1069621	1070241	-	621	43
YOR388C	chrXV	1071793	1072923	-	1131	2
YOR389W	chrXV	1074213	1076087	+	1875	62
YOR390W	chrXV	1076784	1077911	+	1128	8
YOR391C	chrXV	1078545	1079258	-	714	0
YOR392W	chrXV	1079282	1079725	+	444	0
YOR393W	chrXV	1080276	1081589	+	1314	0
YOR394W	chrXV	1082718	1083212	+	495	0
YOR394C-A	chrXV	1084202	1084369	-	168	1
YOR396W	chrXV	1085473	1090863	+	5391	0
YOR396C-A	chrXV	1090015	1090497	-	483	0
YCR009C	chrIII	130745	131542	-	798	1036
YCR084C	chrIII	260311	262452	-	2142	1607
YCL076W	chrIII	1392	2135	+	744	0
YCL073C	chrIII	6479	8326	-	1848	0
YCL069W	chrIII	9706	11082	+	1377	0
YCL068C	chrIII	11503	12285	-	783	0
YCL067C	chrIII	12386	13018	-	633	0
YCL066W	chrIII	13282	13809	+	528	0
YCL065W	chrIII	13751	14119	+	369	0
YCL064C	chrIII	15798	16880	-	1083	2431
YCL063W	chrIII	17290	18561	+	1272	206
YCL061C	chrIII	18816	22106	-	3291	177
YCL059C	chrIII	22429	23379	-	951	648
YCL058C	chrIII	23523	23981	-	459	64
YCL058W-A	chrIII	23584	23925	+	342	56
YCL057C-A	chrIII	24032	24325	-	294	846
YCL057W	chrIII	24768	26906	+	2139	1142
YCL056C	chrIII	26925	27359	-	435	103
YCL055W	chrIII	27929	28936	+	1008	145
YCL054W	chrIII	31449	33974	+	2526	321
YCL052C	chrIII	34143	35393	-	1251	556
YCL051W	chrIII	35865	37616	+	1752	778
YCL050C	chrIII	37836	38801	-	966	1499
YCL049C	chrIII	39786	40724	-	939	624
YCL048W-A	chrIII	41488	41727	+	240	5
YCL048W	chrIII	42165	43556	+	1392	11
YCL047C	chrIII	43661	44437	-	777	111
YCL045C	chrIII	44623	46905	-	2283	1331
YCL046W	chrIII	46640	46963	+	324	117
YCL044C	chrIII	47111	48364	-	1254	290
YCL043C	chrIII	48653	50221	-	1569	8412
YCL041C	chrIII	50133	50627	-	495	362
YCL042W	chrIII	50584	50943	+	360	1462
YCL040W	chrIII	50838	52340	+	1503	21596
YCL039W	chrIII	52645	54882	+	2238	707
YCL038C	chrIII	54941	56527	-	1587	400
YCL037C	chrIII	57374	58678	-	1305	29
YCL036W	chrIII	59026	60726	+	1701	71
YCL035C	chrIII	60841	61173	-	333	885
YCL034W	chrIII	61658	62722	+	1065	1244
YCL033C	chrIII	62776	63282	-	507	587
YCL032W	chrIII	63441	64481	+	1041	450
YCL031C	chrIII	64675	65568	-	894	408
YCL030C	chrIII	65934	68333	-	2400	5355
YCL029C	chrIII	68599	69921	-	1323	289
YCL028W	chrIII	70150	71367	+	1218	1195
YCL027W	chrIII	71803	73341	+	1539	58
YCL026C-B	chrIII	73405	73986	-	582	129
YCL026C-A	chrIII	74704	75285	-	582	14
YCL025C	chrIII	76018	77919	-	1902	2540
YCL023C	chrIII	78949	79296	-	348	1
YCL024W	chrIII	79162	82275	+	3114	117
YCL022C	chrIII	81570	82085	-	516	31
YCL021W-A	chrIII	83620	83997	+	378	38
YCL019W	chrIII	85102	86391	+	1290	0
YCL019W	chrIII	86393	90415	+	4023	0
YCL020W	chrIII	85102	86418	+	1317	0
YCL018W	chrIII	91324	92418	+	1095	0
YCL017C	chrIII	92777	94270	-	1494	832
YCL016C	chrIII	94621	95763	-	1143	150
YCL014W	chrIII	96281	101191	+	4911	174
YCL012C	chrIII	101317	101633	-	317	84
YCL012C	chrIII	101701	101788	-	88	28
YCL011C	chrIII	102075	103358	-	1284	1967
YCL010C	chrIII	103571	104350	-	780	494
YCL009C	chrIII	104619	105548	-	930	4479
YCL008C	chrIII	105696	106853	-	1158	843
YCL007C	chrIII	106974	107366	-	393	750
YCL005W-A	chrIII	107023	107033	+	11	70
YCL005W-A	chrIII	107111	107191	+	81	363
YCL005W-A	chrIII	107288	107417	+	130	730
YCL005W	chrIII	108021	108791	+	771	361
YCL004W	chrIII	109105	110670	+	1566	117
YCL002C	chrIII	110808	111557	-	750	199
YCL002C	chrIII	111634	111675	-	42	3
YCL001W	chrIII	111916	112482	+	567	385
YCL001W-A	chrIII	113080	113541	+	462	2
YCL001W-B	chrIII	113770	114024	+	255	8
YCR001W	chrIII	115685	115999	+	315	7
YCR002C	chrIII	117380	118348	-	969	518
YCR003W	chrIII	118620	119171	+	552	183
YCR004C	chrIII	119575	120318	-	744	1666
YCR005C	chrIII	120946	122328	-	1383	458
YCR006C	chrIII	122530	123003	-	474	28
YCR007C	chrIII	126011	126730	-	720	120
YCR008W	chrIII	128470	130281	+	1812	618
YCR010C	chrIII	132273	133124	-	852	69
YCR011C	chrIII	133724	136873	-	3150	1142
YCR012W	chrIII	137746	138996	+	1251	79865
YCR013C	chrIII	138402	139049	-	648	50683
YCR014C	chrIII	139185	140933	-	1749	111
YCR015C	chrIII	141217	142170	-	954	64
YCR016W	chrIII	143634	144506	+	873	177
YCR017C	chrIII	144773	147634	-	2862	1784
YCR018C	chrIII	148238	148903	-	666	128
YCR018C-A	chrIII	151608	151862	-	255	3
YCR019W	chrIII	152837	153928	+	1092	143
YCR020C	chrIII	154012	154659	-	648	21
YCR020C-A	chrIII	154830	155096	-	267	110
YCR020W-B	chrIII	155320	155556	+	237	35
YCR021C	chrIII	156109	157107	-	999	847
YCR022C	chrIII	157421	157765	-	345	5
YCR023C	chrIII	158538	160373	-	1836	341
YCR024C	chrIII	160744	162222	-	1479	125
YCR024C-B	chrIII	162599	162865	-	267	2181
YCR024C-A	chrIII	162945	163067	-	123	862
YCR025C	chrIII	163446	163856	-	411	21
YCR026C	chrIII	164111	166339	-	2229	456
YCR027C	chrIII	167370	167999	-	630	139
YCR028C	chrIII	170886	172424	-	1539	295
YCR028C-A	chrIII	172950	173115	-	166	301
YCR028C-A	chrIII	173199	173440	-	242	444
YCR030C	chrIII	173826	176438	-	2613	900
YCR031C	chrIII	177500	177906	-	407	9690
YCR031C	chrIII	178214	178220	-	7	892
YCR032W	chrIII	179520	186023	+	6504	321
YCR033W	chrIII	186489	190169	+	3681	640
YCR034W	chrIII	190592	191635	+	1044	896
YCR035C	chrIII	191834	193018	-	1185	373
YCR036W	chrIII	193297	194298	+	1002	386
YCR037C	chrIII	194414	197185	-	2772	564
YCR038C	chrIII	197621	199549	-	1929	133
YCR038W-A	chrIII	199293	199418	+	126	3
YCR039C	chrIII	199546	200178	-	633	0
YCR040W	chrIII	200442	200969	+	528	0
YCR041W	chrIII	200911	201243	+	333	47
YCR042C	chrIII	201174	205397	-	4224	531
YCR043C	chrIII	206261	206644	-	384	265
YCR044C	chrIII	206877	207950	-	1074	459
YCR045C	chrIII	208135	209610	-	1476	280
YCR045W-A	chrIII	208751	209101	+	351	78
YCR046C	chrIII	209914	210423	-	510	591
YCR047C	chrIII	210718	211545	-	828	296
YCR047W-A	chrIII	211301	211507	+	207	71
YCR049C	chrIII	211871	212317	-	447	202
YCR048W	chrIII	211929	213761	+	1833	1183
YCR050C	chrIII	213464	213772	-	309	248
YCR051W	chrIII	214071	214739	+	669	1650
YCR052W	chrIII	214994	216445	+	1452	1017
YCR053W	chrIII	216697	218241	+	1545	2550
YCR054C	chrIII	218376	220067	-	1692	71
YCR057C	chrIII	220457	223228	-	2772	376
YCR059C	chrIII	223454	224230	-	777	783
YCR060W	chrIII	224399	224734	+	336	248
YCR061W	chrIII	225563	227458	+	1896	494
YCR064C	chrIII	228095	228505	-	411	18
YCR063W	chrIII	228318	228791	+	474	39
YCR065W	chrIII	229310	231004	+	1695	180
YCR066W	chrIII	231500	232963	+	1464	88
YCR067C	chrIII	233125	236322	-	3198	755
YCR068W	chrIII	237214	238776	+	1563	380
YCR069W	chrIII	239055	240011	+	957	1105
YCR071C	chrIII	240103	240543	-	441	171
YCR072C	chrIII	240805	242352	-	1548	109
YCR073C	chrIII	242588	246583	-	3996	577
YCR073W-A	chrIII	246963	247910	+	948	952
YCR075C	chrIII	248033	248815	-	783	228
YCR075W-A	chrIII	248975	249202	+	228	216
YCR076C	chrIII	249293	250045	-	753	273
YCR077C	chrIII	250238	252628	-	2391	1372
YCR079W	chrIII	252845	254173	+	1329	452
YCR081W	chrIII	254371	258654	+	4284	150
YCR081C-A	chrIII	258415	258651	-	237	36
YCR082W	chrIII	258883	259269	+	387	400
YCR083W	chrIII	259578	259961	+	384	289
YCR085W	chrIII	262916	263269	+	354	9
YCR086W	chrIII	263392	263964	+	573	78
YCR087W	chrIII	263976	264491	+	516	529
YCR087C-A	chrIII	264006	264467	-	462	527
YCR088W	chrIII	265068	266846	+	1779	1682
YCR089W	chrIII	267434	272263	+	4830	356
YCR090C	chrIII	272315	272863	-	549	321
YCR091W	chrIII	274404	276566	+	2163	382
YCR092C	chrIII	276764	279820	-	3057	211
YCR093W	chrIII	280117	286443	+	6327	732
YCR094W	chrIII	286762	287937	+	1176	224
YCR095C	chrIII	288170	289258	-	1089	74
YCR095W-A	chrIII	289639	289797	+	159	6
YCR096C	chrIII	293179	293538	-	360	0
YCR097W	chrIII	293835	293939	+	105	25
YCR097W	chrIII	293994	294239	+	246	54
YCR097W	chrIII	294292	294321	+	30	11
YCR097W-A	chrIII	294439	294705	+	267	0
YCR098C	chrIII	297049	298605	-	1557	71
YCR099C	chrIII	300832	301299	-	468	49
YCR100C	chrIII	301271	302221	-	951	66
YCR101C	chrIII	302482	303030	-	549	10
YCR102C	chrIII	304361	305467	-	1107	64
YCR102W-A	chrIII	306735	306932	+	198	1
YCR104W	chrIII	307801	308175	+	375	31
YCR105W	chrIII	309070	310155	+	1086	94
YCR106W	chrIII	310958	313456	+	2499	95
YCR107W	chrIII	313890	314981	+	1092	113
YCR108C	chrIII	315997	316188	-	192	0
YGL196W	chrVII	129883	131169	+	1287	718
YGL131C	chrVII	261648	265859	-	4212	266
YGL059W	chrVII	392223	393698	+	1476	239
YGR017W	chrVII	523787	524680	+	894	846
YGR088W	chrVII	654634	656322	+	1689	310
YGR147C	chrVII	786054	786920	-	867	606
YGR212W	chrVII	917040	918446	+	1407	79
YGL263W	chrVII	2790	3932	+	1143	40
YGL262W	chrVII	5312	5839	+	528	3
YGL261C	chrVII	6290	6652	-	363	3
YGL260W	chrVII	6860	7090	+	231	0
YGL259W	chrVII	8470	8967	+	498	25
YGL258W-A	chrVII	9162	9395	+	234	20
YGL258W	chrVII	11110	11730	+	621	13
YGL257C	chrVII	12481	14157	-	1677	337
YGL256W	chrVII	15159	16307	+	1149	433
YGL255W	chrVII	20978	22108	+	1131	879
YGL254W	chrVII	22304	23203	+	900	135
YGL253W	chrVII	23935	25395	+	1461	17158
YGL252C	chrVII	25718	27484	-	1767	996
YGL251C	chrVII	27921	31426	-	3506	124
YGL251C	chrVII	31579	31636	-	58	0
YGL250W	chrVII	31910	32635	+	726	198
YGL249W	chrVII	33098	35212	+	2115	37
YGL248W	chrVII	35653	36762	+	1110	537
YGL247W	chrVII	36933	37526	+	594	93
YGL246C	chrVII	37617	38780	-	1164	235
YGL245W	chrVII	39023	41149	+	2127	4701
YGL244W	chrVII	41498	43174	+	1677	799
YGL243W	chrVII	43307	44509	+	1203	107
YGL242C	chrVII	44652	45197	-	546	363
YGL241W	chrVII	45445	48459	+	3015	312
YGL240W	chrVII	48613	49365	+	753	49
YGL239C	chrVII	49431	49745	-	315	38
YGL238W	chrVII	49552	52434	+	2883	603
YGL237C	chrVII	52731	53528	-	798	295
YGL236C	chrVII	53787	55796	-	2010	362
YGL235W	chrVII	55279	55815	+	537	78
YGL234W	chrVII	56482	58890	+	2409	4543
YGL233W	chrVII	59122	61854	+	2733	346
YGL232W	chrVII	62075	62131	+	57	22
YGL232W	chrVII	62190	63002	+	813	258
YGL231C	chrVII	63048	63620	-	573	732
YGL230C	chrVII	63772	64215	-	444	16
YGL229C	chrVII	64503	66959	-	2457	194
YGL228W	chrVII	67598	69331	+	1734	1139
YGL227W	chrVII	69671	72547	+	2877	747
YGL226C-A	chrVII	72749	72988	-	240	313
YGL226C-A	chrVII	73138	73158	-	21	49
YGL226W	chrVII	73340	73711	+	372	166
YGL225W	chrVII	76894	77907	+	1014	1377
YGL224C	chrVII	78015	78857	-	843	397
YGL223C	chrVII	79112	80365	-	1254	225
YGL222C	chrVII	80659	81186	-	528	72
YGL221C	chrVII	81426	82292	-	867	867
YGL220W	chrVII	82374	82736	+	363	578
YGL219C	chrVII	82878	84257	-	1380	523
YGL218W	chrVII	83650	84300	+	651	174
YGL217C	chrVII	84839	85180	-	342	18
YGL216W	chrVII	84885	87302	+	2418	292
YGL215W	chrVII	87981	89339	+	1359	844
YGL214W	chrVII	90010	90495	+	486	195
YGL213C	chrVII	90054	91247	-	1194	442
YGL212W	chrVII	91432	92382	+	951	139
YGL211W	chrVII	92512	93591	+	1080	373
YGL210W	chrVII	93792	94460	+	669	354
YGL209W	chrVII	95858	97006	+	1149	1249
YGL208W	chrVII	97338	98585	+	1248	356
YGL207W	chrVII	98969	102076	+	3108	1218
YGL206C	chrVII	102543	107504	-	4962	1224
YGL205W	chrVII	108158	110404	+	2247	78
YGL204C	chrVII	111700	112005	-	306	42
YGL203C	chrVII	112475	114664	-	2190	815
YGL202W	chrVII	116059	117561	+	1503	2636
YGL201C	chrVII	117854	120907	-	3054	443
YGL200C	chrVII	122694	123305	-	612	2151
YGL199C	chrVII	123572	124042	-	471	896
YGL198W	chrVII	123591	124298	+	708	1338
YGL197W	chrVII	124698	129161	+	4464	775
YGL195W	chrVII	131525	139543	+	8019	2386
YGL194C-A	chrVII	139719	139961	-	243	26
YGL194C	chrVII	140368	141726	-	1359	108
YGL193C	chrVII	141916	142227	-	312	97
YGL192W	chrVII	142246	144048	+	1803	426
YGL191W	chrVII	144808	145197	+	390	555
YGL190C	chrVII	145809	147389	-	1581	788
YGL189C	chrVII	148229	148588	-	360	6610
YGL188C-A	chrVII	148824	148964	-	141	2
YGL188C	chrVII	149343	149516	-	174	18
YGL187C	chrVII	149704	150171	-	468	414
YGL186C	chrVII	151037	152776	-	1740	1071
YGL185C	chrVII	153167	154306	-	1140	138
YGL184C	chrVII	154615	156012	-	1398	204
YGL183C	chrVII	156543	157199	-	657	1
YGL183C	chrVII	157283	157285	-	3	0
YGL182C	chrVII	157273	157596	-	324	2
YGL181W	chrVII	157906	159096	+	1191	1147
YGL180W	chrVII	160065	162758	+	2694	247
YGL179C	chrVII	163409	165091	-	1683	314
YGL178W	chrVII	167352	167354	+	3	0
YGL178W	chrVII	167995	170571	+	2577	279
YGL177W	chrVII	167559	167906	+	348	6
YGL176C	chrVII	171415	173079	-	1665	159
YGL175C	chrVII	173285	174322	-	1038	38
YGL174W	chrVII	174545	175345	+	801	85
YGL173C	chrVII	175527	180113	-	4587	2093
YGL172W	chrVII	180700	182118	+	1419	651
YGL171W	chrVII	182390	184084	+	1695	134
YGL170C	chrVII	184153	185394	-	1242	4
YGL169W	chrVII	186059	187339	+	1281	195
YGL168W	chrVII	187464	187796	+	333	361
YGL167C	chrVII	187616	190468	-	2853	1481
YGL166W	chrVII	191129	191806	+	678	482
YGL165C	chrVII	191398	191976	-	579	332
YGL164C	chrVII	191978	193300	-	1323	364
YGL163C	chrVII	193707	196403	-	2697	302
YGL162W	chrVII	198138	199037	+	900	400
YGL161C	chrVII	199210	200142	-	933	1070
YGL160W	chrVII	200561	202273	+	1713	288
YGL159W	chrVII	202721	203833	+	1113	155
YGL158W	chrVII	207033	208571	+	1539	190
YGL157W	chrVII	209006	210049	+	1044	763
YGL156W	chrVII	210416	213667	+	3252	274
YGL155W	chrVII	214081	215211	+	1131	286
YGL154C	chrVII	215278	216096	-	819	137
YGL153W	chrVII	216273	217298	+	1026	225
YGL152C	chrVII	216692	217369	-	678	152
YGL151W	chrVII	217524	220922	+	3399	452
YGL150C	chrVII	221104	225573	-	4470	1029
YGL149W	chrVII	225572	225877	+	306	19
YGL148W	chrVII	226399	227529	+	1131	3907
YGL147C	chrVII	227754	228329	-	576	8816
YGL146C	chrVII	228751	229686	-	936	55
YGL145W	chrVII	230243	232348	+	2106	180
YGL144C	chrVII	232450	234507	-	2058	129
YGL143C	chrVII	234717	235958	-	1242	205
YGL142C	chrVII	236269	238119	-	1851	242
YGL141W	chrVII	238353	241085	+	2733	279
YGL140C	chrVII	241353	245012	-	3660	585
YGL139W	chrVII	245716	248124	+	2409	447
YGL138C	chrVII	248494	249531	-	1038	1
YGL137W	chrVII	249869	249886	+	18	11
YGL137W	chrVII	250087	252738	+	2652	1917
YGL136C	chrVII	252897	253859	-	963	126
YGL135W	chrVII	254641	255294	+	654	2630
YGL134W	chrVII	255663	256964	+	1302	189
YGL133W	chrVII	257707	261501	+	3795	403
YGL132W	chrVII	261580	261915	+	336	38
YGL130W	chrVII	266145	267524	+	1380	325
YGL129C	chrVII	267723	269075	-	1353	300
YGL128C	chrVII	269293	270144	-	852	152
YGL127C	chrVII	270392	270775	-	384	190
YGL126W	chrVII	270997	272139	+	1143	1427
YGL125W	chrVII	272520	274322	+	1803	732
YGL124C	chrVII	274780	276714	-	1935	196
YGL123W	chrVII	277617	278381	+	765	19735
YGL123C-A	chrVII	277634	277864	-	231	5360
YGL122C	chrVII	278946	280523	-	1578	1562
YGL121C	chrVII	280777	281157	-	381	81
YGL120C	chrVII	281634	283937	-	2304	718
YGL119W	chrVII	284442	285947	+	1506	201
YGL118C	chrVII	288014	288451	-	438	9
YGL117W	chrVII	288512	289309	+	798	430
YGL116W	chrVII	289809	291641	+	1833	288
YGL115W	chrVII	292033	293001	+	969	646
YGL114W	chrVII	293460	295637	+	2178	471
YGL113W	chrVII	295932	297938	+	2007	113
YGL112C	chrVII	298178	299728	-	1551	321
YGL111W	chrVII	299978	301369	+	1392	310
YGL110C	chrVII	301537	303411	-	1875	264
YGL109W	chrVII	303513	303836	+	324	69
YGL108C	chrVII	303649	304071	-	423	102
YGL107C	chrVII	304333	306273	-	1941	286
YGL106W	chrVII	306560	307009	+	450	1447
YGL105W	chrVII	307437	308567	+	1131	3131
YGL104C	chrVII	308713	310173	-	1461	232
YGL103W	chrVII	310967	311015	+	49	1636
YGL103W	chrVII	311527	311927	+	401	11795
YGL102C	chrVII	311505	311933	-	429	11834
YGL101W	chrVII	312193	312840	+	648	172
YGL100W	chrVII	313234	314283	+	1050	541
YGL099W	chrVII	314631	316553	+	1923	476
YGL098W	chrVII	317342	318079	+	738	231
YGL097W	chrVII	321782	323230	+	1449	868
YGL096W	chrVII	325331	326161	+	831	100
YGL095C	chrVII	328874	330607	-	1734	434
YGL094C	chrVII	331118	334465	-	3348	423
YGL093W	chrVII	334886	337639	+	2754	349
YGL092W	chrVII	337906	341859	+	3954	589
YGL091C	chrVII	342056	343042	-	987	218
YGL090W	chrVII	343319	344584	+	1266	118
YGL089C	chrVII	344791	345153	-	363	52
YGL088W	chrVII	345836	346201	+	366	44
YGL087C	chrVII	346406	346808	-	403	246
YGL087C	chrVII	346894	346904	-	11	14
YGL086W	chrVII	347119	349368	+	2250	292
YGL085W	chrVII	349616	350440	+	825	107
YGL084C	chrVII	350616	352298	-	1683	472
YGL083W	chrVII	353058	355472	+	2415	252
YGL082W	chrVII	355827	356972	+	1146	570
YGL081W	chrVII	357377	358339	+	963	42
YGL080W	chrVII	358636	359028	+	393	270
YGL079W	chrVII	359444	360100	+	657	115
YGL078C	chrVII	360288	361859	-	1572	732
YGL077C	chrVII	362225	363916	-	1692	1205
YGL076C	chrVII	364335	364964	-	630	3869
YGL076C	chrVII	365433	365526	-	94	1373
YGL076C	chrVII	365986	365996	-	11	256
YGL075C	chrVII	366925	368088	-	1164	74
YGL074C	chrVII	368596	368922	-	327	83
YGL073W	chrVII	368753	371254	+	2502	854
YGL072C	chrVII	371003	371362	-	360	195
YGL071W	chrVII	372012	374084	+	2073	374
YGL070C	chrVII	374459	374827	-	369	228
YGL069C	chrVII	375050	375514	-	465	664
YGL068W	chrVII	375087	375671	+	585	806
YGL067W	chrVII	376101	377255	+	1155	287
YGL066W	chrVII	377609	379582	+	1974	459
YGL065C	chrVII	379760	381271	-	1512	201
YGL064C	chrVII	381523	383208	-	1686	96
YGL063W	chrVII	383654	384766	+	1113	239
YGL063C-A	chrVII	384502	384651	-	150	40
YGL062W	chrVII	385196	388732	+	3537	1165
YGL061C	chrVII	388968	389711	-	744	92
YGL060W	chrVII	390065	391990	+	1926	185
YGL058W	chrVII	393986	394504	+	519	305
YGL057C	chrVII	394966	395829	-	864	64
YGL056C	chrVII	396035	397618	-	1584	546
YGL055W	chrVII	398628	400160	+	1533	6023
YGL054C	chrVII	400871	401287	-	417	516
YGL053W	chrVII	402589	403302	+	714	147
YGL052W	chrVII	403437	403742	+	306	59
YGL051W	chrVII	403687	404391	+	705	51
YGL050W	chrVII	405776	406597	+	822	166
YGL049C	chrVII	406860	409604	-	2745	959
YGL048C	chrVII	410069	411286	-	1218	1989
YGL047W	chrVII	411552	412160	+	609	276
YGL045W	chrVII	414102	415730	+	1629	198
YGL044C	chrVII	416146	417036	-	891	322
YGL043W	chrVII	417483	418412	+	930	470
YGL042C	chrVII	418288	418593	-	306	175
YGL041C-B	chrVII	418704	418886	-	183	22
YGL041W-A	chrVII	418825	419289	+	465	156
YGL041C	chrVII	419022	419225	-	204	94
YGL040C	chrVII	419527	420555	-	1029	1354
YGL039W	chrVII	423961	425007	+	1047	461
YGL038C	chrVII	425362	426804	-	1443	608
YGL037C	chrVII	427297	427947	-	651	7570
YGL036W	chrVII	428601	431330	+	2730	719
YGL035C	chrVII	431548	433062	-	1515	1007
YGL034C	chrVII	433214	433579	-	366	5
YGL033W	chrVII	435625	435679	+	55	0
YGL033W	chrVII	435750	436351	+	602	6
YGL032C	chrVII	436570	436833	-	264	123
YGL031C	chrVII	437467	437934	-	468	3630
YGL030W	chrVII	439091	439093	+	3	921
YGL030W	chrVII	439324	439638	+	315	15125
YGL029W	chrVII	440063	440425	+	363	152
YGL028C	chrVII	441281	442909	-	1629	763
YGL027C	chrVII	443642	446143	-	2502	1076
YGL026C	chrVII	446412	448535	-	2124	2777
