# Program:featureCounts v1.6.2; Command:"featureCounts" "-t" "exon" "-O" "-f" "--primary" "-a" "./databases/sacCer3.gtf" "-o" "/athena/elementolab/scratch/toy2005/angsd/hw6/counts_overlap_primary/WT_5_Aligned_counts.txt" "./databases/alignment/WT_5_Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	./databases/alignment/WT_5_Aligned.sortedByCoord.out.bam
YGL243W	chrVII	43307	44509	+	1203	222
YGL242C	chrVII	44652	45197	-	546	384
YGL241W	chrVII	45445	48459	+	3015	381
YGL240W	chrVII	48613	49365	+	753	69
YGL239C	chrVII	49431	49745	-	315	60
YGL238W	chrVII	49552	52434	+	2883	1242
YGL237C	chrVII	52731	53528	-	798	341
YGL236C	chrVII	53787	55796	-	2010	393
YGL235W	chrVII	55279	55815	+	537	68
YGL234W	chrVII	56482	58890	+	2409	3860
YGL233W	chrVII	59122	61854	+	2733	604
YGL232W	chrVII	62075	62131	+	57	29
YGL232W	chrVII	62190	63002	+	813	482
YGL231C	chrVII	63048	63620	-	573	1099
YGL230C	chrVII	63772	64215	-	444	18
YGL229C	chrVII	64503	66959	-	2457	205
YGL228W	chrVII	67598	69331	+	1734	1520
YGL227W	chrVII	69671	72547	+	2877	750
YGL226C-A	chrVII	72749	72988	-	240	617
YGL226C-A	chrVII	73138	73158	-	21	130
YGL226W	chrVII	73340	73711	+	372	237
YGL225W	chrVII	76894	77907	+	1014	2283
YGL224C	chrVII	78015	78857	-	843	418
YGL223C	chrVII	79112	80365	-	1254	341
YGL222C	chrVII	80659	81186	-	528	116
YGL221C	chrVII	81426	82292	-	867	1081
YGL220W	chrVII	82374	82736	+	363	861
YGL219C	chrVII	82878	84257	-	1380	741
YGL218W	chrVII	83650	84300	+	651	222
YGL217C	chrVII	84839	85180	-	342	33
YGL216W	chrVII	84885	87302	+	2418	445
YGL215W	chrVII	87981	89339	+	1359	1190
YGL214W	chrVII	90010	90495	+	486	345
YGL213C	chrVII	90054	91247	-	1194	705
YGL212W	chrVII	91432	92382	+	951	194
YGL211W	chrVII	92512	93591	+	1080	649
YGL210W	chrVII	93792	94460	+	669	542
YGL209W	chrVII	95858	97006	+	1149	2255
YGL208W	chrVII	97338	98585	+	1248	343
YGL207W	chrVII	98969	102076	+	3108	1820
YGL206C	chrVII	102543	107504	-	4962	1694
YGL205W	chrVII	108158	110404	+	2247	129
YGL204C	chrVII	111700	112005	-	306	64
YGL203C	chrVII	112475	114664	-	2190	1147
YGL202W	chrVII	116059	117561	+	1503	2923
YGL201C	chrVII	117854	120907	-	3054	754
YGL200C	chrVII	122694	123305	-	612	2594
YGL199C	chrVII	123572	124042	-	471	787
YGL198W	chrVII	123591	124298	+	708	1172
YGL197W	chrVII	124698	129161	+	4464	953
YGL195W	chrVII	131525	139543	+	8019	3351
YGL194C-A	chrVII	139719	139961	-	243	44
YGL194C	chrVII	140368	141726	-	1359	145
YGL193C	chrVII	141916	142227	-	312	162
YGL192W	chrVII	142246	144048	+	1803	673
YGL191W	chrVII	144808	145197	+	390	663
YGL190C	chrVII	145809	147389	-	1581	1258
YGL189C	chrVII	148229	148588	-	360	14316
YGL188C-A	chrVII	148824	148964	-	141	17
YGL188C	chrVII	149343	149516	-	174	21
YGL187C	chrVII	149704	150171	-	468	429
YGL186C	chrVII	151037	152776	-	1740	970
YGL185C	chrVII	153167	154306	-	1140	185
YGL184C	chrVII	154615	156012	-	1398	40
YGL183C	chrVII	156543	157199	-	657	9
YGL183C	chrVII	157283	157285	-	3	1
YGL182C	chrVII	157273	157596	-	324	5
YGL181W	chrVII	157906	159096	+	1191	1153
YGL180W	chrVII	160065	162758	+	2694	282
YGL179C	chrVII	163409	165091	-	1683	562
YGL178W	chrVII	167352	167354	+	3	3
YGL178W	chrVII	167995	170571	+	2577	633
YGL177W	chrVII	167559	167906	+	348	13
YGL176C	chrVII	171415	173079	-	1665	315
YGL175C	chrVII	173285	174322	-	1038	42
YGL174W	chrVII	174545	175345	+	801	166
YGL173C	chrVII	175527	180113	-	4587	2502
YGL172W	chrVII	180700	182118	+	1419	916
YGL171W	chrVII	182390	184084	+	1695	482
YGL170C	chrVII	184153	185394	-	1242	28
YGL169W	chrVII	186059	187339	+	1281	528
YGL168W	chrVII	187464	187796	+	333	527
YGL167C	chrVII	187616	190468	-	2853	1884
YGL166W	chrVII	191129	191806	+	678	449
YGL165C	chrVII	191398	191976	-	579	319
YGL164C	chrVII	191978	193300	-	1323	619
YGL163C	chrVII	193707	196403	-	2697	473
YGL162W	chrVII	198138	199037	+	900	744
YGL161C	chrVII	199210	200142	-	933	1164
YGL160W	chrVII	200561	202273	+	1713	417
YGL159W	chrVII	202721	203833	+	1113	297
YGL158W	chrVII	207033	208571	+	1539	270
YGL157W	chrVII	209006	210049	+	1044	1108
YGL156W	chrVII	210416	213667	+	3252	217
YGL155W	chrVII	214081	215211	+	1131	436
YGL154C	chrVII	215278	216096	-	819	231
YGL153W	chrVII	216273	217298	+	1026	301
YGL152C	chrVII	216692	217369	-	678	205
YGL151W	chrVII	217524	220922	+	3399	792
YGL150C	chrVII	221104	225573	-	4470	1089
YGL149W	chrVII	225572	225877	+	306	19
YGL148W	chrVII	226399	227529	+	1131	4589
YGL147C	chrVII	227754	228329	-	576	14041
YGL146C	chrVII	228751	229686	-	936	78
YGL145W	chrVII	230243	232348	+	2106	371
YGL144C	chrVII	232450	234507	-	2058	279
YGL143C	chrVII	234717	235958	-	1242	283
YGL142C	chrVII	236269	238119	-	1851	354
YGL141W	chrVII	238353	241085	+	2733	399
YGL140C	chrVII	241353	245012	-	3660	803
YGL139W	chrVII	245716	248124	+	2409	718
YGL138C	chrVII	248494	249531	-	1038	1
YGL137W	chrVII	249869	249886	+	18	15
YGL137W	chrVII	250087	252738	+	2652	2078
YGL136C	chrVII	252897	253859	-	963	187
YGL135W	chrVII	254641	255294	+	654	5133
YGL134W	chrVII	255663	256964	+	1302	323
YGL133W	chrVII	257707	261501	+	3795	574
YGL132W	chrVII	261580	261915	+	336	58
YGL130W	chrVII	266145	267524	+	1380	494
YGL129C	chrVII	267723	269075	-	1353	473
YGL128C	chrVII	269293	270144	-	852	162
YGL127C	chrVII	270392	270775	-	384	262
YGL126W	chrVII	270997	272139	+	1143	1265
YGL125W	chrVII	272520	274322	+	1803	377
YGL124C	chrVII	274780	276714	-	1935	329
YGL123W	chrVII	277617	278381	+	765	27517
YGL123C-A	chrVII	277634	277864	-	231	8349
YGL122C	chrVII	278946	280523	-	1578	2093
YGL121C	chrVII	280777	281157	-	381	41
YGL120C	chrVII	281634	283937	-	2304	1813
YGL119W	chrVII	284442	285947	+	1506	345
YGL118C	chrVII	288014	288451	-	438	6
YGL117W	chrVII	288512	289309	+	798	219
YGL116W	chrVII	289809	291641	+	1833	428
YGL115W	chrVII	292033	293001	+	969	873
YGL114W	chrVII	293460	295637	+	2178	649
YGL113W	chrVII	295932	297938	+	2007	287
YGL112C	chrVII	298178	299728	-	1551	662
YGL111W	chrVII	299978	301369	+	1392	698
YGL110C	chrVII	301537	303411	-	1875	486
YGL109W	chrVII	303513	303836	+	324	101
YGL108C	chrVII	303649	304071	-	423	169
YGL107C	chrVII	304333	306273	-	1941	468
YGL106W	chrVII	306560	307009	+	450	1868
YGL105W	chrVII	307437	308567	+	1131	4439
YGL104C	chrVII	308713	310173	-	1461	220
YGL103W	chrVII	310967	311015	+	49	3025
YGL103W	chrVII	311527	311927	+	401	18767
YGL102C	chrVII	311505	311933	-	429	18839
YGL101W	chrVII	312193	312840	+	648	386
YGL100W	chrVII	313234	314283	+	1050	762
YGL099W	chrVII	314631	316553	+	1923	1093
YGL098W	chrVII	317342	318079	+	738	273
YGL097W	chrVII	321782	323230	+	1449	1268
YGL096W	chrVII	325331	326161	+	831	193
YGL095C	chrVII	328874	330607	-	1734	643
YGL094C	chrVII	331118	334465	-	3348	670
YGL093W	chrVII	334886	337639	+	2754	534
YGL092W	chrVII	337906	341859	+	3954	1076
YGL091C	chrVII	342056	343042	-	987	320
YGL090W	chrVII	343319	344584	+	1266	203
YGL089C	chrVII	344791	345153	-	363	70
YGL088W	chrVII	345836	346201	+	366	110
YGL087C	chrVII	346406	346808	-	403	278
YGL087C	chrVII	346894	346904	-	11	18
YGL086W	chrVII	347119	349368	+	2250	597
YGL085W	chrVII	349616	350440	+	825	210
YGL084C	chrVII	350616	352298	-	1683	641
YGL083W	chrVII	353058	355472	+	2415	428
YGL082W	chrVII	355827	356972	+	1146	839
YGL081W	chrVII	357377	358339	+	963	52
YGL080W	chrVII	358636	359028	+	393	524
YGL079W	chrVII	359444	360100	+	657	197
YGL078C	chrVII	360288	361859	-	1572	2133
YGL077C	chrVII	362225	363916	-	1692	1922
YGL076C	chrVII	364335	364964	-	630	7260
YGL076C	chrVII	365433	365526	-	94	3192
YGL076C	chrVII	365986	365996	-	11	921
YGL075C	chrVII	366925	368088	-	1164	133
YGL074C	chrVII	368596	368922	-	327	68
YGL073W	chrVII	368753	371254	+	2502	1062
YGL072C	chrVII	371003	371362	-	360	203
YGL071W	chrVII	372012	374084	+	2073	562
YGL070C	chrVII	374459	374827	-	369	528
YGL069C	chrVII	375050	375514	-	465	884
YGL068W	chrVII	375087	375671	+	585	1113
YGL067W	chrVII	376101	377255	+	1155	467
YGL066W	chrVII	377609	379582	+	1974	516
YGL065C	chrVII	379760	381271	-	1512	366
YGL064C	chrVII	381523	383208	-	1686	200
YGL063W	chrVII	383654	384766	+	1113	318
YGL063C-A	chrVII	384502	384651	-	150	51
YGL062W	chrVII	385196	388732	+	3537	1007
YGL061C	chrVII	388968	389711	-	744	159
YGL060W	chrVII	390065	391990	+	1926	264
YGL058W	chrVII	393986	394504	+	519	493
YGL057C	chrVII	394966	395829	-	864	127
YGL056C	chrVII	396035	397618	-	1584	908
YGL055W	chrVII	398628	400160	+	1533	12279
YGL054C	chrVII	400871	401287	-	417	1028
YGL053W	chrVII	402589	403302	+	714	173
YGL052W	chrVII	403437	403742	+	306	82
YGL051W	chrVII	403687	404391	+	705	63
YGL050W	chrVII	405776	406597	+	822	350
YGL049C	chrVII	406860	409604	-	2745	1240
YGL048C	chrVII	410069	411286	-	1218	2395
YGL047W	chrVII	411552	412160	+	609	272
YGL045W	chrVII	414102	415730	+	1629	248
YGL044C	chrVII	416146	417036	-	891	571
YGL043W	chrVII	417483	418412	+	930	638
YGL042C	chrVII	418288	418593	-	306	239
YGL041C-B	chrVII	418704	418886	-	183	52
YGL041W-A	chrVII	418825	419289	+	465	255
YGL041C	chrVII	419022	419225	-	204	143
YGL040C	chrVII	419527	420555	-	1029	1675
YGL039W	chrVII	423961	425007	+	1047	763
YGL038C	chrVII	425362	426804	-	1443	912
YGL037C	chrVII	427297	427947	-	651	7313
YGL036W	chrVII	428601	431330	+	2730	885
YGL035C	chrVII	431548	433062	-	1515	1309
YGL034C	chrVII	433214	433579	-	366	6
YGL033W	chrVII	435625	435679	+	55	1
YGL033W	chrVII	435750	436351	+	602	1
YGL032C	chrVII	436570	436833	-	264	165
YGL031C	chrVII	437467	437934	-	468	7103
YGL030W	chrVII	439091	439093	+	3	2729
YGL030W	chrVII	439324	439638	+	315	21918
YGL029W	chrVII	440063	440425	+	363	632
YGL028C	chrVII	441281	442909	-	1629	1081
YGL027C	chrVII	443642	446143	-	2502	1087
YGL026C	chrVII	446412	448535	-	2124	2841
YGL025C	chrVII	448764	449957	-	1194	563
YGL024W	chrVII	449788	450123	+	336	90
YGL023C	chrVII	450197	452104	-	1908	1449
YGL022W	chrVII	452404	454560	+	2157	3252
YGL021W	chrVII	454785	457067	+	2283	382
YGL020C	chrVII	457163	457870	-	708	924
YGL019W	chrVII	458156	458992	+	837	1353
YGL018C	chrVII	459110	459664	-	555	195
YGL017W	chrVII	459854	461365	+	1512	368
YGL016W	chrVII	461666	464911	+	3246	383
YGL015C	chrVII	465043	465435	-	393	10
YGL014W	chrVII	466141	468807	+	2667	1320
YGL014C-A	chrVII	466237	466398	-	162	55
YGL013C	chrVII	469092	472298	-	3207	456
YGL012W	chrVII	472855	474276	+	1422	3007
YGL011C	chrVII	474489	475247	-	759	2408
YGL010W	chrVII	475545	476069	+	525	167
YGL009C	chrVII	476313	478652	-	2340	3838
YGL008C	chrVII	479910	482666	-	2757	25205
YGL007C-A	chrVII	482941	483027	-	87	0
YGL007W	chrVII	483260	483637	+	378	9
YGL006W-A	chrVII	485423	485533	+	111	5
YGL006W	chrVII	485921	489442	+	3522	1633
YGL005C	chrVII	489708	490547	-	840	326
YGL004C	chrVII	490703	491956	-	1254	301
YGL003C	chrVII	492474	494174	-	1701	680
YGL002W	chrVII	494517	495167	+	651	450
YGL001C	chrVII	495453	496502	-	1050	1159
YGR001C	chrVII	497133	497365	-	233	135
YGR001C	chrVII	497459	497937	-	479	360
YGR001C	chrVII	498000	498034	-	35	33
YGR002C	chrVII	498476	499906	-	1431	262
YGR003W	chrVII	500132	502366	+	2235	153
YGR004W	chrVII	502938	504326	+	1389	287
YGR005C	chrVII	504657	505859	-	1203	1107
YGR006W	chrVII	506070	506825	+	756	136
YGR007W	chrVII	506969	507940	+	972	1071
YGR008C	chrVII	508110	508364	-	255	2495
YGR009C	chrVII	509047	511002	-	1956	1058
YGR010W	chrVII	511545	512732	+	1188	413
YGR011W	chrVII	512497	512823	+	327	165
YGR012W	chrVII	513159	514340	+	1182	462
YGR013W	chrVII	514554	516416	+	1863	514
YGR014W	chrVII	516943	520863	+	3921	1444
YGR015C	chrVII	521090	522076	-	987	185
YGR016W	chrVII	522261	522833	+	573	56
YGR018C	chrVII	524365	524694	-	330	608
YGR019W	chrVII	525229	526644	+	1416	912
YGR020C	chrVII	526973	527329	-	357	1961
YGR021W	chrVII	527632	528504	+	873	633
YGR022C	chrVII	529257	529586	-	330	120
YGR023W	chrVII	529264	530919	+	1656	691
YGR024C	chrVII	531883	532596	-	714	628
YGR025W	chrVII	532639	532941	+	303	54
YGR026W	chrVII	532985	533821	+	837	1138
YGR027C	chrVII	534132	534458	-	327	14049
YGR027W-B	chrVII	536057	537361	+	1305	1
YGR027W-B	chrVII	537363	541325	+	3963	0
YGR027W-A	chrVII	536057	537379	+	1323	1
YGR028W	chrVII	542203	543291	+	1089	398
YGR029W	chrVII	543553	543638	+	86	50
YGR029W	chrVII	543722	544205	+	484	357
YGR030C	chrVII	545681	546157	-	477	194
YGR031W	chrVII	546441	547469	+	1029	690
YGR031C-A	chrVII	546809	547300	-	492	338
YGR032W	chrVII	548264	553951	+	5688	1322
YGR033C	chrVII	554248	554967	-	720	589
YGR034W	chrVII	555812	555830	+	19	1631
YGR034W	chrVII	556308	556672	+	365	10661
YGR035C	chrVII	557072	557422	-	351	973
YGR035W-A	chrVII	557565	557786	+	222	97
YGR036C	chrVII	558149	558868	-	720	342
YGR037C	chrVII	559731	559994	-	264	2862
YGR038W	chrVII	560682	561350	+	669	336
YGR038C-B	chrVII	562199	566161	-	3963	0
YGR038C-B	chrVII	566163	567467	-	1305	13
YGR038C-A	chrVII	566145	567467	-	1323	13
YGR039W	chrVII	574888	575199	+	312	10
YGR040W	chrVII	575398	576504	+	1107	347
YGR041W	chrVII	577487	579130	+	1644	527
YGR042W	chrVII	579476	580291	+	816	403
YGR043C	chrVII	580435	581436	-	1002	85
YGR044C	chrVII	582990	583892	-	903	479
YGR045C	chrVII	583934	584296	-	363	32
YGR046W	chrVII	584895	586052	+	1158	444
YGR047C	chrVII	586392	589469	-	3078	314
YGR048W	chrVII	589826	590911	+	1086	685
YGR049W	chrVII	591314	591877	+	564	482
YGR050C	chrVII	592086	592442	-	357	95
YGR051C	chrVII	592906	593229	-	324	68
YGR052W	chrVII	593596	594705	+	1110	199
YGR053C	chrVII	594986	595837	-	852	89
YGR054W	chrVII	596693	598621	+	1929	1516
YGR055W	chrVII	599417	601141	+	1725	1137
YGR056W	chrVII	601661	604447	+	2787	509
YGR057C	chrVII	604773	605501	-	729	175
YGR058W	chrVII	606136	607143	+	1008	177
YGR059W	chrVII	607563	609101	+	1539	8
YGR060W	chrVII	610564	611493	+	930	3792
YGR061C	chrVII	611889	615965	-	4077	3661
YGR062C	chrVII	616328	617278	-	951	274
YGR063C	chrVII	617516	617824	-	309	670
YGR064W	chrVII	617621	617989	+	369	453
YGR065C	chrVII	618077	619858	-	1782	399
YGR066C	chrVII	620921	621799	-	879	83
YGR067C	chrVII	622372	624786	-	2415	70
YGR068C	chrVII	625324	627084	-	1761	375
YGR068W-A	chrVII	626294	626389	+	96	32
YGR069W	chrVII	627083	627418	+	336	19
YGR070W	chrVII	627806	631273	+	3468	639
YGR071C	chrVII	631481	634063	-	2583	360
YGR072W	chrVII	634304	635467	+	1164	517
YGR073C	chrVII	635615	635986	-	372	322
YGR074W	chrVII	635712	636152	+	441	470
YGR075C	chrVII	636147	636875	-	729	261
YGR076C	chrVII	637104	637577	-	474	212
YGR077C	chrVII	637744	639513	-	1770	460
YGR078C	chrVII	639772	640371	-	600	408
YGR079W	chrVII	640720	641832	+	1113	201
YGR080W	chrVII	642010	643008	+	999	539
YGR081C	chrVII	643148	643780	-	633	249
YGR082W	chrVII	644044	644595	+	552	966
YGR083C	chrVII	644860	646815	-	1956	982
YGR084C	chrVII	647123	648142	-	1020	484
YGR085C	chrVII	648383	648907	-	525	2344
YGR086C	chrVII	649598	650617	-	1020	6198
YGR087C	chrVII	651290	652981	-	1692	32
YGR089W	chrVII	656960	659770	+	2811	660
YGR090W	chrVII	662358	666071	+	3714	1268
YGR091W	chrVII	666341	667825	+	1485	230
YGR092W	chrVII	668189	669907	+	1719	548
YGR093W	chrVII	670388	671911	+	1524	389
YGR094W	chrVII	672186	675500	+	3315	6689
YGR095C	chrVII	675671	676342	-	672	746
YGR096W	chrVII	676621	677565	+	945	177
YGR097W	chrVII	678695	682135	+	3441	1689
YGR098C	chrVII	682566	687458	-	4893	298
YGR099W	chrVII	687899	689965	+	2067	267
YGR100W	chrVII	690245	693097	+	2853	780
YGR101W	chrVII	693363	694403	+	1041	365
YGR102C	chrVII	694584	695135	-	552	277
YGR103W	chrVII	695417	697234	+	1818	3342
YGR104C	chrVII	697445	698368	-	924	294
YGR105W	chrVII	698599	698832	+	234	681
YGR106C	chrVII	698989	699786	-	798	2267
YGR107W	chrVII	702667	703116	+	450	7
YGR108W	chrVII	703636	705051	+	1416	570
YGR109C	chrVII	705359	706501	-	1143	17
YGR109W-B	chrVII	707610	708459	+	850	63
YGR109W-B	chrVII	708461	712254	+	3794	127
YGR109W-A	chrVII	707610	708482	+	873	64
YGR110W	chrVII	713709	715046	+	1338	75
YGR111W	chrVII	715828	717030	+	1203	301
YGR112W	chrVII	717358	718527	+	1170	309
YGR113W	chrVII	718893	719924	+	1032	382
YGR114C	chrVII	720265	720654	-	390	79
YGR115C	chrVII	720372	721151	-	780	201
YGR116W	chrVII	720409	724764	+	4356	1791
YGR117C	chrVII	725049	726479	-	1431	501
YGR118W	chrVII	726974	727038	+	65	1514
YGR118W	chrVII	727358	727730	+	373	8091
YGR119C	chrVII	728046	729671	-	1626	1104
YGR120C	chrVII	730033	730821	-	789	194
YGR121C	chrVII	731449	732927	-	1479	444
YGR121W-A	chrVII	733412	733627	+	216	8
YGR122W	chrVII	733935	735143	+	1209	363
YGR122C-A	chrVII	735630	735758	-	129	14
YGR123C	chrVII	736662	738203	-	1542	665
YGR124W	chrVII	739944	741662	+	1719	6099
YGR125W	chrVII	742325	745435	+	3111	719
YGR126W	chrVII	745835	746527	+	693	39
YGR127W	chrVII	746798	747736	+	939	323
YGR128C	chrVII	747950	750091	-	2142	584
YGR129W	chrVII	750400	751047	+	648	156
YGR130C	chrVII	751394	753844	-	2451	2659
YGR131W	chrVII	754726	755250	+	525	205
YGR132C	chrVII	755589	756452	-	864	1643
YGR133W	chrVII	756896	757447	+	552	166
YGR134W	chrVII	757770	761138	+	3369	557
YGR135W	chrVII	761392	762168	+	777	2641
YGR136W	chrVII	762428	763153	+	726	1416
YGR137W	chrVII	762888	763262	+	375	983
YGR138C	chrVII	763762	765606	-	1845	390
YGR139W	chrVII	765726	766064	+	339	17
YGR140W	chrVII	767429	770299	+	2871	229
YGR141W	chrVII	770569	771972	+	1404	488
YGR142W	chrVII	772454	773686	+	1233	248
YGR143W	chrVII	775193	777508	+	2316	1159
YGR144W	chrVII	780399	781379	+	981	62
YGR145W	chrVII	781767	783890	+	2124	1046
YGR146C	chrVII	784223	784858	-	636	879
YGR146C-A	chrVII	785276	785437	-	162	6
YGR148C	chrVII	787312	787779	-	468	5301
YGR149W	chrVII	789031	790329	+	1299	356
YGR150C	chrVII	790459	793053	-	2595	476
YGR151C	chrVII	794655	794990	-	336	259
YGR152C	chrVII	794674	795492	-	819	531
YGR153W	chrVII	796092	796745	+	654	86
YGR154C	chrVII	796798	797868	-	1071	165
YGR155W	chrVII	798543	800066	+	1524	6099
YGR156W	chrVII	800546	801823	+	1278	318
YGR157W	chrVII	802440	805049	+	2610	1204
YGR158C	chrVII	805269	806021	-	753	646
YGR159C	chrVII	806412	807656	-	1245	9256
YGR160W	chrVII	807073	807684	+	612	2234
YGR161C	chrVII	808629	809420	-	792	2006
YGR161W-C	chrVII	810227	810505	+	279	251
YGR161W-B	chrVII	811738	813030	+	1293	0
YGR161W-B	chrVII	813032	817051	+	4020	1
YGR161W-A	chrVII	811738	813054	+	1317	0
YGR161C-D	chrVII	817747	821709	-	3963	5
YGR161C-D	chrVII	821711	823015	-	1305	0
YGR161C-C	chrVII	821693	823015	-	1323	0
YGR162W	chrVII	824059	826917	+	2859	3229
YGR163W	chrVII	827552	828577	+	1026	506
YGR164W	chrVII	828625	828960	+	336	17
YGR165W	chrVII	829116	830153	+	1038	419
YGR166W	chrVII	830515	832197	+	1683	553
YGR167W	chrVII	832456	833157	+	702	1853
YGR168C	chrVII	833352	834482	-	1131	266
YGR169C	chrVII	834689	835903	-	1215	303
YGR169C-A	chrVII	836387	836665	-	279	605
YGR170W	chrVII	837142	840558	+	3417	671
YGR171C	chrVII	840824	842551	-	1728	220
YGR172C	chrVII	842845	843591	-	747	457
YGR173W	chrVII	843854	844960	+	1107	575
YGR174C	chrVII	845893	846405	-	513	317
YGR174W-A	chrVII	846655	846741	+	87	8
YGR175C	chrVII	846933	848423	-	1491	3534
YGR176W	chrVII	848720	849067	+	348	294
YGR177C	chrVII	848829	850436	-	1608	564
YGR178C	chrVII	851047	853215	-	2169	2129
YGR179C	chrVII	853675	854895	-	1221	242
YGR180C	chrVII	855264	856301	-	1038	4921
YGR181W	chrVII	858287	858604	+	318	615
YGR182C	chrVII	858551	858904	-	354	415
YGR183C	chrVII	859063	859260	-	198	314
YGR183C	chrVII	859474	859476	-	3	30
YGR184C	chrVII	859901	865753	-	5853	1186
YGR185C	chrVII	866336	867520	-	1185	2810
YGR186W	chrVII	867774	869981	+	2208	1688
YGR187C	chrVII	870232	871416	-	1185	513
YGR188C	chrVII	872044	875109	-	3066	86
YGR189C	chrVII	876669	878192	-	1524	3526
YGR190C	chrVII	880296	880661	-	366	173
YGR191W	chrVII	880420	882231	+	1812	1411
YGR192C	chrVII	882812	883810	-	999	187436
YGR193C	chrVII	884509	885741	-	1233	1064
YGR194C	chrVII	886073	887875	-	1803	367
YGR195W	chrVII	888882	889622	+	741	613
YGR196C	chrVII	889733	892186	-	2454	555
YGR197C	chrVII	892497	894140	-	1644	290
YGR198W	chrVII	894693	897146	+	2454	838
YGR199W	chrVII	897502	899781	+	2280	487
YGR200C	chrVII	899904	902270	-	2367	941
YGR201C	chrVII	902520	903197	-	678	212
YGR202C	chrVII	903474	904748	-	1275	985
YGR203W	chrVII	905237	905683	+	447	273
YGR204W	chrVII	905934	908774	+	2841	4334
YGR204C-A	chrVII	909061	909174	-	114	35
YGR205W	chrVII	909213	910085	+	873	418
YGR206W	chrVII	910432	910737	+	306	124
YGR207C	chrVII	910843	911628	-	786	556
YGR208W	chrVII	911883	912812	+	930	897
YGR209C	chrVII	912913	913227	-	315	3274
YGR210C	chrVII	913503	914738	-	1236	1466
YGR211W	chrVII	915241	916701	+	1461	1141
YGR213C	chrVII	918512	919465	-	954	124
YGR214W	chrVII	920575	920664	+	90	1562
YGR214W	chrVII	921120	921788	+	669	10930
YGR215W	chrVII	922175	922507	+	333	238
YGR216C	chrVII	922633	924462	-	1830	400
YGR217W	chrVII	924696	930815	+	6120	370
YGR218W	chrVII	932541	935795	+	3255	1717
YGR219W	chrVII	936035	936376	+	342	268
YGR220C	chrVII	936074	936883	-	810	538
YGR221C	chrVII	937124	938992	-	1869	258
YGR222W	chrVII	939923	940804	+	882	301
YGR223C	chrVII	940869	942215	-	1347	631
YGR224W	chrVII	942806	944647	+	1842	316
YGR225W	chrVII	945145	946327	+	1183	17
YGR225W	chrVII	946421	947019	+	599	28
YGR226C	chrVII	946792	947001	-	210	11
YGR227W	chrVII	947420	948997	+	1578	385
YGR228W	chrVII	949365	949709	+	345	536
YGR229C	chrVII	949382	950899	-	1518	1752
YGR230W	chrVII	951894	952307	+	414	109
YGR231C	chrVII	952548	953480	-	933	1589
YGR232W	chrVII	953960	954646	+	687	492
YGR233C	chrVII	954674	958210	-	3537	782
YGR234W	chrVII	959904	961103	+	1200	5581
YGR235C	chrVII	961360	962061	-	702	588
YGR236C	chrVII	962530	962817	-	288	14
YGR237C	chrVII	963298	965655	-	2358	844
YGR238C	chrVII	966039	968687	-	2649	281
YGR239C	chrVII	969187	970053	-	867	131
YGR240C	chrVII	970771	973734	-	2964	9855
YGR240C-A	chrVII	974577	974777	-	201	44
YGR241C	chrVII	974875	976581	-	1707	1269
YGR242W	chrVII	976415	976723	+	309	88
YGR243W	chrVII	977336	977776	+	441	721
YGR244C	chrVII	978036	979319	-	1284	1352
YGR245C	chrVII	979765	982068	-	2304	2050
YGR246C	chrVII	982482	984272	-	1791	542
YGR247W	chrVII	984966	985685	+	720	417
YGR248W	chrVII	985972	986739	+	768	446
YGR249W	chrVII	988049	989419	+	1371	600
YGR250C	chrVII	991176	993521	-	2346	1371
YGR251W	chrVII	995639	996229	+	591	235
YGR252W	chrVII	996869	998188	+	1320	516
YGR253C	chrVII	998358	999140	-	783	2392
YGR254W	chrVII	1000927	1002240	+	1314	21453
YGR255C	chrVII	1002523	1003962	-	1440	724
YGR256W	chrVII	1004624	1006102	+	1479	52
YGR257C	chrVII	1006205	1007305	-	1101	868
YGR258C	chrVII	1007671	1010766	-	3096	530
YGR259C	chrVII	1012481	1012921	-	441	632
YGR260W	chrVII	1012485	1014089	+	1605	2984
YGR261C	chrVII	1014321	1016750	-	2430	774
YGR262C	chrVII	1016974	1017759	-	786	716
YGR263C	chrVII	1017967	1019241	-	1275	236
YGR264C	chrVII	1019598	1021853	-	2256	3114
YGR265W	chrVII	1021648	1022058	+	411	152
YGR266W	chrVII	1022656	1024761	+	2106	640
YGR267C	chrVII	1025004	1025735	-	732	1488
YGR268C	chrVII	1026057	1026653	-	597	453
YGR269W	chrVII	1026636	1026962	+	327	52
YGR270W	chrVII	1027370	1031509	+	4140	1157
YGR270C-A	chrVII	1027382	1027600	-	219	39
YGR271W	chrVII	1031791	1037694	+	5904	634
YGR271C-A	chrVII	1037800	1038501	-	702	313
YGR273C	chrVII	1038715	1039239	-	525	3
YGR274C	chrVII	1039895	1043095	-	3201	675
YGR275W	chrVII	1043276	1043749	+	474	497
YGR276C	chrVII	1043819	1045480	-	1662	673
YGR277C	chrVII	1045644	1046561	-	918	475
YGR278W	chrVII	1046731	1048464	+	1734	230
YGR279C	chrVII	1048798	1049958	-	1161	4087
YGR280C	chrVII	1050910	1051725	-	816	1158
YGR281W	chrVII	1052824	1057257	+	4434	1401
YGR282C	chrVII	1057783	1058724	-	942	8499
YGR283C	chrVII	1059015	1060040	-	1026	425
