# Program:featureCounts v1.6.2; Command:"featureCounts" "-t" "exon" "-O" "-f" "-a" "./databases/sacCer3.gtf" "-o" "/athena/elementolab/scratch/toy2005/angsd/hw6/counts_overlap/SNF2_1_Aligned_counts.txt" "./databases/alignment/SNF2_1_Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	./databases/alignment/SNF2_1_Aligned.sortedByCoord.out.bam
YCL038C	chrIII	54941	56527	-	1587	914
YCL037C	chrIII	57374	58678	-	1305	9
YCL036W	chrIII	59026	60726	+	1701	55
YCL035C	chrIII	60841	61173	-	333	1795
YCL034W	chrIII	61658	62722	+	1065	2584
YCL033C	chrIII	62776	63282	-	507	932
YCL032W	chrIII	63441	64481	+	1041	1070
YCL031C	chrIII	64675	65568	-	894	1019
YCL030C	chrIII	65934	68333	-	2400	1692
YCL029C	chrIII	68599	69921	-	1323	641
YCL028W	chrIII	70150	71367	+	1218	2115
YCL027W	chrIII	71803	73341	+	1539	270
YCL026C-B	chrIII	73405	73986	-	582	398
YCL026C-A	chrIII	74704	75285	-	582	48
YCL025C	chrIII	76018	77919	-	1902	1021
YCL023C	chrIII	78949	79296	-	348	21
YCL024W	chrIII	79162	82275	+	3114	412
YCL022C	chrIII	81570	82085	-	516	137
YCL021W-A	chrIII	83620	83997	+	378	47
YCL019W	chrIII	85102	86391	+	1290	0
YCL019W	chrIII	86393	90415	+	4023	0
YCL020W	chrIII	85102	86418	+	1317	0
YCL018W	chrIII	91324	92418	+	1095	0
YCL017C	chrIII	92777	94270	-	1494	1498
YCL016C	chrIII	94621	95763	-	1143	504
YCL014W	chrIII	96281	101191	+	4911	458
YCL012C	chrIII	101317	101633	-	317	219
YCL012C	chrIII	101701	101788	-	88	53
YCL011C	chrIII	102075	103358	-	1284	4045
YCL010C	chrIII	103571	104350	-	780	732
YCL009C	chrIII	104619	105548	-	930	5813
YCL008C	chrIII	105696	106853	-	1158	1272
YCL007C	chrIII	106974	107366	-	393	1472
YCL005W-A	chrIII	107023	107033	+	11	163
YCL005W-A	chrIII	107111	107191	+	81	704
YCL005W-A	chrIII	107288	107417	+	130	1379
YCL005W	chrIII	108021	108791	+	771	792
YCL004W	chrIII	109105	110670	+	1566	332
YCL002C	chrIII	110808	111557	-	750	479
YCL002C	chrIII	111634	111675	-	42	15
YCL001W	chrIII	111916	112482	+	567	1335
YCL001W-A	chrIII	113080	113541	+	462	21
YCL001W-B	chrIII	113770	114024	+	255	47
YCR001W	chrIII	115685	115999	+	315	45
YCR002C	chrIII	117380	118348	-	969	1930
YCR003W	chrIII	118620	119171	+	552	452
YCR004C	chrIII	119575	120318	-	744	4312
YCR005C	chrIII	120946	122328	-	1383	4124
YCR006C	chrIII	122530	123003	-	474	106
YCR007C	chrIII	126011	126730	-	720	269
YCR008W	chrIII	128470	130281	+	1812	1592
YCR010C	chrIII	132273	133124	-	852	312
YCR011C	chrIII	133724	136873	-	3150	2160
YCR012W	chrIII	137746	138996	+	1251	135373
YCR013C	chrIII	138402	139049	-	648	86936
YCR014C	chrIII	139185	140933	-	1749	314
YCR015C	chrIII	141217	142170	-	954	185
YCR016W	chrIII	143634	144506	+	873	472
YCR017C	chrIII	144773	147634	-	2862	3844
YCR018C	chrIII	148238	148903	-	666	166
YCR018C-A	chrIII	151608	151862	-	255	23
YCR019W	chrIII	152837	153928	+	1092	378
YCR020C	chrIII	154012	154659	-	648	53
YCR020C-A	chrIII	154830	155096	-	267	284
YCR020W-B	chrIII	155320	155556	+	237	105
YCR021C	chrIII	156109	157107	-	999	287
YCR022C	chrIII	157421	157765	-	345	37
YCR023C	chrIII	158538	160373	-	1836	769
YCR024C	chrIII	160744	162222	-	1479	577
YCR024C-B	chrIII	162599	162865	-	267	3240
YCR024C-A	chrIII	162945	163067	-	123	1351
YCR025C	chrIII	163446	163856	-	411	225
YCR026C	chrIII	164111	166339	-	2229	1213
YCR027C	chrIII	167370	167999	-	630	414
YCR028C	chrIII	170886	172424	-	1539	641
YCR028C-A	chrIII	172950	173115	-	166	852
YCR028C-A	chrIII	173199	173440	-	242	1108
YCR030C	chrIII	173826	176438	-	2613	1649
YCR031C	chrIII	177500	177906	-	407	15931
YCR031C	chrIII	178214	178220	-	7	1405
YCR032W	chrIII	179520	186023	+	6504	632
YCR033W	chrIII	186489	190169	+	3681	1541
YCR034W	chrIII	190592	191635	+	1044	1583
YCR035C	chrIII	191834	193018	-	1185	826
YCR036W	chrIII	193297	194298	+	1002	1240
YCR037C	chrIII	194414	197185	-	2772	1105
YCR038C	chrIII	197621	199549	-	1929	295
YCR038W-A	chrIII	199293	199418	+	126	3
YCR039C	chrIII	199546	200178	-	633	0
YCR040W	chrIII	200442	200969	+	528	0
YCR041W	chrIII	200911	201243	+	333	102
YCR042C	chrIII	201174	205397	-	4224	1354
YCR043C	chrIII	206261	206644	-	384	519
YCR044C	chrIII	206877	207950	-	1074	1203
YCR045C	chrIII	208135	209610	-	1476	486
YCR045W-A	chrIII	208751	209101	+	351	130
YCR046C	chrIII	209914	210423	-	510	989
YCR047C	chrIII	210718	211545	-	828	602
YCR047W-A	chrIII	211301	211507	+	207	115
YCR049C	chrIII	211871	212317	-	447	221
YCR048W	chrIII	211929	213761	+	1833	2035
YCR050C	chrIII	213464	213772	-	309	623
YCR051W	chrIII	214071	214739	+	669	2365
YCR052W	chrIII	214994	216445	+	1452	1528
YCR053W	chrIII	216697	218241	+	1545	4333
YCR054C	chrIII	218376	220067	-	1692	139
YCR057C	chrIII	220457	223228	-	2772	460
YCR059C	chrIII	223454	224230	-	777	1331
YCR060W	chrIII	224399	224734	+	336	509
YCR061W	chrIII	225563	227458	+	1896	867
YCR064C	chrIII	228095	228505	-	411	28
YCR063W	chrIII	228318	228791	+	474	62
YCR065W	chrIII	229310	231004	+	1695	491
YCR066W	chrIII	231500	232963	+	1464	303
YCR067C	chrIII	233125	236322	-	3198	1579
YCR068W	chrIII	237214	238776	+	1563	540
YCR069W	chrIII	239055	240011	+	957	2655
YCR071C	chrIII	240103	240543	-	441	411
YCR072C	chrIII	240805	242352	-	1548	86
YCR073C	chrIII	242588	246583	-	3996	1243
YCR073W-A	chrIII	246963	247910	+	948	1481
YCR075C	chrIII	248033	248815	-	783	650
YCR075W-A	chrIII	248975	249202	+	228	479
YCR076C	chrIII	249293	250045	-	753	723
YCR077C	chrIII	250238	252628	-	2391	2542
YCR079W	chrIII	252845	254173	+	1329	1497
YCR081W	chrIII	254371	258654	+	4284	305
YCR081C-A	chrIII	258415	258651	-	237	91
YCR082W	chrIII	258883	259269	+	387	1065
YCR083W	chrIII	259578	259961	+	384	450
YCR085W	chrIII	262916	263269	+	354	25
YCR086W	chrIII	263392	263964	+	573	226
YCR087W	chrIII	263976	264491	+	516	798
YCR087C-A	chrIII	264006	264467	-	462	779
YCR088W	chrIII	265068	266846	+	1779	3392
YCR089W	chrIII	267434	272263	+	4830	877
YCR090C	chrIII	272315	272863	-	549	633
YCR091W	chrIII	274404	276566	+	2163	968
YCR092C	chrIII	276764	279820	-	3057	486
YCR093W	chrIII	280117	286443	+	6327	1578
YCR094W	chrIII	286762	287937	+	1176	626
YCR095C	chrIII	288170	289258	-	1089	383
YCR095W-A	chrIII	289639	289797	+	159	19
YCR096C	chrIII	293179	293538	-	360	0
YCR097W	chrIII	293835	293939	+	105	109
YCR097W	chrIII	293994	294239	+	246	357
YCR097W	chrIII	294292	294321	+	30	42
YCR097W-A	chrIII	294439	294705	+	267	0
YCR098C	chrIII	297049	298605	-	1557	127
YCR099C	chrIII	300832	301299	-	468	170
YCR100C	chrIII	301271	302221	-	951	154
YCR101C	chrIII	302482	303030	-	549	40
YCR102C	chrIII	304361	305467	-	1107	173
YCR102W-A	chrIII	306735	306932	+	198	8
YCR104W	chrIII	307801	308175	+	375	39
YCR105W	chrIII	309070	310155	+	1086	196
YCR106W	chrIII	310958	313456	+	2499	158
YCR107W	chrIII	313890	314981	+	1092	337
YCR108C	chrIII	315997	316188	-	192	0
YGL196W	chrVII	129883	131169	+	1287	851
YGL131C	chrVII	261648	265859	-	4212	410
YGL059W	chrVII	392223	393698	+	1476	488
YGR017W	chrVII	523787	524680	+	894	1695
YGR088W	chrVII	654634	656322	+	1689	602
YGR147C	chrVII	786054	786920	-	867	1066
YGR212W	chrVII	917040	918446	+	1407	214
YGL263W	chrVII	2790	3932	+	1143	124
YGL262W	chrVII	5312	5839	+	528	15
YGL261C	chrVII	6290	6652	-	363	4
YGL260W	chrVII	6860	7090	+	231	2
YGL259W	chrVII	8470	8967	+	498	53
YGL258W-A	chrVII	9162	9395	+	234	55
YGL258W	chrVII	11110	11730	+	621	46
YGL257C	chrVII	12481	14157	-	1677	745
YGL256W	chrVII	15159	16307	+	1149	748
YGL255W	chrVII	20978	22108	+	1131	734
YGL254W	chrVII	22304	23203	+	900	352
YGL253W	chrVII	23935	25395	+	1461	32552
YGL252C	chrVII	25718	27484	-	1767	2886
YGL251C	chrVII	27921	31426	-	3506	292
YGL251C	chrVII	31579	31636	-	58	0
YGL250W	chrVII	31910	32635	+	726	529
YGL249W	chrVII	33098	35212	+	2115	138
YGL248W	chrVII	35653	36762	+	1110	1177
YGL247W	chrVII	36933	37526	+	594	316
YGL246C	chrVII	37617	38780	-	1164	588
YGL245W	chrVII	39023	41149	+	2127	8886
YGL244W	chrVII	41498	43174	+	1677	1998
YGL243W	chrVII	43307	44509	+	1203	334
YGL242C	chrVII	44652	45197	-	546	591
YGL241W	chrVII	45445	48459	+	3015	479
YGL240W	chrVII	48613	49365	+	753	62
YGL239C	chrVII	49431	49745	-	315	60
YGL238W	chrVII	49552	52434	+	2883	1421
YGL237C	chrVII	52731	53528	-	798	777
YGL236C	chrVII	53787	55796	-	2010	380
YGL235W	chrVII	55279	55815	+	537	56
YGL234W	chrVII	56482	58890	+	2409	2927
YGL233W	chrVII	59122	61854	+	2733	987
YGL232W	chrVII	62075	62131	+	57	44
YGL232W	chrVII	62190	63002	+	813	628
YGL231C	chrVII	63048	63620	-	573	1590
YGL230C	chrVII	63772	64215	-	444	52
YGL229C	chrVII	64503	66959	-	2457	408
YGL228W	chrVII	67598	69331	+	1734	2671
YGL227W	chrVII	69671	72547	+	2877	1657
YGL226C-A	chrVII	72749	72988	-	240	914
YGL226C-A	chrVII	73138	73158	-	21	144
YGL226W	chrVII	73340	73711	+	372	424
YGL225W	chrVII	76894	77907	+	1014	2518
YGL224C	chrVII	78015	78857	-	843	662
YGL223C	chrVII	79112	80365	-	1254	625
YGL222C	chrVII	80659	81186	-	528	227
YGL221C	chrVII	81426	82292	-	867	1378
YGL220W	chrVII	82374	82736	+	363	984
YGL219C	chrVII	82878	84257	-	1380	1434
YGL218W	chrVII	83650	84300	+	651	444
YGL217C	chrVII	84839	85180	-	342	43
YGL216W	chrVII	84885	87302	+	2418	685
YGL215W	chrVII	87981	89339	+	1359	1638
YGL214W	chrVII	90010	90495	+	486	612
YGL213C	chrVII	90054	91247	-	1194	1128
YGL212W	chrVII	91432	92382	+	951	247
YGL211W	chrVII	92512	93591	+	1080	767
YGL210W	chrVII	93792	94460	+	669	771
YGL209W	chrVII	95858	97006	+	1149	2714
YGL208W	chrVII	97338	98585	+	1248	840
YGL207W	chrVII	98969	102076	+	3108	2813
YGL206C	chrVII	102543	107504	-	4962	2693
YGL205W	chrVII	108158	110404	+	2247	233
YGL204C	chrVII	111700	112005	-	306	51
YGL203C	chrVII	112475	114664	-	2190	1650
YGL202W	chrVII	116059	117561	+	1503	4572
YGL201C	chrVII	117854	120907	-	3054	1091
YGL200C	chrVII	122694	123305	-	612	4617
YGL199C	chrVII	123572	124042	-	471	1739
YGL198W	chrVII	123591	124298	+	708	2649
YGL197W	chrVII	124698	129161	+	4464	1408
YGL195W	chrVII	131525	139543	+	8019	3728
YGL194C-A	chrVII	139719	139961	-	243	84
YGL194C	chrVII	140368	141726	-	1359	214
YGL193C	chrVII	141916	142227	-	312	441
YGL192W	chrVII	142246	144048	+	1803	1238
YGL191W	chrVII	144808	145197	+	390	1353
YGL190C	chrVII	145809	147389	-	1581	1944
YGL189C	chrVII	148229	148588	-	360	16602
YGL188C-A	chrVII	148824	148964	-	141	22
YGL188C	chrVII	149343	149516	-	174	70
YGL187C	chrVII	149704	150171	-	468	892
YGL186C	chrVII	151037	152776	-	1740	1160
YGL185C	chrVII	153167	154306	-	1140	509
YGL184C	chrVII	154615	156012	-	1398	209
YGL183C	chrVII	156543	157199	-	657	32
YGL183C	chrVII	157283	157285	-	3	1
YGL182C	chrVII	157273	157596	-	324	7
YGL181W	chrVII	157906	159096	+	1191	2520
YGL180W	chrVII	160065	162758	+	2694	622
YGL179C	chrVII	163409	165091	-	1683	494
YGL178W	chrVII	167352	167354	+	3	7
YGL178W	chrVII	167995	170571	+	2577	868
YGL177W	chrVII	167559	167906	+	348	19
YGL176C	chrVII	171415	173079	-	1665	519
YGL175C	chrVII	173285	174322	-	1038	71
YGL174W	chrVII	174545	175345	+	801	329
YGL173C	chrVII	175527	180113	-	4587	3509
YGL172W	chrVII	180700	182118	+	1419	1562
YGL171W	chrVII	182390	184084	+	1695	170
YGL170C	chrVII	184153	185394	-	1242	11
YGL169W	chrVII	186059	187339	+	1281	401
YGL168W	chrVII	187464	187796	+	333	1299
YGL167C	chrVII	187616	190468	-	2853	3748
YGL166W	chrVII	191129	191806	+	678	823
YGL165C	chrVII	191398	191976	-	579	664
YGL164C	chrVII	191978	193300	-	1323	972
YGL163C	chrVII	193707	196403	-	2697	1043
YGL162W	chrVII	198138	199037	+	900	375
YGL161C	chrVII	199210	200142	-	933	2396
YGL160W	chrVII	200561	202273	+	1713	912
YGL159W	chrVII	202721	203833	+	1113	401
YGL158W	chrVII	207033	208571	+	1539	728
YGL157W	chrVII	209006	210049	+	1044	1653
YGL156W	chrVII	210416	213667	+	3252	888
YGL155W	chrVII	214081	215211	+	1131	494
YGL154C	chrVII	215278	216096	-	819	486
YGL153W	chrVII	216273	217298	+	1026	657
YGL152C	chrVII	216692	217369	-	678	449
YGL151W	chrVII	217524	220922	+	3399	1061
YGL150C	chrVII	221104	225573	-	4470	1690
YGL149W	chrVII	225572	225877	+	306	15
YGL148W	chrVII	226399	227529	+	1131	5482
YGL147C	chrVII	227754	228329	-	576	11445
YGL146C	chrVII	228751	229686	-	936	264
YGL145W	chrVII	230243	232348	+	2106	424
YGL144C	chrVII	232450	234507	-	2058	352
YGL143C	chrVII	234717	235958	-	1242	456
YGL142C	chrVII	236269	238119	-	1851	636
YGL141W	chrVII	238353	241085	+	2733	785
YGL140C	chrVII	241353	245012	-	3660	1226
YGL139W	chrVII	245716	248124	+	2409	1014
YGL138C	chrVII	248494	249531	-	1038	5
YGL137W	chrVII	249869	249886	+	18	11
YGL137W	chrVII	250087	252738	+	2652	3678
YGL136C	chrVII	252897	253859	-	963	367
YGL135W	chrVII	254641	255294	+	654	4938
YGL134W	chrVII	255663	256964	+	1302	511
YGL133W	chrVII	257707	261501	+	3795	854
YGL132W	chrVII	261580	261915	+	336	103
YGL130W	chrVII	266145	267524	+	1380	914
YGL129C	chrVII	267723	269075	-	1353	689
YGL128C	chrVII	269293	270144	-	852	337
YGL127C	chrVII	270392	270775	-	384	624
YGL126W	chrVII	270997	272139	+	1143	2623
YGL125W	chrVII	272520	274322	+	1803	1146
YGL124C	chrVII	274780	276714	-	1935	633
YGL123W	chrVII	277617	278381	+	765	27691
YGL123C-A	chrVII	277634	277864	-	231	7542
YGL122C	chrVII	278946	280523	-	1578	3112
YGL121C	chrVII	280777	281157	-	381	87
YGL120C	chrVII	281634	283937	-	2304	901
YGL119W	chrVII	284442	285947	+	1506	488
YGL118C	chrVII	288014	288451	-	438	18
YGL117W	chrVII	288512	289309	+	798	768
YGL116W	chrVII	289809	291641	+	1833	703
YGL115W	chrVII	292033	293001	+	969	1203
YGL114W	chrVII	293460	295637	+	2178	1099
YGL113W	chrVII	295932	297938	+	2007	370
YGL112C	chrVII	298178	299728	-	1551	881
YGL111W	chrVII	299978	301369	+	1392	575
YGL110C	chrVII	301537	303411	-	1875	800
YGL109W	chrVII	303513	303836	+	324	159
YGL108C	chrVII	303649	304071	-	423	245
YGL107C	chrVII	304333	306273	-	1941	665
YGL106W	chrVII	306560	307009	+	450	2752
YGL105W	chrVII	307437	308567	+	1131	6063
YGL104C	chrVII	308713	310173	-	1461	590
YGL103W	chrVII	310967	311015	+	49	2300
YGL103W	chrVII	311527	311927	+	401	20574
YGL102C	chrVII	311505	311933	-	429	20686
YGL101W	chrVII	312193	312840	+	648	388
YGL100W	chrVII	313234	314283	+	1050	1183
YGL099W	chrVII	314631	316553	+	1923	793
YGL098W	chrVII	317342	318079	+	738	590
YGL097W	chrVII	321782	323230	+	1449	1641
YGL096W	chrVII	325331	326161	+	831	199
YGL095C	chrVII	328874	330607	-	1734	1095
YGL094C	chrVII	331118	334465	-	3348	913
YGL093W	chrVII	334886	337639	+	2754	863
YGL092W	chrVII	337906	341859	+	3954	1305
YGL091C	chrVII	342056	343042	-	987	528
YGL090W	chrVII	343319	344584	+	1266	340
YGL089C	chrVII	344791	345153	-	363	150
YGL088W	chrVII	345836	346201	+	366	94
YGL087C	chrVII	346406	346808	-	403	694
YGL087C	chrVII	346894	346904	-	11	57
YGL086W	chrVII	347119	349368	+	2250	822
YGL085W	chrVII	349616	350440	+	825	361
YGL084C	chrVII	350616	352298	-	1683	1204
YGL083W	chrVII	353058	355472	+	2415	639
YGL082W	chrVII	355827	356972	+	1146	1396
YGL081W	chrVII	357377	358339	+	963	118
YGL080W	chrVII	358636	359028	+	393	1263
YGL079W	chrVII	359444	360100	+	657	297
YGL078C	chrVII	360288	361859	-	1572	1080
YGL077C	chrVII	362225	363916	-	1692	2282
YGL076C	chrVII	364335	364964	-	630	6877
YGL076C	chrVII	365433	365526	-	94	2609
YGL076C	chrVII	365986	365996	-	11	652
YGL075C	chrVII	366925	368088	-	1164	268
YGL074C	chrVII	368596	368922	-	327	112
YGL073W	chrVII	368753	371254	+	2502	2141
YGL072C	chrVII	371003	371362	-	360	511
YGL071W	chrVII	372012	374084	+	2073	834
YGL070C	chrVII	374459	374827	-	369	471
YGL069C	chrVII	375050	375514	-	465	909
YGL068W	chrVII	375087	375671	+	585	1163
YGL067W	chrVII	376101	377255	+	1155	616
YGL066W	chrVII	377609	379582	+	1974	911
YGL065C	chrVII	379760	381271	-	1512	575
YGL064C	chrVII	381523	383208	-	1686	246
YGL063W	chrVII	383654	384766	+	1113	437
YGL063C-A	chrVII	384502	384651	-	150	64
YGL062W	chrVII	385196	388732	+	3537	3941
YGL061C	chrVII	388968	389711	-	744	226
YGL060W	chrVII	390065	391990	+	1926	397
YGL058W	chrVII	393986	394504	+	519	737
YGL057C	chrVII	394966	395829	-	864	200
YGL056C	chrVII	396035	397618	-	1584	1212
YGL055W	chrVII	398628	400160	+	1533	11028
YGL054C	chrVII	400871	401287	-	417	1532
YGL053W	chrVII	402589	403302	+	714	375
YGL052W	chrVII	403437	403742	+	306	135
YGL051W	chrVII	403687	404391	+	705	123
YGL050W	chrVII	405776	406597	+	822	446
YGL049C	chrVII	406860	409604	-	2745	2340
YGL048C	chrVII	410069	411286	-	1218	4193
YGL047W	chrVII	411552	412160	+	609	790
YGL045W	chrVII	414102	415730	+	1629	497
YGL044C	chrVII	416146	417036	-	891	663
YGL043W	chrVII	417483	418412	+	930	835
YGL042C	chrVII	418288	418593	-	306	322
YGL041C-B	chrVII	418704	418886	-	183	92
YGL041W-A	chrVII	418825	419289	+	465	462
YGL041C	chrVII	419022	419225	-	204	261
YGL040C	chrVII	419527	420555	-	1029	1928
YGL039W	chrVII	423961	425007	+	1047	992
YGL038C	chrVII	425362	426804	-	1443	1567
YGL037C	chrVII	427297	427947	-	651	11428
YGL036W	chrVII	428601	431330	+	2730	2241
YGL035C	chrVII	431548	433062	-	1515	3665
YGL034C	chrVII	433214	433579	-	366	58
YGL033W	chrVII	435625	435679	+	55	0
YGL033W	chrVII	435750	436351	+	602	10
YGL032C	chrVII	436570	436833	-	264	262
YGL031C	chrVII	437467	437934	-	468	8231
YGL030W	chrVII	439091	439093	+	3	2190
YGL030W	chrVII	439324	439638	+	315	22086
YGL029W	chrVII	440063	440425	+	363	338
YGL028C	chrVII	441281	442909	-	1629	550
YGL027C	chrVII	443642	446143	-	2502	2739
YGL026C	chrVII	446412	448535	-	2124	5248
YGL025C	chrVII	448764	449957	-	1194	831
YGL024W	chrVII	449788	450123	+	336	122
YGL023C	chrVII	450197	452104	-	1908	2675
YGL022W	chrVII	452404	454560	+	2157	5093
YGL021W	chrVII	454785	457067	+	2283	809
YGL020C	chrVII	457163	457870	-	708	1606
YGL019W	chrVII	458156	458992	+	837	1945
YGL018C	chrVII	459110	459664	-	555	331
YGL017W	chrVII	459854	461365	+	1512	720
YGL016W	chrVII	461666	464911	+	3246	392
YGL015C	chrVII	465043	465435	-	393	18
YGL014W	chrVII	466141	468807	+	2667	1947
YGL014C-A	chrVII	466237	466398	-	162	55
YGL013C	chrVII	469092	472298	-	3207	640
YGL012W	chrVII	472855	474276	+	1422	5378
YGL011C	chrVII	474489	475247	-	759	4049
YGL010W	chrVII	475545	476069	+	525	513
YGL009C	chrVII	476313	478652	-	2340	5060
YGL008C	chrVII	479910	482666	-	2757	21067
YGL007C-A	chrVII	482941	483027	-	87	21
YGL007W	chrVII	483260	483637	+	378	36
YGL006W-A	chrVII	485423	485533	+	111	4
YGL006W	chrVII	485921	489442	+	3522	3308
YGL005C	chrVII	489708	490547	-	840	665
YGL004C	chrVII	490703	491956	-	1254	664
YGL003C	chrVII	492474	494174	-	1701	1195
YGL002W	chrVII	494517	495167	+	651	925
YGL001C	chrVII	495453	496502	-	1050	1837
YGR001C	chrVII	497133	497365	-	233	205
YGR001C	chrVII	497459	497937	-	479	411
YGR001C	chrVII	498000	498034	-	35	43
YGR002C	chrVII	498476	499906	-	1431	507
YGR003W	chrVII	500132	502366	+	2235	236
YGR004W	chrVII	502938	504326	+	1389	413
YGR005C	chrVII	504657	505859	-	1203	1807
YGR006W	chrVII	506070	506825	+	756	196
YGR007W	chrVII	506969	507940	+	972	1700
YGR008C	chrVII	508110	508364	-	255	2655
YGR009C	chrVII	509047	511002	-	1956	2176
YGR010W	chrVII	511545	512732	+	1188	811
YGR011W	chrVII	512497	512823	+	327	335
YGR012W	chrVII	513159	514340	+	1182	784
YGR013W	chrVII	514554	516416	+	1863	999
YGR014W	chrVII	516943	520863	+	3921	1710
YGR015C	chrVII	521090	522076	-	987	359
YGR016W	chrVII	522261	522833	+	573	143
YGR018C	chrVII	524365	524694	-	330	980
YGR019W	chrVII	525229	526644	+	1416	2283
YGR020C	chrVII	526973	527329	-	357	3123
YGR021W	chrVII	527632	528504	+	873	927
YGR022C	chrVII	529257	529586	-	330	240
YGR023W	chrVII	529264	530919	+	1656	1473
YGR024C	chrVII	531883	532596	-	714	942
YGR025W	chrVII	532639	532941	+	303	84
YGR026W	chrVII	532985	533821	+	837	2034
YGR027C	chrVII	534132	534458	-	327	16760
YGR027W-B	chrVII	536057	537361	+	1305	0
YGR027W-B	chrVII	537363	541325	+	3963	0
YGR027W-A	chrVII	536057	537379	+	1323	0
YGR028W	chrVII	542203	543291	+	1089	819
YGR029W	chrVII	543553	543638	+	86	98
YGR029W	chrVII	543722	544205	+	484	734
YGR030C	chrVII	545681	546157	-	477	265
YGR031W	chrVII	546441	547469	+	1029	1447
YGR031C-A	chrVII	546809	547300	-	492	712
YGR032W	chrVII	548264	553951	+	5688	1965
YGR033C	chrVII	554248	554967	-	720	1075
YGR034W	chrVII	555812	555830	+	19	1202
YGR034W	chrVII	556308	556672	+	365	10352
YGR035C	chrVII	557072	557422	-	351	88
YGR035W-A	chrVII	557565	557786	+	222	123
YGR036C	chrVII	558149	558868	-	720	441
YGR037C	chrVII	559731	559994	-	264	4276
YGR038W	chrVII	560682	561350	+	669	546
YGR038C-B	chrVII	562199	566161	-	3963	0
YGR038C-B	chrVII	566163	567467	-	1305	51
YGR038C-A	chrVII	566145	567467	-	1323	51
YGR039W	chrVII	574888	575199	+	312	33
YGR040W	chrVII	575398	576504	+	1107	423
YGR041W	chrVII	577487	579130	+	1644	688
YGR042W	chrVII	579476	580291	+	816	726
YGR043C	chrVII	580435	581436	-	1002	394
YGR044C	chrVII	582990	583892	-	903	444
YGR045C	chrVII	583934	584296	-	363	47
YGR046W	chrVII	584895	586052	+	1158	827
YGR047C	chrVII	586392	589469	-	3078	580
YGR048W	chrVII	589826	590911	+	1086	1319
YGR049W	chrVII	591314	591877	+	564	632
YGR050C	chrVII	592086	592442	-	357	348
YGR051C	chrVII	592906	593229	-	324	587
YGR052W	chrVII	593596	594705	+	1110	307
YGR053C	chrVII	594986	595837	-	852	220
YGR054W	chrVII	596693	598621	+	1929	1424
YGR055W	chrVII	599417	601141	+	1725	1674
YGR056W	chrVII	601661	604447	+	2787	993
YGR057C	chrVII	604773	605501	-	729	242
YGR058W	chrVII	606136	607143	+	1008	312
YGR059W	chrVII	607563	609101	+	1539	55
YGR060W	chrVII	610564	611493	+	930	3931
YGR061C	chrVII	611889	615965	-	4077	3454
YGR062C	chrVII	616328	617278	-	951	436
YGR063C	chrVII	617516	617824	-	309	994
YGR064W	chrVII	617621	617989	+	369	696
YGR065C	chrVII	618077	619858	-	1782	637
YGR066C	chrVII	620921	621799	-	879	159
YGR067C	chrVII	622372	624786	-	2415	442
YGR068C	chrVII	625324	627084	-	1761	619
YGR068W-A	chrVII	626294	626389	+	96	40
YGR069W	chrVII	627083	627418	+	336	21
YGR070W	chrVII	627806	631273	+	3468	921
YGR071C	chrVII	631481	634063	-	2583	426
YGR072W	chrVII	634304	635467	+	1164	743
YGR073C	chrVII	635615	635986	-	372	435
YGR074W	chrVII	635712	636152	+	441	646
YGR075C	chrVII	636147	636875	-	729	343
YGR076C	chrVII	637104	637577	-	474	334
YGR077C	chrVII	637744	639513	-	1770	751
YGR078C	chrVII	639772	640371	-	600	550
YGR079W	chrVII	640720	641832	+	1113	45
YGR080W	chrVII	642010	643008	+	999	899
YGR081C	chrVII	643148	643780	-	633	176
YGR082W	chrVII	644044	644595	+	552	1065
YGR083C	chrVII	644860	646815	-	1956	963
YGR084C	chrVII	647123	648142	-	1020	566
YGR085C	chrVII	648383	648907	-	525	2440
YGR086C	chrVII	649598	650617	-	1020	13733
YGR087C	chrVII	651290	652981	-	1692	261
YGR089W	chrVII	656960	659770	+	2811	983
YGR090W	chrVII	662358	666071	+	3714	929
YGR091W	chrVII	666341	667825	+	1485	349
YGR092W	chrVII	668189	669907	+	1719	918
YGR093W	chrVII	670388	671911	+	1524	591
YGR094W	chrVII	672186	675500	+	3315	8136
YGR095C	chrVII	675671	676342	-	672	795
YGR096W	chrVII	676621	677565	+	945	730
YGR097W	chrVII	678695	682135	+	3441	3787
YGR098C	chrVII	682566	687458	-	4893	349
YGR099W	chrVII	687899	689965	+	2067	405
YGR100W	chrVII	690245	693097	+	2853	1556
YGR101W	chrVII	693363	694403	+	1041	690
YGR102C	chrVII	694584	695135	-	552	399
YGR103W	chrVII	695417	697234	+	1818	2288
YGR104C	chrVII	697445	698368	-	924	362
YGR105W	chrVII	698599	698832	+	234	845
YGR106C	chrVII	698989	699786	-	798	3231
YGR107W	chrVII	702667	703116	+	450	50
YGR108W	chrVII	703636	705051	+	1416	376
YGR109C	chrVII	705359	706501	-	1143	55
YGR109W-B	chrVII	707610	708459	+	850	169
YGR109W-B	chrVII	708461	712254	+	3794	256
YGR109W-A	chrVII	707610	708482	+	873	180
YGR110W	chrVII	713709	715046	+	1338	317
YGR111W	chrVII	715828	717030	+	1203	620
YGR112W	chrVII	717358	718527	+	1170	525
YGR113W	chrVII	718893	719924	+	1032	604
