# Program:featureCounts v1.6.2; Command:"featureCounts" "-t" "exon" "-O" "-f" "-a" "./databases/sacCer3.gtf" "-o" "/athena/elementolab/scratch/toy2005/angsd/hw6/counts_overlap/SNF2_3_Aligned_counts.txt" "./databases/alignment/SNF2_3_Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	./databases/alignment/SNF2_3_Aligned.sortedByCoord.out.bam
YCL029C	chrIII	68599	69921	-	1323	554
YCL028W	chrIII	70150	71367	+	1218	1564
YCL027W	chrIII	71803	73341	+	1539	214
YCL026C-B	chrIII	73405	73986	-	582	312
YCL026C-A	chrIII	74704	75285	-	582	32
YCL025C	chrIII	76018	77919	-	1902	724
YCL023C	chrIII	78949	79296	-	348	12
YCL024W	chrIII	79162	82275	+	3114	410
YCL022C	chrIII	81570	82085	-	516	133
YCL021W-A	chrIII	83620	83997	+	378	36
YCL019W	chrIII	85102	86391	+	1290	0
YCL019W	chrIII	86393	90415	+	4023	0
YCL020W	chrIII	85102	86418	+	1317	0
YCL018W	chrIII	91324	92418	+	1095	0
YCL017C	chrIII	92777	94270	-	1494	1353
YCL016C	chrIII	94621	95763	-	1143	322
YCL014W	chrIII	96281	101191	+	4911	390
YCL012C	chrIII	101317	101633	-	317	117
YCL012C	chrIII	101701	101788	-	88	35
YCL011C	chrIII	102075	103358	-	1284	3444
YCL010C	chrIII	103571	104350	-	780	661
YCL009C	chrIII	104619	105548	-	930	6077
YCL008C	chrIII	105696	106853	-	1158	1116
YCL007C	chrIII	106974	107366	-	393	1266
YCL005W-A	chrIII	107023	107033	+	11	117
YCL005W-A	chrIII	107111	107191	+	81	619
YCL005W-A	chrIII	107288	107417	+	130	1309
YCL005W	chrIII	108021	108791	+	771	486
YCL004W	chrIII	109105	110670	+	1566	227
YCL002C	chrIII	110808	111557	-	750	341
YCL002C	chrIII	111634	111675	-	42	4
YCL001W	chrIII	111916	112482	+	567	858
YCL001W-A	chrIII	113080	113541	+	462	17
YCL001W-B	chrIII	113770	114024	+	255	31
YCR001W	chrIII	115685	115999	+	315	39
YCR002C	chrIII	117380	118348	-	969	1267
YCR003W	chrIII	118620	119171	+	552	326
YCR004C	chrIII	119575	120318	-	744	3529
YCR005C	chrIII	120946	122328	-	1383	2224
YCR006C	chrIII	122530	123003	-	474	57
YCR007C	chrIII	126011	126730	-	720	214
YCR008W	chrIII	128470	130281	+	1812	1165
YCR010C	chrIII	132273	133124	-	852	142
YCR011C	chrIII	133724	136873	-	3150	2139
YCR012W	chrIII	137746	138996	+	1251	141980
YCR013C	chrIII	138402	139049	-	648	92991
YCR014C	chrIII	139185	140933	-	1749	255
YCR015C	chrIII	141217	142170	-	954	130
YCR016W	chrIII	143634	144506	+	873	365
YCR017C	chrIII	144773	147634	-	2862	3159
YCR018C	chrIII	148238	148903	-	666	115
YCR018C-A	chrIII	151608	151862	-	255	9
YCR019W	chrIII	152837	153928	+	1092	318
YCR020C	chrIII	154012	154659	-	648	35
YCR020C-A	chrIII	154830	155096	-	267	204
YCR020W-B	chrIII	155320	155556	+	237	89
YCR021C	chrIII	156109	157107	-	999	250
YCR022C	chrIII	157421	157765	-	345	23
YCR023C	chrIII	158538	160373	-	1836	667
YCR024C	chrIII	160744	162222	-	1479	389
YCR024C-B	chrIII	162599	162865	-	267	2448
YCR024C-A	chrIII	162945	163067	-	123	881
YCR025C	chrIII	163446	163856	-	411	166
YCR026C	chrIII	164111	166339	-	2229	1074
YCR027C	chrIII	167370	167999	-	630	274
YCR028C	chrIII	170886	172424	-	1539	481
YCR028C-A	chrIII	172950	173115	-	166	674
YCR028C-A	chrIII	173199	173440	-	242	717
YCR030C	chrIII	173826	176438	-	2613	1369
YCR031C	chrIII	177500	177906	-	407	12850
YCR031C	chrIII	178214	178220	-	7	788
YCR032W	chrIII	179520	186023	+	6504	528
YCR033W	chrIII	186489	190169	+	3681	1286
YCR034W	chrIII	190592	191635	+	1044	973
YCR035C	chrIII	191834	193018	-	1185	662
YCR036W	chrIII	193297	194298	+	1002	919
YCR037C	chrIII	194414	197185	-	2772	815
YCR038C	chrIII	197621	199549	-	1929	231
YCR038W-A	chrIII	199293	199418	+	126	5
YCR039C	chrIII	199546	200178	-	633	0
YCR040W	chrIII	200442	200969	+	528	0
YCR041W	chrIII	200911	201243	+	333	104
YCR042C	chrIII	201174	205397	-	4224	1300
YCR043C	chrIII	206261	206644	-	384	398
YCR044C	chrIII	206877	207950	-	1074	973
YCR045C	chrIII	208135	209610	-	1476	404
YCR045W-A	chrIII	208751	209101	+	351	112
YCR046C	chrIII	209914	210423	-	510	741
YCR047C	chrIII	210718	211545	-	828	461
YCR047W-A	chrIII	211301	211507	+	207	99
YCR049C	chrIII	211871	212317	-	447	258
YCR048W	chrIII	211929	213761	+	1833	1968
YCR050C	chrIII	213464	213772	-	309	532
YCR051W	chrIII	214071	214739	+	669	2053
YCR052W	chrIII	214994	216445	+	1452	1305
YCR053W	chrIII	216697	218241	+	1545	3674
YCR054C	chrIII	218376	220067	-	1692	91
YCR057C	chrIII	220457	223228	-	2772	341
YCR059C	chrIII	223454	224230	-	777	1219
YCR060W	chrIII	224399	224734	+	336	386
YCR061W	chrIII	225563	227458	+	1896	678
YCR064C	chrIII	228095	228505	-	411	31
YCR063W	chrIII	228318	228791	+	474	54
YCR065W	chrIII	229310	231004	+	1695	498
YCR066W	chrIII	231500	232963	+	1464	257
YCR067C	chrIII	233125	236322	-	3198	1161
YCR068W	chrIII	237214	238776	+	1563	420
YCR069W	chrIII	239055	240011	+	957	2147
YCR071C	chrIII	240103	240543	-	441	281
YCR072C	chrIII	240805	242352	-	1548	73
YCR073C	chrIII	242588	246583	-	3996	890
YCR073W-A	chrIII	246963	247910	+	948	1382
YCR075C	chrIII	248033	248815	-	783	425
YCR075W-A	chrIII	248975	249202	+	228	349
YCR076C	chrIII	249293	250045	-	753	622
YCR077C	chrIII	250238	252628	-	2391	1879
YCR079W	chrIII	252845	254173	+	1329	972
YCR081W	chrIII	254371	258654	+	4284	266
YCR081C-A	chrIII	258415	258651	-	237	50
YCR082W	chrIII	258883	259269	+	387	764
YCR083W	chrIII	259578	259961	+	384	328
YCR085W	chrIII	262916	263269	+	354	11
YCR086W	chrIII	263392	263964	+	573	146
YCR087W	chrIII	263976	264491	+	516	656
YCR087C-A	chrIII	264006	264467	-	462	653
YCR088W	chrIII	265068	266846	+	1779	3570
YCR089W	chrIII	267434	272263	+	4830	487
YCR090C	chrIII	272315	272863	-	549	557
YCR091W	chrIII	274404	276566	+	2163	700
YCR092C	chrIII	276764	279820	-	3057	374
YCR093W	chrIII	280117	286443	+	6327	1218
YCR094W	chrIII	286762	287937	+	1176	527
YCR095C	chrIII	288170	289258	-	1089	286
YCR095W-A	chrIII	289639	289797	+	159	22
YCR096C	chrIII	293179	293538	-	360	0
YCR097W	chrIII	293835	293939	+	105	54
YCR097W	chrIII	293994	294239	+	246	218
YCR097W	chrIII	294292	294321	+	30	32
YCR097W-A	chrIII	294439	294705	+	267	0
YCR098C	chrIII	297049	298605	-	1557	91
YCR099C	chrIII	300832	301299	-	468	112
YCR100C	chrIII	301271	302221	-	951	143
YCR101C	chrIII	302482	303030	-	549	34
YCR102C	chrIII	304361	305467	-	1107	124
YCR102W-A	chrIII	306735	306932	+	198	9
YCR104W	chrIII	307801	308175	+	375	29
YCR105W	chrIII	309070	310155	+	1086	113
YCR106W	chrIII	310958	313456	+	2499	172
YCR107W	chrIII	313890	314981	+	1092	250
YCR108C	chrIII	315997	316188	-	192	0
YGL196W	chrVII	129883	131169	+	1287	720
YGL131C	chrVII	261648	265859	-	4212	342
YGL059W	chrVII	392223	393698	+	1476	394
YGR017W	chrVII	523787	524680	+	894	1354
YGR088W	chrVII	654634	656322	+	1689	425
YGR147C	chrVII	786054	786920	-	867	1007
YGR212W	chrVII	917040	918446	+	1407	168
YGL263W	chrVII	2790	3932	+	1143	99
YGL262W	chrVII	5312	5839	+	528	12
YGL261C	chrVII	6290	6652	-	363	9
YGL260W	chrVII	6860	7090	+	231	1
YGL259W	chrVII	8470	8967	+	498	27
YGL258W-A	chrVII	9162	9395	+	234	35
YGL258W	chrVII	11110	11730	+	621	31
YGL257C	chrVII	12481	14157	-	1677	649
YGL256W	chrVII	15159	16307	+	1149	650
YGL255W	chrVII	20978	22108	+	1131	537
YGL254W	chrVII	22304	23203	+	900	234
YGL253W	chrVII	23935	25395	+	1461	26805
YGL252C	chrVII	25718	27484	-	1767	2148
YGL251C	chrVII	27921	31426	-	3506	233
YGL251C	chrVII	31579	31636	-	58	0
YGL250W	chrVII	31910	32635	+	726	333
YGL249W	chrVII	33098	35212	+	2115	72
YGL248W	chrVII	35653	36762	+	1110	771
YGL247W	chrVII	36933	37526	+	594	174
YGL246C	chrVII	37617	38780	-	1164	459
YGL245W	chrVII	39023	41149	+	2127	8880
YGL244W	chrVII	41498	43174	+	1677	1880
YGL243W	chrVII	43307	44509	+	1203	251
YGL242C	chrVII	44652	45197	-	546	548
YGL241W	chrVII	45445	48459	+	3015	442
YGL240W	chrVII	48613	49365	+	753	70
YGL239C	chrVII	49431	49745	-	315	44
YGL238W	chrVII	49552	52434	+	2883	1121
YGL237C	chrVII	52731	53528	-	798	511
YGL236C	chrVII	53787	55796	-	2010	245
YGL235W	chrVII	55279	55815	+	537	39
YGL234W	chrVII	56482	58890	+	2409	3325
YGL233W	chrVII	59122	61854	+	2733	778
YGL232W	chrVII	62075	62131	+	57	16
YGL232W	chrVII	62190	63002	+	813	539
YGL231C	chrVII	63048	63620	-	573	931
YGL230C	chrVII	63772	64215	-	444	18
YGL229C	chrVII	64503	66959	-	2457	306
YGL228W	chrVII	67598	69331	+	1734	2338
YGL227W	chrVII	69671	72547	+	2877	1530
YGL226C-A	chrVII	72749	72988	-	240	584
YGL226C-A	chrVII	73138	73158	-	21	80
YGL226W	chrVII	73340	73711	+	372	318
YGL225W	chrVII	76894	77907	+	1014	2070
YGL224C	chrVII	78015	78857	-	843	443
YGL223C	chrVII	79112	80365	-	1254	383
YGL222C	chrVII	80659	81186	-	528	186
YGL221C	chrVII	81426	82292	-	867	1162
YGL220W	chrVII	82374	82736	+	363	889
YGL219C	chrVII	82878	84257	-	1380	980
YGL218W	chrVII	83650	84300	+	651	267
YGL217C	chrVII	84839	85180	-	342	30
YGL216W	chrVII	84885	87302	+	2418	552
YGL215W	chrVII	87981	89339	+	1359	1118
YGL214W	chrVII	90010	90495	+	486	505
YGL213C	chrVII	90054	91247	-	1194	873
YGL212W	chrVII	91432	92382	+	951	216
YGL211W	chrVII	92512	93591	+	1080	617
YGL210W	chrVII	93792	94460	+	669	612
YGL209W	chrVII	95858	97006	+	1149	1530
YGL208W	chrVII	97338	98585	+	1248	664
YGL207W	chrVII	98969	102076	+	3108	3177
YGL206C	chrVII	102543	107504	-	4962	2257
YGL205W	chrVII	108158	110404	+	2247	112
YGL204C	chrVII	111700	112005	-	306	41
YGL203C	chrVII	112475	114664	-	2190	1615
YGL202W	chrVII	116059	117561	+	1503	4179
YGL201C	chrVII	117854	120907	-	3054	1055
YGL200C	chrVII	122694	123305	-	612	3805
YGL199C	chrVII	123572	124042	-	471	1290
YGL198W	chrVII	123591	124298	+	708	2063
YGL197W	chrVII	124698	129161	+	4464	1515
YGL195W	chrVII	131525	139543	+	8019	3752
YGL194C-A	chrVII	139719	139961	-	243	41
YGL194C	chrVII	140368	141726	-	1359	183
YGL193C	chrVII	141916	142227	-	312	236
YGL192W	chrVII	142246	144048	+	1803	779
YGL191W	chrVII	144808	145197	+	390	1136
YGL190C	chrVII	145809	147389	-	1581	1385
YGL189C	chrVII	148229	148588	-	360	11445
YGL188C-A	chrVII	148824	148964	-	141	16
YGL188C	chrVII	149343	149516	-	174	56
YGL187C	chrVII	149704	150171	-	468	648
YGL186C	chrVII	151037	152776	-	1740	1063
YGL185C	chrVII	153167	154306	-	1140	421
YGL184C	chrVII	154615	156012	-	1398	194
YGL183C	chrVII	156543	157199	-	657	21
YGL183C	chrVII	157283	157285	-	3	1
YGL182C	chrVII	157273	157596	-	324	3
YGL181W	chrVII	157906	159096	+	1191	2132
YGL180W	chrVII	160065	162758	+	2694	559
YGL179C	chrVII	163409	165091	-	1683	346
YGL178W	chrVII	167352	167354	+	3	2
YGL178W	chrVII	167995	170571	+	2577	546
YGL177W	chrVII	167559	167906	+	348	9
YGL176C	chrVII	171415	173079	-	1665	298
YGL175C	chrVII	173285	174322	-	1038	54
YGL174W	chrVII	174545	175345	+	801	256
YGL173C	chrVII	175527	180113	-	4587	3577
YGL172W	chrVII	180700	182118	+	1419	1149
YGL171W	chrVII	182390	184084	+	1695	158
YGL170C	chrVII	184153	185394	-	1242	7
YGL169W	chrVII	186059	187339	+	1281	239
YGL168W	chrVII	187464	187796	+	333	1075
YGL167C	chrVII	187616	190468	-	2853	3292
YGL166W	chrVII	191129	191806	+	678	778
YGL165C	chrVII	191398	191976	-	579	576
YGL164C	chrVII	191978	193300	-	1323	772
YGL163C	chrVII	193707	196403	-	2697	868
YGL162W	chrVII	198138	199037	+	900	241
YGL161C	chrVII	199210	200142	-	933	1849
YGL160W	chrVII	200561	202273	+	1713	632
YGL159W	chrVII	202721	203833	+	1113	253
YGL158W	chrVII	207033	208571	+	1539	446
YGL157W	chrVII	209006	210049	+	1044	1161
YGL156W	chrVII	210416	213667	+	3252	826
YGL155W	chrVII	214081	215211	+	1131	439
YGL154C	chrVII	215278	216096	-	819	303
YGL153W	chrVII	216273	217298	+	1026	552
YGL152C	chrVII	216692	217369	-	678	396
YGL151W	chrVII	217524	220922	+	3399	907
YGL150C	chrVII	221104	225573	-	4470	1697
YGL149W	chrVII	225572	225877	+	306	11
YGL148W	chrVII	226399	227529	+	1131	4756
YGL147C	chrVII	227754	228329	-	576	9975
YGL146C	chrVII	228751	229686	-	936	183
YGL145W	chrVII	230243	232348	+	2106	324
YGL144C	chrVII	232450	234507	-	2058	269
YGL143C	chrVII	234717	235958	-	1242	344
YGL142C	chrVII	236269	238119	-	1851	414
YGL141W	chrVII	238353	241085	+	2733	682
YGL140C	chrVII	241353	245012	-	3660	1268
YGL139W	chrVII	245716	248124	+	2409	767
YGL138C	chrVII	248494	249531	-	1038	3
YGL137W	chrVII	249869	249886	+	18	12
YGL137W	chrVII	250087	252738	+	2652	3702
YGL136C	chrVII	252897	253859	-	963	277
YGL135W	chrVII	254641	255294	+	654	4226
YGL134W	chrVII	255663	256964	+	1302	381
YGL133W	chrVII	257707	261501	+	3795	753
YGL132W	chrVII	261580	261915	+	336	72
YGL130W	chrVII	266145	267524	+	1380	738
YGL129C	chrVII	267723	269075	-	1353	481
YGL128C	chrVII	269293	270144	-	852	235
YGL127C	chrVII	270392	270775	-	384	380
YGL126W	chrVII	270997	272139	+	1143	2626
YGL125W	chrVII	272520	274322	+	1803	862
YGL124C	chrVII	274780	276714	-	1935	444
YGL123W	chrVII	277617	278381	+	765	26173
YGL123C-A	chrVII	277634	277864	-	231	6729
YGL122C	chrVII	278946	280523	-	1578	1949
YGL121C	chrVII	280777	281157	-	381	73
YGL120C	chrVII	281634	283937	-	2304	838
YGL119W	chrVII	284442	285947	+	1506	365
YGL118C	chrVII	288014	288451	-	438	7
YGL117W	chrVII	288512	289309	+	798	588
YGL116W	chrVII	289809	291641	+	1833	494
YGL115W	chrVII	292033	293001	+	969	793
YGL114W	chrVII	293460	295637	+	2178	947
YGL113W	chrVII	295932	297938	+	2007	262
YGL112C	chrVII	298178	299728	-	1551	712
YGL111W	chrVII	299978	301369	+	1392	579
YGL110C	chrVII	301537	303411	-	1875	697
YGL109W	chrVII	303513	303836	+	324	178
YGL108C	chrVII	303649	304071	-	423	235
YGL107C	chrVII	304333	306273	-	1941	487
YGL106W	chrVII	306560	307009	+	450	2395
YGL105W	chrVII	307437	308567	+	1131	5664
YGL104C	chrVII	308713	310173	-	1461	437
YGL103W	chrVII	310967	311015	+	49	1544
YGL103W	chrVII	311527	311927	+	401	18697
YGL102C	chrVII	311505	311933	-	429	18777
YGL101W	chrVII	312193	312840	+	648	314
YGL100W	chrVII	313234	314283	+	1050	914
YGL099W	chrVII	314631	316553	+	1923	715
YGL098W	chrVII	317342	318079	+	738	425
YGL097W	chrVII	321782	323230	+	1449	1496
YGL096W	chrVII	325331	326161	+	831	136
YGL095C	chrVII	328874	330607	-	1734	807
YGL094C	chrVII	331118	334465	-	3348	842
YGL093W	chrVII	334886	337639	+	2754	849
YGL092W	chrVII	337906	341859	+	3954	1069
YGL091C	chrVII	342056	343042	-	987	481
YGL090W	chrVII	343319	344584	+	1266	293
YGL089C	chrVII	344791	345153	-	363	136
YGL088W	chrVII	345836	346201	+	366	84
YGL087C	chrVII	346406	346808	-	403	514
YGL087C	chrVII	346894	346904	-	11	23
YGL086W	chrVII	347119	349368	+	2250	750
YGL085W	chrVII	349616	350440	+	825	284
YGL084C	chrVII	350616	352298	-	1683	889
YGL083W	chrVII	353058	355472	+	2415	418
YGL082W	chrVII	355827	356972	+	1146	988
YGL081W	chrVII	357377	358339	+	963	103
YGL080W	chrVII	358636	359028	+	393	698
YGL079W	chrVII	359444	360100	+	657	226
YGL078C	chrVII	360288	361859	-	1572	912
YGL077C	chrVII	362225	363916	-	1692	1413
YGL076C	chrVII	364335	364964	-	630	5819
YGL076C	chrVII	365433	365526	-	94	1996
YGL076C	chrVII	365986	365996	-	11	395
YGL075C	chrVII	366925	368088	-	1164	174
YGL074C	chrVII	368596	368922	-	327	110
YGL073W	chrVII	368753	371254	+	2502	1713
YGL072C	chrVII	371003	371362	-	360	391
YGL071W	chrVII	372012	374084	+	2073	711
YGL070C	chrVII	374459	374827	-	369	332
YGL069C	chrVII	375050	375514	-	465	632
YGL068W	chrVII	375087	375671	+	585	834
YGL067W	chrVII	376101	377255	+	1155	476
YGL066W	chrVII	377609	379582	+	1974	744
YGL065C	chrVII	379760	381271	-	1512	434
YGL064C	chrVII	381523	383208	-	1686	184
YGL063W	chrVII	383654	384766	+	1113	319
YGL063C-A	chrVII	384502	384651	-	150	37
YGL062W	chrVII	385196	388732	+	3537	2957
YGL061C	chrVII	388968	389711	-	744	197
YGL060W	chrVII	390065	391990	+	1926	327
YGL058W	chrVII	393986	394504	+	519	568
YGL057C	chrVII	394966	395829	-	864	144
YGL056C	chrVII	396035	397618	-	1584	740
YGL055W	chrVII	398628	400160	+	1533	8832
YGL054C	chrVII	400871	401287	-	417	950
YGL053W	chrVII	402589	403302	+	714	325
YGL052W	chrVII	403437	403742	+	306	80
YGL051W	chrVII	403687	404391	+	705	70
YGL050W	chrVII	405776	406597	+	822	316
YGL049C	chrVII	406860	409604	-	2745	2038
YGL048C	chrVII	410069	411286	-	1218	3800
YGL047W	chrVII	411552	412160	+	609	593
YGL045W	chrVII	414102	415730	+	1629	436
YGL044C	chrVII	416146	417036	-	891	558
YGL043W	chrVII	417483	418412	+	930	800
YGL042C	chrVII	418288	418593	-	306	336
YGL041C-B	chrVII	418704	418886	-	183	49
YGL041W-A	chrVII	418825	419289	+	465	350
YGL041C	chrVII	419022	419225	-	204	199
YGL040C	chrVII	419527	420555	-	1029	1557
YGL039W	chrVII	423961	425007	+	1047	834
YGL038C	chrVII	425362	426804	-	1443	1237
YGL037C	chrVII	427297	427947	-	651	8519
YGL036W	chrVII	428601	431330	+	2730	1386
YGL035C	chrVII	431548	433062	-	1515	2364
YGL034C	chrVII	433214	433579	-	366	29
YGL033W	chrVII	435625	435679	+	55	0
YGL033W	chrVII	435750	436351	+	602	13
YGL032C	chrVII	436570	436833	-	264	179
YGL031C	chrVII	437467	437934	-	468	7497
YGL030W	chrVII	439091	439093	+	3	1106
YGL030W	chrVII	439324	439638	+	315	18755
YGL029W	chrVII	440063	440425	+	363	301
YGL028C	chrVII	441281	442909	-	1629	462
YGL027C	chrVII	443642	446143	-	2502	2627
YGL026C	chrVII	446412	448535	-	2124	5143
YGL025C	chrVII	448764	449957	-	1194	598
YGL024W	chrVII	449788	450123	+	336	93
YGL023C	chrVII	450197	452104	-	1908	2384
YGL022W	chrVII	452404	454560	+	2157	4661
YGL021W	chrVII	454785	457067	+	2283	519
YGL020C	chrVII	457163	457870	-	708	1145
YGL019W	chrVII	458156	458992	+	837	1892
YGL018C	chrVII	459110	459664	-	555	227
YGL017W	chrVII	459854	461365	+	1512	495
YGL016W	chrVII	461666	464911	+	3246	320
YGL015C	chrVII	465043	465435	-	393	6
YGL014W	chrVII	466141	468807	+	2667	1374
YGL014C-A	chrVII	466237	466398	-	162	36
YGL013C	chrVII	469092	472298	-	3207	537
YGL012W	chrVII	472855	474276	+	1422	5119
YGL011C	chrVII	474489	475247	-	759	3128
YGL010W	chrVII	475545	476069	+	525	267
YGL009C	chrVII	476313	478652	-	2340	4360
YGL008C	chrVII	479910	482666	-	2757	22660
YGL007C-A	chrVII	482941	483027	-	87	24
YGL007W	chrVII	483260	483637	+	378	26
YGL006W-A	chrVII	485423	485533	+	111	8
YGL006W	chrVII	485921	489442	+	3522	2988
YGL005C	chrVII	489708	490547	-	840	449
YGL004C	chrVII	490703	491956	-	1254	482
YGL003C	chrVII	492474	494174	-	1701	876
YGL002W	chrVII	494517	495167	+	651	670
YGL001C	chrVII	495453	496502	-	1050	1674
YGR001C	chrVII	497133	497365	-	233	150
YGR001C	chrVII	497459	497937	-	479	317
YGR001C	chrVII	498000	498034	-	35	23
YGR002C	chrVII	498476	499906	-	1431	382
YGR003W	chrVII	500132	502366	+	2235	172
YGR004W	chrVII	502938	504326	+	1389	280
YGR005C	chrVII	504657	505859	-	1203	1514
YGR006W	chrVII	506070	506825	+	756	157
YGR007W	chrVII	506969	507940	+	972	1420
YGR008C	chrVII	508110	508364	-	255	2109
YGR009C	chrVII	509047	511002	-	1956	2115
YGR010W	chrVII	511545	512732	+	1188	629
YGR011W	chrVII	512497	512823	+	327	267
YGR012W	chrVII	513159	514340	+	1182	543
YGR013W	chrVII	514554	516416	+	1863	866
YGR014W	chrVII	516943	520863	+	3921	1122
YGR015C	chrVII	521090	522076	-	987	227
YGR016W	chrVII	522261	522833	+	573	82
YGR018C	chrVII	524365	524694	-	330	871
YGR019W	chrVII	525229	526644	+	1416	1599
YGR020C	chrVII	526973	527329	-	357	2089
YGR021W	chrVII	527632	528504	+	873	571
YGR022C	chrVII	529257	529586	-	330	115
YGR023W	chrVII	529264	530919	+	1656	749
YGR024C	chrVII	531883	532596	-	714	623
YGR025W	chrVII	532639	532941	+	303	48
YGR026W	chrVII	532985	533821	+	837	1543
YGR027C	chrVII	534132	534458	-	327	13239
YGR027W-B	chrVII	536057	537361	+	1305	1
YGR027W-B	chrVII	537363	541325	+	3963	0
YGR027W-A	chrVII	536057	537379	+	1323	1
YGR028W	chrVII	542203	543291	+	1089	740
YGR029W	chrVII	543553	543638	+	86	79
YGR029W	chrVII	543722	544205	+	484	589
YGR030C	chrVII	545681	546157	-	477	183
YGR031W	chrVII	546441	547469	+	1029	1008
YGR031C-A	chrVII	546809	547300	-	492	520
YGR032W	chrVII	548264	553951	+	5688	1519
YGR033C	chrVII	554248	554967	-	720	769
YGR034W	chrVII	555812	555830	+	19	652
YGR034W	chrVII	556308	556672	+	365	8779
YGR035C	chrVII	557072	557422	-	351	47
YGR035W-A	chrVII	557565	557786	+	222	93
YGR036C	chrVII	558149	558868	-	720	300
YGR037C	chrVII	559731	559994	-	264	3035
YGR038W	chrVII	560682	561350	+	669	443
YGR038C-B	chrVII	562199	566161	-	3963	0
YGR038C-B	chrVII	566163	567467	-	1305	42
YGR038C-A	chrVII	566145	567467	-	1323	42
YGR039W	chrVII	574888	575199	+	312	12
YGR040W	chrVII	575398	576504	+	1107	372
YGR041W	chrVII	577487	579130	+	1644	578
YGR042W	chrVII	579476	580291	+	816	502
YGR043C	chrVII	580435	581436	-	1002	285
YGR044C	chrVII	582990	583892	-	903	296
YGR045C	chrVII	583934	584296	-	363	36
YGR046W	chrVII	584895	586052	+	1158	524
YGR047C	chrVII	586392	589469	-	3078	463
YGR048W	chrVII	589826	590911	+	1086	1046
YGR049W	chrVII	591314	591877	+	564	396
YGR050C	chrVII	592086	592442	-	357	254
YGR051C	chrVII	592906	593229	-	324	377
YGR052W	chrVII	593596	594705	+	1110	208
YGR053C	chrVII	594986	595837	-	852	141
YGR054W	chrVII	596693	598621	+	1929	1299
YGR055W	chrVII	599417	601141	+	1725	1522
YGR056W	chrVII	601661	604447	+	2787	773
YGR057C	chrVII	604773	605501	-	729	190
YGR058W	chrVII	606136	607143	+	1008	195
YGR059W	chrVII	607563	609101	+	1539	44
YGR060W	chrVII	610564	611493	+	930	3554
YGR061C	chrVII	611889	615965	-	4077	3822
YGR062C	chrVII	616328	617278	-	951	322
YGR063C	chrVII	617516	617824	-	309	801
YGR064W	chrVII	617621	617989	+	369	534
YGR065C	chrVII	618077	619858	-	1782	497
YGR066C	chrVII	620921	621799	-	879	108
YGR067C	chrVII	622372	624786	-	2415	238
YGR068C	chrVII	625324	627084	-	1761	517
YGR068W-A	chrVII	626294	626389	+	96	42
YGR069W	chrVII	627083	627418	+	336	16
YGR070W	chrVII	627806	631273	+	3468	765
YGR071C	chrVII	631481	634063	-	2583	310
YGR072W	chrVII	634304	635467	+	1164	529
YGR073C	chrVII	635615	635986	-	372	252
YGR074W	chrVII	635712	636152	+	441	413
YGR075C	chrVII	636147	636875	-	729	204
YGR076C	chrVII	637104	637577	-	474	226
YGR077C	chrVII	637744	639513	-	1770	511
YGR078C	chrVII	639772	640371	-	600	466
YGR079W	chrVII	640720	641832	+	1113	63
YGR080W	chrVII	642010	643008	+	999	665
YGR081C	chrVII	643148	643780	-	633	158
YGR082W	chrVII	644044	644595	+	552	752
YGR083C	chrVII	644860	646815	-	1956	897
YGR084C	chrVII	647123	648142	-	1020	364
YGR085C	chrVII	648383	648907	-	525	2132
YGR086C	chrVII	649598	650617	-	1020	13809
YGR087C	chrVII	651290	652981	-	1692	184
YGR089W	chrVII	656960	659770	+	2811	796
YGR090W	chrVII	662358	666071	+	3714	717
YGR091W	chrVII	666341	667825	+	1485	228
YGR092W	chrVII	668189	669907	+	1719	603
YGR093W	chrVII	670388	671911	+	1524	383
YGR094W	chrVII	672186	675500	+	3315	7206
YGR095C	chrVII	675671	676342	-	672	542
YGR096W	chrVII	676621	677565	+	945	519
YGR097W	chrVII	678695	682135	+	3441	2583
YGR098C	chrVII	682566	687458	-	4893	272
YGR099W	chrVII	687899	689965	+	2067	309
YGR100W	chrVII	690245	693097	+	2853	1386
YGR101W	chrVII	693363	694403	+	1041	492
YGR102C	chrVII	694584	695135	-	552	275
YGR103W	chrVII	695417	697234	+	1818	2306
YGR104C	chrVII	697445	698368	-	924	275
YGR105W	chrVII	698599	698832	+	234	635
YGR106C	chrVII	698989	699786	-	798	2683
YGR107W	chrVII	702667	703116	+	450	28
YGR108W	chrVII	703636	705051	+	1416	221
YGR109C	chrVII	705359	706501	-	1143	41
YGR109W-B	chrVII	707610	708459	+	850	132
YGR109W-B	chrVII	708461	712254	+	3794	230
YGR109W-A	chrVII	707610	708482	+	873	136
YGR110W	chrVII	713709	715046	+	1338	335
YGR111W	chrVII	715828	717030	+	1203	564
YGR112W	chrVII	717358	718527	+	1170	379
YGR113W	chrVII	718893	719924	+	1032	408
YGR114C	chrVII	720265	720654	-	390	85
YGR115C	chrVII	720372	721151	-	780	246
YGR116W	chrVII	720409	724764	+	4356	2227
YGR117C	chrVII	725049	726479	-	1431	531
YGR118W	chrVII	726974	727038	+	65	918
YGR118W	chrVII	727358	727730	+	373	8763
YGR119C	chrVII	728046	729671	-	1626	1190
YGR120C	chrVII	730033	730821	-	789	191
YGR121C	chrVII	731449	732927	-	1479	749
YGR121W-A	chrVII	733412	733627	+	216	12
