# Program:featureCounts v1.6.2; Command:"featureCounts" "-t" "exon" "-f" "-a" "./databases/sacCer3.gtf" "-o" "/athena/elementolab/scratch/toy2005/angsd/hw6/counts/WT_2_Aligned_counts.txt" "./databases/alignment/WT_2_Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	./databases/alignment/WT_2_Aligned.sortedByCoord.out.bam
YOR381W	chrXV	1055545	1057680	+	2136	351
YOR381W-A	chrXV	1058423	1058590	+	168	9
YOR382W	chrXV	1059531	1059992	+	462	4320
YOR383C	chrXV	1060441	1061055	-	615	11798
YOR384W	chrXV	1061564	1063648	+	2085	594
YOR385W	chrXV	1065043	1065915	+	873	244
YOR386W	chrXV	1066839	1068536	+	1698	346
YOR387C	chrXV	1069621	1070241	-	621	47
YOR388C	chrXV	1071793	1072923	-	1131	2
YOR389W	chrXV	1074213	1076087	+	1875	75
YOR390W	chrXV	1076784	1077911	+	1128	33
YOR391C	chrXV	1078545	1079258	-	714	0
YOR392W	chrXV	1079282	1079725	+	444	0
YOR393W	chrXV	1080276	1081589	+	1314	0
YOR394W	chrXV	1082718	1083212	+	495	0
YOR394C-A	chrXV	1084202	1084369	-	168	2
YOR396W	chrXV	1085473	1090863	+	5391	0
YOR396C-A	chrXV	1090015	1090497	-	483	0
YCR009C	chrIII	130745	131542	-	798	1307
YCR084C	chrIII	260311	262452	-	2142	2263
YCL076W	chrIII	1392	2135	+	744	0
YCL073C	chrIII	6479	8326	-	1848	0
YCL069W	chrIII	9706	11082	+	1377	0
YCL068C	chrIII	11503	12285	-	783	0
YCL067C	chrIII	12386	13018	-	633	0
YCL066W	chrIII	13282	13809	+	528	0
YCL065W	chrIII	13751	14119	+	369	0
YCL064C	chrIII	15798	16880	-	1083	4574
YCL063W	chrIII	17290	18561	+	1272	391
YCL061C	chrIII	18816	22106	-	3291	269
YCL059C	chrIII	22429	23379	-	951	1355
YCL058C	chrIII	23523	23981	-	459	35
YCL058W-A	chrIII	23584	23925	+	342	0
YCL057C-A	chrIII	24032	24325	-	294	822
YCL057W	chrIII	24768	26906	+	2139	1321
YCL056C	chrIII	26925	27359	-	435	211
YCL055W	chrIII	27929	28936	+	1008	240
YCL054W	chrIII	31449	33974	+	2526	1066
YCL052C	chrIII	34143	35393	-	1251	747
YCL051W	chrIII	35865	37616	+	1752	1066
YCL050C	chrIII	37836	38801	-	966	2416
YCL049C	chrIII	39786	40724	-	939	709
YCL048W-A	chrIII	41488	41727	+	240	5
YCL048W	chrIII	42165	43556	+	1392	18
YCL047C	chrIII	43661	44437	-	777	199
YCL045C	chrIII	44623	46905	-	2283	1931
YCL046W	chrIII	46640	46963	+	324	0
YCL044C	chrIII	47111	48364	-	1254	319
YCL043C	chrIII	48653	50221	-	1569	6613
YCL041C	chrIII	50133	50627	-	495	10
YCL042W	chrIII	50584	50943	+	360	9
YCL040W	chrIII	50838	52340	+	1503	14339
YCL039W	chrIII	52645	54882	+	2238	726
YCL038C	chrIII	54941	56527	-	1587	456
YCL037C	chrIII	57374	58678	-	1305	25
YCL036W	chrIII	59026	60726	+	1701	150
YCL035C	chrIII	60841	61173	-	333	975
YCL034W	chrIII	61658	62722	+	1065	1218
YCL033C	chrIII	62776	63282	-	507	465
YCL032W	chrIII	63441	64481	+	1041	549
YCL031C	chrIII	64675	65568	-	894	876
YCL030C	chrIII	65934	68333	-	2400	2104
YCL029C	chrIII	68599	69921	-	1323	429
YCL028W	chrIII	70150	71367	+	1218	1377
YCL027W	chrIII	71803	73341	+	1539	76
YCL026C-B	chrIII	73405	73986	-	582	101
YCL026C-A	chrIII	74704	75285	-	582	31
YCL025C	chrIII	76018	77919	-	1902	1420
YCL023C	chrIII	78949	79296	-	348	0
YCL024W	chrIII	79162	82275	+	3114	128
YCL022C	chrIII	81570	82085	-	516	0
YCL021W-A	chrIII	83620	83997	+	378	72
YCL019W	chrIII	85102	86391	+	1290	0
YCL019W	chrIII	86393	90415	+	4023	1
YCL020W	chrIII	85102	86418	+	1317	0
YCL018W	chrIII	91324	92418	+	1095	0
YCL017C	chrIII	92777	94270	-	1494	912
YCL016C	chrIII	94621	95763	-	1143	240
YCL014W	chrIII	96281	101191	+	4911	315
YCL012C	chrIII	101317	101633	-	317	104
YCL012C	chrIII	101701	101788	-	88	23
YCL011C	chrIII	102075	103358	-	1284	2675
YCL010C	chrIII	103571	104350	-	780	457
YCL009C	chrIII	104619	105548	-	930	2959
YCL008C	chrIII	105696	106853	-	1158	686
YCL007C	chrIII	106974	107366	-	393	14
YCL005W-A	chrIII	107023	107033	+	11	0
YCL005W-A	chrIII	107111	107191	+	81	0
YCL005W-A	chrIII	107288	107417	+	130	219
YCL005W	chrIII	108021	108791	+	771	532
YCL004W	chrIII	109105	110670	+	1566	229
YCL002C	chrIII	110808	111557	-	750	339
YCL002C	chrIII	111634	111675	-	42	14
YCL001W	chrIII	111916	112482	+	567	804
YCL001W-A	chrIII	113080	113541	+	462	12
YCL001W-B	chrIII	113770	114024	+	255	23
YCR001W	chrIII	115685	115999	+	315	35
YCR002C	chrIII	117380	118348	-	969	981
YCR003W	chrIII	118620	119171	+	552	337
YCR004C	chrIII	119575	120318	-	744	1852
YCR005C	chrIII	120946	122328	-	1383	1637
YCR006C	chrIII	122530	123003	-	474	37
YCR007C	chrIII	126011	126730	-	720	103
YCR008W	chrIII	128470	130281	+	1812	1236
YCR010C	chrIII	132273	133124	-	852	71
YCR011C	chrIII	133724	136873	-	3150	1349
YCR012W	chrIII	137746	138996	+	1251	31623
YCR013C	chrIII	138402	139049	-	648	935
YCR014C	chrIII	139185	140933	-	1749	177
YCR015C	chrIII	141217	142170	-	954	105
YCR016W	chrIII	143634	144506	+	873	592
YCR017C	chrIII	144773	147634	-	2862	2381
YCR018C	chrIII	148238	148903	-	666	338
YCR018C-A	chrIII	151608	151862	-	255	14
YCR019W	chrIII	152837	153928	+	1092	207
YCR020C	chrIII	154012	154659	-	648	45
YCR020C-A	chrIII	154830	155096	-	267	185
YCR020W-B	chrIII	155320	155556	+	237	105
YCR021C	chrIII	156109	157107	-	999	742
YCR022C	chrIII	157421	157765	-	345	24
YCR023C	chrIII	158538	160373	-	1836	529
YCR024C	chrIII	160744	162222	-	1479	262
YCR024C-B	chrIII	162599	162865	-	267	4676
YCR024C-A	chrIII	162945	163067	-	123	2251
YCR025C	chrIII	163446	163856	-	411	22
YCR026C	chrIII	164111	166339	-	2229	589
YCR027C	chrIII	167370	167999	-	630	193
YCR028C	chrIII	170886	172424	-	1539	415
YCR028C-A	chrIII	172950	173115	-	166	431
YCR028C-A	chrIII	173199	173440	-	242	688
YCR030C	chrIII	173826	176438	-	2613	952
YCR031C	chrIII	177500	177906	-	407	13186
YCR031C	chrIII	178214	178220	-	7	2
YCR032W	chrIII	179520	186023	+	6504	463
YCR033W	chrIII	186489	190169	+	3681	1057
YCR034W	chrIII	190592	191635	+	1044	1634
YCR035C	chrIII	191834	193018	-	1185	678
YCR036W	chrIII	193297	194298	+	1002	641
YCR037C	chrIII	194414	197185	-	2772	760
YCR038C	chrIII	197621	199549	-	1929	198
YCR038W-A	chrIII	199293	199418	+	126	0
YCR039C	chrIII	199546	200178	-	633	0
YCR040W	chrIII	200442	200969	+	528	0
YCR041W	chrIII	200911	201243	+	333	0
YCR042C	chrIII	201174	205397	-	4224	841
YCR043C	chrIII	206261	206644	-	384	468
YCR044C	chrIII	206877	207950	-	1074	608
YCR045C	chrIII	208135	209610	-	1476	274
YCR045W-A	chrIII	208751	209101	+	351	0
YCR046C	chrIII	209914	210423	-	510	665
YCR047C	chrIII	210718	211545	-	828	477
YCR047W-A	chrIII	211301	211507	+	207	0
YCR049C	chrIII	211871	212317	-	447	2
YCR048W	chrIII	211929	213761	+	1833	711
YCR050C	chrIII	213464	213772	-	309	4
YCR051W	chrIII	214071	214739	+	669	1845
YCR052W	chrIII	214994	216445	+	1452	1023
YCR053W	chrIII	216697	218241	+	1545	3373
YCR054C	chrIII	218376	220067	-	1692	112
YCR057C	chrIII	220457	223228	-	2772	1182
YCR059C	chrIII	223454	224230	-	777	843
YCR060W	chrIII	224399	224734	+	336	260
YCR061W	chrIII	225563	227458	+	1896	368
YCR064C	chrIII	228095	228505	-	411	7
YCR063W	chrIII	228318	228791	+	474	37
YCR065W	chrIII	229310	231004	+	1695	289
YCR066W	chrIII	231500	232963	+	1464	238
YCR067C	chrIII	233125	236322	-	3198	1064
YCR068W	chrIII	237214	238776	+	1563	307
YCR069W	chrIII	239055	240011	+	957	1283
YCR071C	chrIII	240103	240543	-	441	280
YCR072C	chrIII	240805	242352	-	1548	282
YCR073C	chrIII	242588	246583	-	3996	716
YCR073W-A	chrIII	246963	247910	+	948	676
YCR075C	chrIII	248033	248815	-	783	310
YCR075W-A	chrIII	248975	249202	+	228	230
YCR076C	chrIII	249293	250045	-	753	350
YCR077C	chrIII	250238	252628	-	2391	2012
YCR079W	chrIII	252845	254173	+	1329	577
YCR081W	chrIII	254371	258654	+	4284	201
YCR081C-A	chrIII	258415	258651	-	237	0
YCR082W	chrIII	258883	259269	+	387	623
YCR083W	chrIII	259578	259961	+	384	263
YCR085W	chrIII	262916	263269	+	354	11
YCR086W	chrIII	263392	263964	+	573	136
YCR087W	chrIII	263976	264491	+	516	4
YCR087C-A	chrIII	264006	264467	-	462	0
YCR088W	chrIII	265068	266846	+	1779	1713
YCR089W	chrIII	267434	272263	+	4830	378
YCR090C	chrIII	272315	272863	-	549	511
YCR091W	chrIII	274404	276566	+	2163	466
YCR092C	chrIII	276764	279820	-	3057	416
YCR093W	chrIII	280117	286443	+	6327	1435
YCR094W	chrIII	286762	287937	+	1176	390
YCR095C	chrIII	288170	289258	-	1089	255
YCR095W-A	chrIII	289639	289797	+	159	10
YCR096C	chrIII	293179	293538	-	360	0
YCR097W	chrIII	293835	293939	+	105	59
YCR097W	chrIII	293994	294239	+	246	143
YCR097W	chrIII	294292	294321	+	30	9
YCR097W-A	chrIII	294439	294705	+	267	0
YCR098C	chrIII	297049	298605	-	1557	64
YCR099C	chrIII	300832	301299	-	468	69
YCR100C	chrIII	301271	302221	-	951	77
YCR101C	chrIII	302482	303030	-	549	27
YCR102C	chrIII	304361	305467	-	1107	88
YCR102W-A	chrIII	306735	306932	+	198	4
YCR104W	chrIII	307801	308175	+	375	16
YCR105W	chrIII	309070	310155	+	1086	107
YCR106W	chrIII	310958	313456	+	2499	114
YCR107W	chrIII	313890	314981	+	1092	152
YCR108C	chrIII	315997	316188	-	192	0
YGL196W	chrVII	129883	131169	+	1287	713
YGL131C	chrVII	261648	265859	-	4212	352
YGL059W	chrVII	392223	393698	+	1476	314
YGR017W	chrVII	523787	524680	+	894	613
YGR088W	chrVII	654634	656322	+	1689	458
YGR147C	chrVII	786054	786920	-	867	945
YGR212W	chrVII	917040	918446	+	1407	140
YGL263W	chrVII	2790	3932	+	1143	69
YGL262W	chrVII	5312	5839	+	528	8
YGL261C	chrVII	6290	6652	-	363	0
YGL260W	chrVII	6860	7090	+	231	0
YGL259W	chrVII	8470	8967	+	498	20
YGL258W-A	chrVII	9162	9395	+	234	15
YGL258W	chrVII	11110	11730	+	621	31
YGL257C	chrVII	12481	14157	-	1677	593
YGL256W	chrVII	15159	16307	+	1149	703
YGL255W	chrVII	20978	22108	+	1131	1230
YGL254W	chrVII	22304	23203	+	900	205
YGL253W	chrVII	23935	25395	+	1461	22279
YGL252C	chrVII	25718	27484	-	1767	1450
YGL251C	chrVII	27921	31426	-	3506	234
YGL251C	chrVII	31579	31636	-	58	1
YGL250W	chrVII	31910	32635	+	726	228
YGL249W	chrVII	33098	35212	+	2115	99
YGL248W	chrVII	35653	36762	+	1110	633
YGL247W	chrVII	36933	37526	+	594	209
YGL246C	chrVII	37617	38780	-	1164	609
YGL245W	chrVII	39023	41149	+	2127	5522
YGL244W	chrVII	41498	43174	+	1677	1290
YGL243W	chrVII	43307	44509	+	1203	260
YGL242C	chrVII	44652	45197	-	546	363
YGL241W	chrVII	45445	48459	+	3015	357
YGL240W	chrVII	48613	49365	+	753	78
YGL239C	chrVII	49431	49745	-	315	4
YGL238W	chrVII	49552	52434	+	2883	1134
YGL237C	chrVII	52731	53528	-	798	352
YGL236C	chrVII	53787	55796	-	2010	279
YGL235W	chrVII	55279	55815	+	537	0
YGL234W	chrVII	56482	58890	+	2409	3488
YGL233W	chrVII	59122	61854	+	2733	664
YGL232W	chrVII	62075	62131	+	57	15
YGL232W	chrVII	62190	63002	+	813	528
YGL231C	chrVII	63048	63620	-	573	1028
YGL230C	chrVII	63772	64215	-	444	17
YGL229C	chrVII	64503	66959	-	2457	260
YGL228W	chrVII	67598	69331	+	1734	1487
YGL227W	chrVII	69671	72547	+	2877	859
YGL226C-A	chrVII	72749	72988	-	240	504
YGL226C-A	chrVII	73138	73158	-	21	13
YGL226W	chrVII	73340	73711	+	372	199
YGL225W	chrVII	76894	77907	+	1014	2320
YGL224C	chrVII	78015	78857	-	843	478
YGL223C	chrVII	79112	80365	-	1254	386
YGL222C	chrVII	80659	81186	-	528	109
YGL221C	chrVII	81426	82292	-	867	959
YGL220W	chrVII	82374	82736	+	363	801
YGL219C	chrVII	82878	84257	-	1380	493
YGL218W	chrVII	83650	84300	+	651	0
YGL217C	chrVII	84839	85180	-	342	2
YGL216W	chrVII	84885	87302	+	2418	413
YGL215W	chrVII	87981	89339	+	1359	1350
YGL214W	chrVII	90010	90495	+	486	2
YGL213C	chrVII	90054	91247	-	1194	380
YGL212W	chrVII	91432	92382	+	951	194
YGL211W	chrVII	92512	93591	+	1080	642
YGL210W	chrVII	93792	94460	+	669	486
YGL209W	chrVII	95858	97006	+	1149	2424
YGL208W	chrVII	97338	98585	+	1248	391
YGL207W	chrVII	98969	102076	+	3108	1911
YGL206C	chrVII	102543	107504	-	4962	1929
YGL205W	chrVII	108158	110404	+	2247	127
YGL204C	chrVII	111700	112005	-	306	54
YGL203C	chrVII	112475	114664	-	2190	1118
YGL202W	chrVII	116059	117561	+	1503	2900
YGL201C	chrVII	117854	120907	-	3054	732
YGL200C	chrVII	122694	123305	-	612	2653
YGL199C	chrVII	123572	124042	-	471	0
YGL198W	chrVII	123591	124298	+	708	350
YGL197W	chrVII	124698	129161	+	4464	985
YGL195W	chrVII	131525	139543	+	8019	3126
YGL194C-A	chrVII	139719	139961	-	243	50
YGL194C	chrVII	140368	141726	-	1359	159
YGL193C	chrVII	141916	142227	-	312	165
YGL192W	chrVII	142246	144048	+	1803	705
YGL191W	chrVII	144808	145197	+	390	701
YGL190C	chrVII	145809	147389	-	1581	1404
YGL189C	chrVII	148229	148588	-	360	13520
YGL188C-A	chrVII	148824	148964	-	141	19
YGL188C	chrVII	149343	149516	-	174	33
YGL187C	chrVII	149704	150171	-	468	450
YGL186C	chrVII	151037	152776	-	1740	955
YGL185C	chrVII	153167	154306	-	1140	219
YGL184C	chrVII	154615	156012	-	1398	54
YGL183C	chrVII	156543	157199	-	657	9
YGL183C	chrVII	157283	157285	-	3	0
YGL182C	chrVII	157273	157596	-	324	3
YGL181W	chrVII	157906	159096	+	1191	1130
YGL180W	chrVII	160065	162758	+	2694	306
YGL179C	chrVII	163409	165091	-	1683	497
YGL178W	chrVII	167352	167354	+	3	2
YGL178W	chrVII	167995	170571	+	2577	787
YGL177W	chrVII	167559	167906	+	348	13
YGL176C	chrVII	171415	173079	-	1665	329
YGL175C	chrVII	173285	174322	-	1038	46
YGL174W	chrVII	174545	175345	+	801	155
YGL173C	chrVII	175527	180113	-	4587	2718
YGL172W	chrVII	180700	182118	+	1419	918
YGL171W	chrVII	182390	184084	+	1695	436
YGL170C	chrVII	184153	185394	-	1242	25
YGL169W	chrVII	186059	187339	+	1281	522
YGL168W	chrVII	187464	187796	+	333	215
YGL167C	chrVII	187616	190468	-	2853	1750
YGL166W	chrVII	191129	191806	+	678	135
YGL165C	chrVII	191398	191976	-	579	44
YGL164C	chrVII	191978	193300	-	1323	560
YGL163C	chrVII	193707	196403	-	2697	496
YGL162W	chrVII	198138	199037	+	900	746
YGL161C	chrVII	199210	200142	-	933	1188
YGL160W	chrVII	200561	202273	+	1713	435
YGL159W	chrVII	202721	203833	+	1113	309
YGL158W	chrVII	207033	208571	+	1539	301
YGL157W	chrVII	209006	210049	+	1044	1359
YGL156W	chrVII	210416	213667	+	3252	251
YGL155W	chrVII	214081	215211	+	1131	480
YGL154C	chrVII	215278	216096	-	819	254
YGL153W	chrVII	216273	217298	+	1026	109
YGL152C	chrVII	216692	217369	-	678	1
YGL151W	chrVII	217524	220922	+	3399	828
YGL150C	chrVII	221104	225573	-	4470	1166
YGL149W	chrVII	225572	225877	+	306	11
YGL148W	chrVII	226399	227529	+	1131	3968
YGL147C	chrVII	227754	228329	-	576	11796
YGL146C	chrVII	228751	229686	-	936	84
YGL145W	chrVII	230243	232348	+	2106	389
YGL144C	chrVII	232450	234507	-	2058	315
YGL143C	chrVII	234717	235958	-	1242	293
YGL142C	chrVII	236269	238119	-	1851	400
YGL141W	chrVII	238353	241085	+	2733	456
YGL140C	chrVII	241353	245012	-	3660	803
YGL139W	chrVII	245716	248124	+	2409	720
YGL138C	chrVII	248494	249531	-	1038	5
YGL137W	chrVII	249869	249886	+	18	0
YGL137W	chrVII	250087	252738	+	2652	2210
YGL136C	chrVII	252897	253859	-	963	200
YGL135W	chrVII	254641	255294	+	654	4730
YGL134W	chrVII	255663	256964	+	1302	372
YGL133W	chrVII	257707	261501	+	3795	648
YGL132W	chrVII	261580	261915	+	336	10
YGL130W	chrVII	266145	267524	+	1380	538
YGL129C	chrVII	267723	269075	-	1353	553
YGL128C	chrVII	269293	270144	-	852	178
YGL127C	chrVII	270392	270775	-	384	360
YGL126W	chrVII	270997	272139	+	1143	1100
YGL125W	chrVII	272520	274322	+	1803	431
YGL124C	chrVII	274780	276714	-	1935	312
YGL123W	chrVII	277617	278381	+	765	18640
YGL123C-A	chrVII	277634	277864	-	231	0
YGL122C	chrVII	278946	280523	-	1578	2136
YGL121C	chrVII	280777	281157	-	381	68
YGL120C	chrVII	281634	283937	-	2304	1671
YGL119W	chrVII	284442	285947	+	1506	359
YGL118C	chrVII	288014	288451	-	438	9
YGL117W	chrVII	288512	289309	+	798	303
YGL116W	chrVII	289809	291641	+	1833	393
YGL115W	chrVII	292033	293001	+	969	887
YGL114W	chrVII	293460	295637	+	2178	653
YGL113W	chrVII	295932	297938	+	2007	258
YGL112C	chrVII	298178	299728	-	1551	767
YGL111W	chrVII	299978	301369	+	1392	692
YGL110C	chrVII	301537	303411	-	1875	523
YGL109W	chrVII	303513	303836	+	324	20
YGL108C	chrVII	303649	304071	-	423	97
YGL107C	chrVII	304333	306273	-	1941	537
YGL106W	chrVII	306560	307009	+	450	1596
YGL105W	chrVII	307437	308567	+	1131	4303
YGL104C	chrVII	308713	310173	-	1461	291
YGL103W	chrVII	310967	311015	+	49	575
YGL103W	chrVII	311527	311927	+	401	0
YGL102C	chrVII	311505	311933	-	429	82
YGL101W	chrVII	312193	312840	+	648	356
YGL100W	chrVII	313234	314283	+	1050	736
YGL099W	chrVII	314631	316553	+	1923	964
YGL098W	chrVII	317342	318079	+	738	329
YGL097W	chrVII	321782	323230	+	1449	1158
YGL096W	chrVII	325331	326161	+	831	213
YGL095C	chrVII	328874	330607	-	1734	636
YGL094C	chrVII	331118	334465	-	3348	713
YGL093W	chrVII	334886	337639	+	2754	533
YGL092W	chrVII	337906	341859	+	3954	1129
YGL091C	chrVII	342056	343042	-	987	314
YGL090W	chrVII	343319	344584	+	1266	200
YGL089C	chrVII	344791	345153	-	363	80
YGL088W	chrVII	345836	346201	+	366	94
YGL087C	chrVII	346406	346808	-	403	283
YGL087C	chrVII	346894	346904	-	11	3
YGL086W	chrVII	347119	349368	+	2250	666
YGL085W	chrVII	349616	350440	+	825	232
YGL084C	chrVII	350616	352298	-	1683	684
YGL083W	chrVII	353058	355472	+	2415	458
YGL082W	chrVII	355827	356972	+	1146	832
YGL081W	chrVII	357377	358339	+	963	48
YGL080W	chrVII	358636	359028	+	393	607
YGL079W	chrVII	359444	360100	+	657	176
YGL078C	chrVII	360288	361859	-	1572	1879
YGL077C	chrVII	362225	363916	-	1692	1633
YGL076C	chrVII	364335	364964	-	630	5765
YGL076C	chrVII	365433	365526	-	94	1073
YGL076C	chrVII	365986	365996	-	11	7
YGL075C	chrVII	366925	368088	-	1164	132
YGL074C	chrVII	368596	368922	-	327	19
YGL073W	chrVII	368753	371254	+	2502	877
YGL072C	chrVII	371003	371362	-	360	4
YGL071W	chrVII	372012	374084	+	2073	521
YGL070C	chrVII	374459	374827	-	369	451
YGL069C	chrVII	375050	375514	-	465	2
YGL068W	chrVII	375087	375671	+	585	239
YGL067W	chrVII	376101	377255	+	1155	429
YGL066W	chrVII	377609	379582	+	1974	588
YGL065C	chrVII	379760	381271	-	1512	395
YGL064C	chrVII	381523	383208	-	1686	193
YGL063W	chrVII	383654	384766	+	1113	235
YGL063C-A	chrVII	384502	384651	-	150	0
YGL062W	chrVII	385196	388732	+	3537	1219
YGL061C	chrVII	388968	389711	-	744	165
YGL060W	chrVII	390065	391990	+	1926	295
YGL058W	chrVII	393986	394504	+	519	475
YGL057C	chrVII	394966	395829	-	864	120
YGL056C	chrVII	396035	397618	-	1584	864
YGL055W	chrVII	398628	400160	+	1533	12834
YGL054C	chrVII	400871	401287	-	417	1089
YGL053W	chrVII	402589	403302	+	714	193
YGL052W	chrVII	403437	403742	+	306	55
YGL051W	chrVII	403687	404391	+	705	51
YGL050W	chrVII	405776	406597	+	822	357
YGL049C	chrVII	406860	409604	-	2745	1437
YGL048C	chrVII	410069	411286	-	1218	2487
YGL047W	chrVII	411552	412160	+	609	296
YGL045W	chrVII	414102	415730	+	1629	269
YGL044C	chrVII	416146	417036	-	891	579
YGL043W	chrVII	417483	418412	+	930	501
YGL042C	chrVII	418288	418593	-	306	119
YGL041C-B	chrVII	418704	418886	-	183	6
YGL041W-A	chrVII	418825	419289	+	465	67
YGL041C	chrVII	419022	419225	-	204	0
YGL040C	chrVII	419527	420555	-	1029	1718
YGL039W	chrVII	423961	425007	+	1047	890
YGL038C	chrVII	425362	426804	-	1443	1109
YGL037C	chrVII	427297	427947	-	651	8000
YGL036W	chrVII	428601	431330	+	2730	995
YGL035C	chrVII	431548	433062	-	1515	1479
YGL034C	chrVII	433214	433579	-	366	16
YGL033W	chrVII	435625	435679	+	55	0
YGL033W	chrVII	435750	436351	+	602	10
YGL032C	chrVII	436570	436833	-	264	167
YGL031C	chrVII	437467	437934	-	468	7845
YGL030W	chrVII	439091	439093	+	3	99
YGL030W	chrVII	439324	439638	+	315	18280
YGL029W	chrVII	440063	440425	+	363	506
YGL028C	chrVII	441281	442909	-	1629	1150
YGL027C	chrVII	443642	446143	-	2502	1169
YGL026C	chrVII	446412	448535	-	2124	2577
YGL025C	chrVII	448764	449957	-	1194	463
YGL024W	chrVII	449788	450123	+	336	8
YGL023C	chrVII	450197	452104	-	1908	1269
YGL022W	chrVII	452404	454560	+	2157	3224
YGL021W	chrVII	454785	457067	+	2283	376
YGL020C	chrVII	457163	457870	-	708	902
YGL019W	chrVII	458156	458992	+	837	1315
YGL018C	chrVII	459110	459664	-	555	200
YGL017W	chrVII	459854	461365	+	1512	413
YGL016W	chrVII	461666	464911	+	3246	371
YGL015C	chrVII	465043	465435	-	393	7
YGL014W	chrVII	466141	468807	+	2667	1322
YGL014C-A	chrVII	466237	466398	-	162	0
YGL013C	chrVII	469092	472298	-	3207	481
YGL012W	chrVII	472855	474276	+	1422	3234
YGL011C	chrVII	474489	475247	-	759	2603
YGL010W	chrVII	475545	476069	+	525	223
YGL009C	chrVII	476313	478652	-	2340	3850
YGL008C	chrVII	479910	482666	-	2757	27560
YGL007C-A	chrVII	482941	483027	-	87	5
YGL007W	chrVII	483260	483637	+	378	7
YGL006W-A	chrVII	485423	485533	+	111	3
YGL006W	chrVII	485921	489442	+	3522	1806
YGL005C	chrVII	489708	490547	-	840	325
YGL004C	chrVII	490703	491956	-	1254	325
YGL003C	chrVII	492474	494174	-	1701	679
YGL002W	chrVII	494517	495167	+	651	512
YGL001C	chrVII	495453	496502	-	1050	1234
YGR001C	chrVII	497133	497365	-	233	147
YGR001C	chrVII	497459	497937	-	479	266
YGR001C	chrVII	498000	498034	-	35	5
YGR002C	chrVII	498476	499906	-	1431	313
YGR003W	chrVII	500132	502366	+	2235	185
YGR004W	chrVII	502938	504326	+	1389	299
YGR005C	chrVII	504657	505859	-	1203	1169
YGR006W	chrVII	506070	506825	+	756	152
YGR007W	chrVII	506969	507940	+	972	1090
YGR008C	chrVII	508110	508364	-	255	3058
YGR009C	chrVII	509047	511002	-	1956	1082
YGR010W	chrVII	511545	512732	+	1188	325
YGR011W	chrVII	512497	512823	+	327	42
YGR012W	chrVII	513159	514340	+	1182	508
YGR013W	chrVII	514554	516416	+	1863	517
YGR014W	chrVII	516943	520863	+	3921	1414
YGR015C	chrVII	521090	522076	-	987	207
YGR016W	chrVII	522261	522833	+	573	60
YGR018C	chrVII	524365	524694	-	330	50
YGR019W	chrVII	525229	526644	+	1416	1074
YGR020C	chrVII	526973	527329	-	357	1994
YGR021W	chrVII	527632	528504	+	873	654
YGR022C	chrVII	529257	529586	-	330	1
YGR023W	chrVII	529264	530919	+	1656	694
YGR024C	chrVII	531883	532596	-	714	628
YGR025W	chrVII	532639	532941	+	303	55
YGR026W	chrVII	532985	533821	+	837	1262
YGR027C	chrVII	534132	534458	-	327	13716
YGR027W-B	chrVII	536057	537361	+	1305	0
YGR027W-B	chrVII	537363	541325	+	3963	0
YGR027W-A	chrVII	536057	537379	+	1323	0
YGR028W	chrVII	542203	543291	+	1089	425
YGR029W	chrVII	543553	543638	+	86	27
YGR029W	chrVII	543722	544205	+	484	396
YGR030C	chrVII	545681	546157	-	477	193
YGR031W	chrVII	546441	547469	+	1029	335
YGR031C-A	chrVII	546809	547300	-	492	0
YGR032W	chrVII	548264	553951	+	5688	1471
YGR033C	chrVII	554248	554967	-	720	645
YGR034W	chrVII	555812	555830	+	19	55
YGR034W	chrVII	556308	556672	+	365	8286
YGR035C	chrVII	557072	557422	-	351	937
YGR035W-A	chrVII	557565	557786	+	222	104
YGR036C	chrVII	558149	558868	-	720	380
YGR037C	chrVII	559731	559994	-	264	2784
YGR038W	chrVII	560682	561350	+	669	393
YGR038C-B	chrVII	562199	566161	-	3963	0
YGR038C-B	chrVII	566163	567467	-	1305	0
YGR038C-A	chrVII	566145	567467	-	1323	0
YGR039W	chrVII	574888	575199	+	312	16
YGR040W	chrVII	575398	576504	+	1107	344
YGR041W	chrVII	577487	579130	+	1644	558
YGR042W	chrVII	579476	580291	+	816	357
YGR043C	chrVII	580435	581436	-	1002	117
YGR044C	chrVII	582990	583892	-	903	558
YGR045C	chrVII	583934	584296	-	363	23
YGR046W	chrVII	584895	586052	+	1158	492
YGR047C	chrVII	586392	589469	-	3078	335
YGR048W	chrVII	589826	590911	+	1086	672
YGR049W	chrVII	591314	591877	+	564	478
YGR050C	chrVII	592086	592442	-	357	80
YGR051C	chrVII	592906	593229	-	324	81
YGR052W	chrVII	593596	594705	+	1110	239
YGR053C	chrVII	594986	595837	-	852	116
YGR054W	chrVII	596693	598621	+	1929	1512
YGR055W	chrVII	599417	601141	+	1725	1047
YGR056W	chrVII	601661	604447	+	2787	629
YGR057C	chrVII	604773	605501	-	729	202
YGR058W	chrVII	606136	607143	+	1008	186
YGR059W	chrVII	607563	609101	+	1539	14
YGR060W	chrVII	610564	611493	+	930	3745
YGR061C	chrVII	611889	615965	-	4077	3603
YGR062C	chrVII	616328	617278	-	951	292
YGR063C	chrVII	617516	617824	-	309	196
YGR064W	chrVII	617621	617989	+	369	6
