# Program:featureCounts v1.6.2; Command:"featureCounts" "-t" "exon" "-f" "-a" "./databases/sacCer3.gtf" "-o" "/athena/elementolab/scratch/toy2005/angsd/hw6/counts/SNF2_2_Aligned_counts.txt" "./databases/alignment/SNF2_2_Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	./databases/alignment/SNF2_2_Aligned.sortedByCoord.out.bam
YCL061C	chrIII	18816	22106	-	3291	494
YCL059C	chrIII	22429	23379	-	951	1038
YCL058C	chrIII	23523	23981	-	459	22
YCL058W-A	chrIII	23584	23925	+	342	0
YCL057C-A	chrIII	24032	24325	-	294	1632
YCL057W	chrIII	24768	26906	+	2139	2392
YCL056C	chrIII	26925	27359	-	435	295
YCL055W	chrIII	27929	28936	+	1008	370
YCL054W	chrIII	31449	33974	+	2526	379
YCL052C	chrIII	34143	35393	-	1251	1000
YCL051W	chrIII	35865	37616	+	1752	1478
YCL050C	chrIII	37836	38801	-	966	2342
YCL049C	chrIII	39786	40724	-	939	1387
YCL048W-A	chrIII	41488	41727	+	240	43
YCL048W	chrIII	42165	43556	+	1392	92
YCL047C	chrIII	43661	44437	-	777	208
YCL045C	chrIII	44623	46905	-	2283	2368
YCL046W	chrIII	46640	46963	+	324	1
YCL044C	chrIII	47111	48364	-	1254	683
YCL043C	chrIII	48653	50221	-	1569	16432
YCL041C	chrIII	50133	50627	-	495	10
YCL042W	chrIII	50584	50943	+	360	14
YCL040W	chrIII	50838	52340	+	1503	23103
YCL039W	chrIII	52645	54882	+	2238	1358
YCL038C	chrIII	54941	56527	-	1587	643
YCL037C	chrIII	57374	58678	-	1305	17
YCL036W	chrIII	59026	60726	+	1701	46
YCL035C	chrIII	60841	61173	-	333	1707
YCL034W	chrIII	61658	62722	+	1065	2161
YCL033C	chrIII	62776	63282	-	507	847
YCL032W	chrIII	63441	64481	+	1041	844
YCL031C	chrIII	64675	65568	-	894	777
YCL030C	chrIII	65934	68333	-	2400	1653
YCL029C	chrIII	68599	69921	-	1323	545
YCL028W	chrIII	70150	71367	+	1218	1789
YCL027W	chrIII	71803	73341	+	1539	241
YCL026C-B	chrIII	73405	73986	-	582	353
YCL026C-A	chrIII	74704	75285	-	582	29
YCL025C	chrIII	76018	77919	-	1902	733
YCL023C	chrIII	78949	79296	-	348	1
YCL024W	chrIII	79162	82275	+	3114	209
YCL022C	chrIII	81570	82085	-	516	0
YCL021W-A	chrIII	83620	83997	+	378	34
YCL019W	chrIII	85102	86391	+	1290	0
YCL019W	chrIII	86393	90415	+	4023	0
YCL020W	chrIII	85102	86418	+	1317	0
YCL018W	chrIII	91324	92418	+	1095	0
YCL017C	chrIII	92777	94270	-	1494	1351
YCL016C	chrIII	94621	95763	-	1143	377
YCL014W	chrIII	96281	101191	+	4911	321
YCL012C	chrIII	101317	101633	-	317	129
YCL012C	chrIII	101701	101788	-	88	33
YCL011C	chrIII	102075	103358	-	1284	3233
YCL010C	chrIII	103571	104350	-	780	692
YCL009C	chrIII	104619	105548	-	930	5955
YCL008C	chrIII	105696	106853	-	1158	1259
YCL007C	chrIII	106974	107366	-	393	7
YCL005W-A	chrIII	107023	107033	+	11	0
YCL005W-A	chrIII	107111	107191	+	81	0
YCL005W-A	chrIII	107288	107417	+	130	323
YCL005W	chrIII	108021	108791	+	771	604
YCL004W	chrIII	109105	110670	+	1566	258
YCL002C	chrIII	110808	111557	-	750	345
YCL002C	chrIII	111634	111675	-	42	9
YCL001W	chrIII	111916	112482	+	567	942
YCL001W-A	chrIII	113080	113541	+	462	13
YCL001W-B	chrIII	113770	114024	+	255	32
YCR001W	chrIII	115685	115999	+	315	28
YCR002C	chrIII	117380	118348	-	969	1360
YCR003W	chrIII	118620	119171	+	552	310
YCR004C	chrIII	119575	120318	-	744	3615
YCR005C	chrIII	120946	122328	-	1383	2369
YCR006C	chrIII	122530	123003	-	474	81
YCR007C	chrIII	126011	126730	-	720	182
YCR008W	chrIII	128470	130281	+	1812	1237
YCR010C	chrIII	132273	133124	-	852	198
YCR011C	chrIII	133724	136873	-	3150	2039
YCR012W	chrIII	137746	138996	+	1251	47884
YCR013C	chrIII	138402	139049	-	648	712
YCR014C	chrIII	139185	140933	-	1749	209
YCR015C	chrIII	141217	142170	-	954	103
YCR016W	chrIII	143634	144506	+	873	322
YCR017C	chrIII	144773	147634	-	2862	3207
YCR018C	chrIII	148238	148903	-	666	107
YCR018C-A	chrIII	151608	151862	-	255	17
YCR019W	chrIII	152837	153928	+	1092	336
YCR020C	chrIII	154012	154659	-	648	62
YCR020C-A	chrIII	154830	155096	-	267	275
YCR020W-B	chrIII	155320	155556	+	237	68
YCR021C	chrIII	156109	157107	-	999	263
YCR022C	chrIII	157421	157765	-	345	32
YCR023C	chrIII	158538	160373	-	1836	641
YCR024C	chrIII	160744	162222	-	1479	395
YCR024C-B	chrIII	162599	162865	-	267	1819
YCR024C-A	chrIII	162945	163067	-	123	956
YCR025C	chrIII	163446	163856	-	411	167
YCR026C	chrIII	164111	166339	-	2229	1256
YCR027C	chrIII	167370	167999	-	630	299
YCR028C	chrIII	170886	172424	-	1539	465
YCR028C-A	chrIII	172950	173115	-	166	527
YCR028C-A	chrIII	173199	173440	-	242	759
YCR030C	chrIII	173826	176438	-	2613	1345
YCR031C	chrIII	177500	177906	-	407	12239
YCR031C	chrIII	178214	178220	-	7	2
YCR032W	chrIII	179520	186023	+	6504	546
YCR033W	chrIII	186489	190169	+	3681	1250
YCR034W	chrIII	190592	191635	+	1044	1255
YCR035C	chrIII	191834	193018	-	1185	665
YCR036W	chrIII	193297	194298	+	1002	869
YCR037C	chrIII	194414	197185	-	2772	898
YCR038C	chrIII	197621	199549	-	1929	271
YCR038W-A	chrIII	199293	199418	+	126	0
YCR039C	chrIII	199546	200178	-	633	0
YCR040W	chrIII	200442	200969	+	528	0
YCR041W	chrIII	200911	201243	+	333	0
YCR042C	chrIII	201174	205397	-	4224	1037
YCR043C	chrIII	206261	206644	-	384	413
YCR044C	chrIII	206877	207950	-	1074	1028
YCR045C	chrIII	208135	209610	-	1476	306
YCR045W-A	chrIII	208751	209101	+	351	0
YCR046C	chrIII	209914	210423	-	510	757
YCR047C	chrIII	210718	211545	-	828	387
YCR047W-A	chrIII	211301	211507	+	207	0
YCR049C	chrIII	211871	212317	-	447	4
YCR048W	chrIII	211929	213761	+	1833	1086
YCR050C	chrIII	213464	213772	-	309	1
YCR051W	chrIII	214071	214739	+	669	2030
YCR052W	chrIII	214994	216445	+	1452	1309
YCR053W	chrIII	216697	218241	+	1545	3667
YCR054C	chrIII	218376	220067	-	1692	103
YCR057C	chrIII	220457	223228	-	2772	332
YCR059C	chrIII	223454	224230	-	777	1167
YCR060W	chrIII	224399	224734	+	336	415
YCR061W	chrIII	225563	227458	+	1896	768
YCR064C	chrIII	228095	228505	-	411	3
YCR063W	chrIII	228318	228791	+	474	42
YCR065W	chrIII	229310	231004	+	1695	513
YCR066W	chrIII	231500	232963	+	1464	240
YCR067C	chrIII	233125	236322	-	3198	1251
YCR068W	chrIII	237214	238776	+	1563	430
YCR069W	chrIII	239055	240011	+	957	2152
YCR071C	chrIII	240103	240543	-	441	322
YCR072C	chrIII	240805	242352	-	1548	59
YCR073C	chrIII	242588	246583	-	3996	1010
YCR073W-A	chrIII	246963	247910	+	948	1541
YCR075C	chrIII	248033	248815	-	783	477
YCR075W-A	chrIII	248975	249202	+	228	358
YCR076C	chrIII	249293	250045	-	753	592
YCR077C	chrIII	250238	252628	-	2391	1846
YCR079W	chrIII	252845	254173	+	1329	1090
YCR081W	chrIII	254371	258654	+	4284	175
YCR081C-A	chrIII	258415	258651	-	237	0
YCR082W	chrIII	258883	259269	+	387	784
YCR083W	chrIII	259578	259961	+	384	429
YCR085W	chrIII	262916	263269	+	354	11
YCR086W	chrIII	263392	263964	+	573	148
YCR087W	chrIII	263976	264491	+	516	1
YCR087C-A	chrIII	264006	264467	-	462	0
YCR088W	chrIII	265068	266846	+	1779	2885
YCR089W	chrIII	267434	272263	+	4830	660
YCR090C	chrIII	272315	272863	-	549	506
YCR091W	chrIII	274404	276566	+	2163	770
YCR092C	chrIII	276764	279820	-	3057	322
YCR093W	chrIII	280117	286443	+	6327	1174
YCR094W	chrIII	286762	287937	+	1176	551
YCR095C	chrIII	288170	289258	-	1089	254
YCR095W-A	chrIII	289639	289797	+	159	12
YCR096C	chrIII	293179	293538	-	360	0
YCR097W	chrIII	293835	293939	+	105	23
YCR097W	chrIII	293994	294239	+	246	124
YCR097W	chrIII	294292	294321	+	30	13
YCR097W-A	chrIII	294439	294705	+	267	0
YCR098C	chrIII	297049	298605	-	1557	84
YCR099C	chrIII	300832	301299	-	468	104
YCR100C	chrIII	301271	302221	-	951	129
YCR101C	chrIII	302482	303030	-	549	12
YCR102C	chrIII	304361	305467	-	1107	134
YCR102W-A	chrIII	306735	306932	+	198	4
YCR104W	chrIII	307801	308175	+	375	47
YCR105W	chrIII	309070	310155	+	1086	159
YCR106W	chrIII	310958	313456	+	2499	156
YCR107W	chrIII	313890	314981	+	1092	253
YCR108C	chrIII	315997	316188	-	192	0
YGL196W	chrVII	129883	131169	+	1287	861
YGL131C	chrVII	261648	265859	-	4212	326
YGL059W	chrVII	392223	393698	+	1476	435
YGR017W	chrVII	523787	524680	+	894	596
YGR088W	chrVII	654634	656322	+	1689	429
YGR147C	chrVII	786054	786920	-	867	1021
YGR212W	chrVII	917040	918446	+	1407	127
YGL263W	chrVII	2790	3932	+	1143	81
YGL262W	chrVII	5312	5839	+	528	11
YGL261C	chrVII	6290	6652	-	363	8
YGL260W	chrVII	6860	7090	+	231	0
YGL259W	chrVII	8470	8967	+	498	42
YGL258W-A	chrVII	9162	9395	+	234	38
YGL258W	chrVII	11110	11730	+	621	38
YGL257C	chrVII	12481	14157	-	1677	576
YGL256W	chrVII	15159	16307	+	1149	633
YGL255W	chrVII	20978	22108	+	1131	564
YGL254W	chrVII	22304	23203	+	900	291
YGL253W	chrVII	23935	25395	+	1461	26892
YGL252C	chrVII	25718	27484	-	1767	2243
YGL251C	chrVII	27921	31426	-	3506	219
YGL251C	chrVII	31579	31636	-	58	0
YGL250W	chrVII	31910	32635	+	726	414
YGL249W	chrVII	33098	35212	+	2115	76
YGL248W	chrVII	35653	36762	+	1110	874
YGL247W	chrVII	36933	37526	+	594	202
YGL246C	chrVII	37617	38780	-	1164	458
YGL245W	chrVII	39023	41149	+	2127	8699
YGL244W	chrVII	41498	43174	+	1677	1567
YGL243W	chrVII	43307	44509	+	1203	257
YGL242C	chrVII	44652	45197	-	546	544
YGL241W	chrVII	45445	48459	+	3015	406
YGL240W	chrVII	48613	49365	+	753	60
YGL239C	chrVII	49431	49745	-	315	2
YGL238W	chrVII	49552	52434	+	2883	946
YGL237C	chrVII	52731	53528	-	798	579
YGL236C	chrVII	53787	55796	-	2010	254
YGL235W	chrVII	55279	55815	+	537	0
YGL234W	chrVII	56482	58890	+	2409	2923
YGL233W	chrVII	59122	61854	+	2733	750
YGL232W	chrVII	62075	62131	+	57	11
YGL232W	chrVII	62190	63002	+	813	466
YGL231C	chrVII	63048	63620	-	573	1187
YGL230C	chrVII	63772	64215	-	444	12
YGL229C	chrVII	64503	66959	-	2457	277
YGL228W	chrVII	67598	69331	+	1734	2239
YGL227W	chrVII	69671	72547	+	2877	1465
YGL226C-A	chrVII	72749	72988	-	240	621
YGL226C-A	chrVII	73138	73158	-	21	11
YGL226W	chrVII	73340	73711	+	372	346
YGL225W	chrVII	76894	77907	+	1014	2089
YGL224C	chrVII	78015	78857	-	843	450
YGL223C	chrVII	79112	80365	-	1254	480
YGL222C	chrVII	80659	81186	-	528	247
YGL221C	chrVII	81426	82292	-	867	1261
YGL220W	chrVII	82374	82736	+	363	889
YGL219C	chrVII	82878	84257	-	1380	744
YGL218W	chrVII	83650	84300	+	651	0
YGL217C	chrVII	84839	85180	-	342	1
YGL216W	chrVII	84885	87302	+	2418	546
YGL215W	chrVII	87981	89339	+	1359	1309
YGL214W	chrVII	90010	90495	+	486	5
YGL213C	chrVII	90054	91247	-	1194	406
YGL212W	chrVII	91432	92382	+	951	228
YGL211W	chrVII	92512	93591	+	1080	671
YGL210W	chrVII	93792	94460	+	669	582
YGL209W	chrVII	95858	97006	+	1149	1927
YGL208W	chrVII	97338	98585	+	1248	795
YGL207W	chrVII	98969	102076	+	3108	2499
YGL206C	chrVII	102543	107504	-	4962	1960
YGL205W	chrVII	108158	110404	+	2247	144
YGL204C	chrVII	111700	112005	-	306	54
YGL203C	chrVII	112475	114664	-	2190	1448
YGL202W	chrVII	116059	117561	+	1503	4135
YGL201C	chrVII	117854	120907	-	3054	1002
YGL200C	chrVII	122694	123305	-	612	4144
YGL199C	chrVII	123572	124042	-	471	0
YGL198W	chrVII	123591	124298	+	708	768
YGL197W	chrVII	124698	129161	+	4464	1437
YGL195W	chrVII	131525	139543	+	8019	3629
YGL194C-A	chrVII	139719	139961	-	243	40
YGL194C	chrVII	140368	141726	-	1359	255
YGL193C	chrVII	141916	142227	-	312	237
YGL192W	chrVII	142246	144048	+	1803	821
YGL191W	chrVII	144808	145197	+	390	1079
YGL190C	chrVII	145809	147389	-	1581	1466
YGL189C	chrVII	148229	148588	-	360	11207
YGL188C-A	chrVII	148824	148964	-	141	16
YGL188C	chrVII	149343	149516	-	174	32
YGL187C	chrVII	149704	150171	-	468	641
YGL186C	chrVII	151037	152776	-	1740	991
YGL185C	chrVII	153167	154306	-	1140	456
YGL184C	chrVII	154615	156012	-	1398	186
YGL183C	chrVII	156543	157199	-	657	27
YGL183C	chrVII	157283	157285	-	3	0
YGL182C	chrVII	157273	157596	-	324	8
YGL181W	chrVII	157906	159096	+	1191	2127
YGL180W	chrVII	160065	162758	+	2694	496
YGL179C	chrVII	163409	165091	-	1683	432
YGL178W	chrVII	167352	167354	+	3	0
YGL178W	chrVII	167995	170571	+	2577	584
YGL177W	chrVII	167559	167906	+	348	13
YGL176C	chrVII	171415	173079	-	1665	321
YGL175C	chrVII	173285	174322	-	1038	47
YGL174W	chrVII	174545	175345	+	801	237
YGL173C	chrVII	175527	180113	-	4587	3377
YGL172W	chrVII	180700	182118	+	1419	1200
YGL171W	chrVII	182390	184084	+	1695	133
YGL170C	chrVII	184153	185394	-	1242	8
YGL169W	chrVII	186059	187339	+	1281	242
YGL168W	chrVII	187464	187796	+	333	332
YGL167C	chrVII	187616	190468	-	2853	2484
YGL166W	chrVII	191129	191806	+	678	274
YGL165C	chrVII	191398	191976	-	579	48
YGL164C	chrVII	191978	193300	-	1323	718
YGL163C	chrVII	193707	196403	-	2697	785
YGL162W	chrVII	198138	199037	+	900	303
YGL161C	chrVII	199210	200142	-	933	2104
YGL160W	chrVII	200561	202273	+	1713	702
YGL159W	chrVII	202721	203833	+	1113	271
YGL158W	chrVII	207033	208571	+	1539	515
YGL157W	chrVII	209006	210049	+	1044	1090
YGL156W	chrVII	210416	213667	+	3252	849
YGL155W	chrVII	214081	215211	+	1131	468
YGL154C	chrVII	215278	216096	-	819	338
YGL153W	chrVII	216273	217298	+	1026	143
YGL152C	chrVII	216692	217369	-	678	0
YGL151W	chrVII	217524	220922	+	3399	831
YGL150C	chrVII	221104	225573	-	4470	1501
YGL149W	chrVII	225572	225877	+	306	8
YGL148W	chrVII	226399	227529	+	1131	4911
YGL147C	chrVII	227754	228329	-	576	11100
YGL146C	chrVII	228751	229686	-	936	183
YGL145W	chrVII	230243	232348	+	2106	284
YGL144C	chrVII	232450	234507	-	2058	207
YGL143C	chrVII	234717	235958	-	1242	386
YGL142C	chrVII	236269	238119	-	1851	436
YGL141W	chrVII	238353	241085	+	2733	575
YGL140C	chrVII	241353	245012	-	3660	1103
YGL139W	chrVII	245716	248124	+	2409	786
YGL138C	chrVII	248494	249531	-	1038	1
YGL137W	chrVII	249869	249886	+	18	1
YGL137W	chrVII	250087	252738	+	2652	3264
YGL136C	chrVII	252897	253859	-	963	308
YGL135W	chrVII	254641	255294	+	654	4304
YGL134W	chrVII	255663	256964	+	1302	388
YGL133W	chrVII	257707	261501	+	3795	680
YGL132W	chrVII	261580	261915	+	336	13
YGL130W	chrVII	266145	267524	+	1380	762
YGL129C	chrVII	267723	269075	-	1353	483
YGL128C	chrVII	269293	270144	-	852	238
YGL127C	chrVII	270392	270775	-	384	439
YGL126W	chrVII	270997	272139	+	1143	2500
YGL125W	chrVII	272520	274322	+	1803	882
YGL124C	chrVII	274780	276714	-	1935	474
YGL123W	chrVII	277617	278381	+	765	18727
YGL123C-A	chrVII	277634	277864	-	231	0
YGL122C	chrVII	278946	280523	-	1578	2084
YGL121C	chrVII	280777	281157	-	381	86
YGL120C	chrVII	281634	283937	-	2304	818
YGL119W	chrVII	284442	285947	+	1506	336
YGL118C	chrVII	288014	288451	-	438	13
YGL117W	chrVII	288512	289309	+	798	628
YGL116W	chrVII	289809	291641	+	1833	485
YGL115W	chrVII	292033	293001	+	969	927
YGL114W	chrVII	293460	295637	+	2178	877
YGL113W	chrVII	295932	297938	+	2007	234
YGL112C	chrVII	298178	299728	-	1551	674
YGL111W	chrVII	299978	301369	+	1392	525
YGL110C	chrVII	301537	303411	-	1875	557
YGL109W	chrVII	303513	303836	+	324	42
YGL108C	chrVII	303649	304071	-	423	141
YGL107C	chrVII	304333	306273	-	1941	473
YGL106W	chrVII	306560	307009	+	450	2385
YGL105W	chrVII	307437	308567	+	1131	5317
YGL104C	chrVII	308713	310173	-	1461	469
YGL103W	chrVII	310967	311015	+	49	498
YGL103W	chrVII	311527	311927	+	401	0
YGL102C	chrVII	311505	311933	-	429	84
YGL101W	chrVII	312193	312840	+	648	310
YGL100W	chrVII	313234	314283	+	1050	1037
YGL099W	chrVII	314631	316553	+	1923	689
YGL098W	chrVII	317342	318079	+	738	408
YGL097W	chrVII	321782	323230	+	1449	1448
YGL096W	chrVII	325331	326161	+	831	163
YGL095C	chrVII	328874	330607	-	1734	847
YGL094C	chrVII	331118	334465	-	3348	733
YGL093W	chrVII	334886	337639	+	2754	766
YGL092W	chrVII	337906	341859	+	3954	952
YGL091C	chrVII	342056	343042	-	987	464
YGL090W	chrVII	343319	344584	+	1266	288
YGL089C	chrVII	344791	345153	-	363	112
YGL088W	chrVII	345836	346201	+	366	85
YGL087C	chrVII	346406	346808	-	403	570
YGL087C	chrVII	346894	346904	-	11	3
YGL086W	chrVII	347119	349368	+	2250	583
YGL085W	chrVII	349616	350440	+	825	225
YGL084C	chrVII	350616	352298	-	1683	943
YGL083W	chrVII	353058	355472	+	2415	467
YGL082W	chrVII	355827	356972	+	1146	1019
YGL081W	chrVII	357377	358339	+	963	103
YGL080W	chrVII	358636	359028	+	393	666
YGL079W	chrVII	359444	360100	+	657	258
YGL078C	chrVII	360288	361859	-	1572	772
YGL077C	chrVII	362225	363916	-	1692	1419
YGL076C	chrVII	364335	364964	-	630	5425
YGL076C	chrVII	365433	365526	-	94	695
YGL076C	chrVII	365986	365996	-	11	3
YGL075C	chrVII	366925	368088	-	1164	199
YGL074C	chrVII	368596	368922	-	327	19
YGL073W	chrVII	368753	371254	+	2502	1294
YGL072C	chrVII	371003	371362	-	360	4
YGL071W	chrVII	372012	374084	+	2073	757
YGL070C	chrVII	374459	374827	-	369	347
YGL069C	chrVII	375050	375514	-	465	2
YGL068W	chrVII	375087	375671	+	585	183
YGL067W	chrVII	376101	377255	+	1155	548
YGL066W	chrVII	377609	379582	+	1974	763
YGL065C	chrVII	379760	381271	-	1512	418
YGL064C	chrVII	381523	383208	-	1686	152
YGL063W	chrVII	383654	384766	+	1113	322
YGL063C-A	chrVII	384502	384651	-	150	0
YGL062W	chrVII	385196	388732	+	3537	2701
YGL061C	chrVII	388968	389711	-	744	214
YGL060W	chrVII	390065	391990	+	1926	356
YGL058W	chrVII	393986	394504	+	519	559
YGL057C	chrVII	394966	395829	-	864	160
YGL056C	chrVII	396035	397618	-	1584	949
YGL055W	chrVII	398628	400160	+	1533	8870
YGL054C	chrVII	400871	401287	-	417	1041
YGL053W	chrVII	402589	403302	+	714	310
YGL052W	chrVII	403437	403742	+	306	68
YGL051W	chrVII	403687	404391	+	705	70
YGL050W	chrVII	405776	406597	+	822	336
YGL049C	chrVII	406860	409604	-	2745	1898
YGL048C	chrVII	410069	411286	-	1218	3395
YGL047W	chrVII	411552	412160	+	609	676
YGL045W	chrVII	414102	415730	+	1629	475
YGL044C	chrVII	416146	417036	-	891	518
YGL043W	chrVII	417483	418412	+	930	600
YGL042C	chrVII	418288	418593	-	306	141
YGL041C-B	chrVII	418704	418886	-	183	5
YGL041W-A	chrVII	418825	419289	+	465	97
YGL041C	chrVII	419022	419225	-	204	0
YGL040C	chrVII	419527	420555	-	1029	1664
YGL039W	chrVII	423961	425007	+	1047	717
YGL038C	chrVII	425362	426804	-	1443	1171
YGL037C	chrVII	427297	427947	-	651	10276
YGL036W	chrVII	428601	431330	+	2730	1620
YGL035C	chrVII	431548	433062	-	1515	2789
YGL034C	chrVII	433214	433579	-	366	33
YGL033W	chrVII	435625	435679	+	55	0
YGL033W	chrVII	435750	436351	+	602	8
YGL032C	chrVII	436570	436833	-	264	182
YGL031C	chrVII	437467	437934	-	468	6000
YGL030W	chrVII	439091	439093	+	3	68
YGL030W	chrVII	439324	439638	+	315	19416
YGL029W	chrVII	440063	440425	+	363	225
YGL028C	chrVII	441281	442909	-	1629	455
YGL027C	chrVII	443642	446143	-	2502	2614
YGL026C	chrVII	446412	448535	-	2124	5115
YGL025C	chrVII	448764	449957	-	1194	623
YGL024W	chrVII	449788	450123	+	336	10
YGL023C	chrVII	450197	452104	-	1908	2377
YGL022W	chrVII	452404	454560	+	2157	4781
YGL021W	chrVII	454785	457067	+	2283	489
YGL020C	chrVII	457163	457870	-	708	1126
YGL019W	chrVII	458156	458992	+	837	1750
YGL018C	chrVII	459110	459664	-	555	242
YGL017W	chrVII	459854	461365	+	1512	603
YGL016W	chrVII	461666	464911	+	3246	309
YGL015C	chrVII	465043	465435	-	393	4
YGL014W	chrVII	466141	468807	+	2667	1382
YGL014C-A	chrVII	466237	466398	-	162	0
YGL013C	chrVII	469092	472298	-	3207	568
YGL012W	chrVII	472855	474276	+	1422	5407
YGL011C	chrVII	474489	475247	-	759	3014
YGL010W	chrVII	475545	476069	+	525	312
YGL009C	chrVII	476313	478652	-	2340	3924
YGL008C	chrVII	479910	482666	-	2757	19736
YGL007C-A	chrVII	482941	483027	-	87	17
YGL007W	chrVII	483260	483637	+	378	35
YGL006W-A	chrVII	485423	485533	+	111	8
YGL006W	chrVII	485921	489442	+	3522	3012
YGL005C	chrVII	489708	490547	-	840	501
YGL004C	chrVII	490703	491956	-	1254	571
YGL003C	chrVII	492474	494174	-	1701	998
YGL002W	chrVII	494517	495167	+	651	661
YGL001C	chrVII	495453	496502	-	1050	1522
YGR001C	chrVII	497133	497365	-	233	123
YGR001C	chrVII	497459	497937	-	479	269
YGR001C	chrVII	498000	498034	-	35	1
YGR002C	chrVII	498476	499906	-	1431	356
YGR003W	chrVII	500132	502366	+	2235	159
YGR004W	chrVII	502938	504326	+	1389	282
YGR005C	chrVII	504657	505859	-	1203	1372
YGR006W	chrVII	506070	506825	+	756	191
YGR007W	chrVII	506969	507940	+	972	1368
YGR008C	chrVII	508110	508364	-	255	2036
YGR009C	chrVII	509047	511002	-	1956	1887
YGR010W	chrVII	511545	512732	+	1188	473
YGR011W	chrVII	512497	512823	+	327	66
YGR012W	chrVII	513159	514340	+	1182	705
YGR013W	chrVII	514554	516416	+	1863	834
YGR014W	chrVII	516943	520863	+	3921	1338
YGR015C	chrVII	521090	522076	-	987	227
YGR016W	chrVII	522261	522833	+	573	98
YGR018C	chrVII	524365	524694	-	330	33
YGR019W	chrVII	525229	526644	+	1416	1698
YGR020C	chrVII	526973	527329	-	357	2645
YGR021W	chrVII	527632	528504	+	873	635
YGR022C	chrVII	529257	529586	-	330	1
YGR023W	chrVII	529264	530919	+	1656	887
YGR024C	chrVII	531883	532596	-	714	723
YGR025W	chrVII	532639	532941	+	303	16
YGR026W	chrVII	532985	533821	+	837	1540
YGR027C	chrVII	534132	534458	-	327	13523
YGR027W-B	chrVII	536057	537361	+	1305	0
YGR027W-B	chrVII	537363	541325	+	3963	0
YGR027W-A	chrVII	536057	537379	+	1323	0
YGR028W	chrVII	542203	543291	+	1089	668
YGR029W	chrVII	543553	543638	+	86	59
YGR029W	chrVII	543722	544205	+	484	612
YGR030C	chrVII	545681	546157	-	477	184
YGR031W	chrVII	546441	547469	+	1029	656
YGR031C-A	chrVII	546809	547300	-	492	0
YGR032W	chrVII	548264	553951	+	5688	1623
YGR033C	chrVII	554248	554967	-	720	806
YGR034W	chrVII	555812	555830	+	19	41
YGR034W	chrVII	556308	556672	+	365	8413
YGR035C	chrVII	557072	557422	-	351	53
YGR035W-A	chrVII	557565	557786	+	222	69
YGR036C	chrVII	558149	558868	-	720	281
YGR037C	chrVII	559731	559994	-	264	3018
YGR038W	chrVII	560682	561350	+	669	421
YGR038C-B	chrVII	562199	566161	-	3963	0
YGR038C-B	chrVII	566163	567467	-	1305	0
YGR038C-A	chrVII	566145	567467	-	1323	0
YGR039W	chrVII	574888	575199	+	312	10
YGR040W	chrVII	575398	576504	+	1107	409
YGR041W	chrVII	577487	579130	+	1644	587
YGR042W	chrVII	579476	580291	+	816	577
YGR043C	chrVII	580435	581436	-	1002	243
YGR044C	chrVII	582990	583892	-	903	373
YGR045C	chrVII	583934	584296	-	363	26
YGR046W	chrVII	584895	586052	+	1158	565
YGR047C	chrVII	586392	589469	-	3078	399
YGR048W	chrVII	589826	590911	+	1086	995
YGR049W	chrVII	591314	591877	+	564	506
YGR050C	chrVII	592086	592442	-	357	270
YGR051C	chrVII	592906	593229	-	324	414
YGR052W	chrVII	593596	594705	+	1110	244
YGR053C	chrVII	594986	595837	-	852	115
YGR054W	chrVII	596693	598621	+	1929	1123
YGR055W	chrVII	599417	601141	+	1725	1298
YGR056W	chrVII	601661	604447	+	2787	746
YGR057C	chrVII	604773	605501	-	729	192
YGR058W	chrVII	606136	607143	+	1008	216
YGR059W	chrVII	607563	609101	+	1539	44
YGR060W	chrVII	610564	611493	+	930	3936
YGR061C	chrVII	611889	615965	-	4077	3350
YGR062C	chrVII	616328	617278	-	951	379
YGR063C	chrVII	617516	617824	-	309	268
YGR064W	chrVII	617621	617989	+	369	4
YGR065C	chrVII	618077	619858	-	1782	480
YGR066C	chrVII	620921	621799	-	879	94
YGR067C	chrVII	622372	624786	-	2415	345
YGR068C	chrVII	625324	627084	-	1761	451
YGR068W-A	chrVII	626294	626389	+	96	0
YGR069W	chrVII	627083	627418	+	336	11
YGR070W	chrVII	627806	631273	+	3468	783
YGR071C	chrVII	631481	634063	-	2583	305
YGR072W	chrVII	634304	635467	+	1164	451
YGR073C	chrVII	635615	635986	-	372	0
YGR074W	chrVII	635712	636152	+	441	105
YGR075C	chrVII	636147	636875	-	729	218
YGR076C	chrVII	637104	637577	-	474	232
YGR077C	chrVII	637744	639513	-	1770	598
YGR078C	chrVII	639772	640371	-	600	456
YGR079W	chrVII	640720	641832	+	1113	55
YGR080W	chrVII	642010	643008	+	999	715
YGR081C	chrVII	643148	643780	-	633	146
YGR082W	chrVII	644044	644595	+	552	687
YGR083C	chrVII	644860	646815	-	1956	861
YGR084C	chrVII	647123	648142	-	1020	383
YGR085C	chrVII	648383	648907	-	525	2129
YGR086C	chrVII	649598	650617	-	1020	12642
YGR087C	chrVII	651290	652981	-	1692	211
YGR089W	chrVII	656960	659770	+	2811	615
YGR090W	chrVII	662358	666071	+	3714	714
YGR091W	chrVII	666341	667825	+	1485	235
YGR092W	chrVII	668189	669907	+	1719	625
YGR093W	chrVII	670388	671911	+	1524	430
YGR094W	chrVII	672186	675500	+	3315	6875
